LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. ? rate
,,,,,,,,,(sec),(sec),(sec),(µm),(µm),(µm),(µm),(µm/sec),(µm/sec),(µm/sec),(µm/sec),(µm/sec),(quality),(µm),(µm),,(µm/sec),,(rad/sec)
Track_11,11,11,500,0,0,0,0,0,499.0,0.0,499.0,7.39770695252956,101.1073091297729,35.64010016976762,0.0,0.24188597803428571,1.2654704273662487,0.005214539646631716,0.19542582711661602,0.18810113661891933,0.859014923453331,120.70110303910856,9.031423360579321,0.061289472641626284,0.01482506403312537,0.06128947264162628,1.7724799633033046
Track_17,17,17,331,0,0,0,0,0,330.0,0.0,330.0,6.755362246182694,194.41225711018603,114.82696073122175,0.0,0.29709347976514366,1.053301572736085,0.013844052598288168,0.25039643259293726,0.21701919886628138,0.8699237248688666,98.0408483224974,7.101455815953656,0.06890354746790317,0.020470794685402104,0.06890354746790316,1.8027995003193449
Track_25,25,25,386,0,0,0,0,0,385.0,0.0,385.0,4.683215616373619,99.04088522855534,139.06084575610691,0.0,0.3113502614226189,1.4800188721085112,0.0,0.28006473069977905,0.21584769257669295,0.8698528032228736,119.86985064770833,4.878743973224258,0.039069170363258084,0.012164196406165246,0.039069170363258104,1.946604814385401
Track_31,31,31,103,0,0,0,0,0,102.0,0.0,102.0,14.255247578512694,95.88992249297198,52.956060644311414,0.0,0.393556221183221,1.3623360544932726,0.026463934183339255,0.3664292635115215,0.29526936731145115,0.834415975126248,40.14273456068854,15.148705373507976,0.35511401339540893,0.13975732920110484,0.3551140133954089,1.6136833540548288
Track_34,34,34,170,0,0,0,0,0,169.0,0.0,169.0,6.0467764418986,87.57758751925205,85.68118264200085,0.0,0.3372988330245904,1.3809752607223942,0.020816720677211045,0.2766567167432926,0.2773196334885101,0.8318935043671551,57.00350278115579,7.958241819857077,0.10607727853344379,0.035779742259755026,0.1060772785334438,1.788806767081454
Track_37,37,37,148,0,0,0,0,0,147.0,0.0,147.0,4.8547367209234435,193.23669797245296,125.23073428566427,0.0,0.31434376727024815,1.205164424853963,0.02372651025167459,0.26587409061206296,0.2089305131423346,0.8148425644313967,46.208533788726484,6.23823708050017,0.10506147507558129,0.03302541987022751,0.1050614750755813,1.8210859674485005
Track_42,42,42,203,0,0,0,0,0,202.0,0.0,202.0,7.1839076174852625,138.18380104199284,4.954390466312586,0.0,0.21727698322299283,0.9240905809407874,0.0,0.1684138033044059,0.1776708309412339,0.861755726959905,43.88995061104449,7.193695375903992,0.16368001142561095,0.035563899096461696,0.16368001142561073,1.5943161325682291
