,TRACK_ID,PEARSON_COEF,P_VALUE,PATH_LINEARITY
104,104,0.8574621167077554,1.097608930422807e-34,High positive linear
287,287,0.6390682973307791,1.0592988230214999e-15,Moderate positive linear
825,825,-0.6405853444775499,2.8507300284118572e-27,Moderate positive non-linear
1038,1038,-0.003552295413376254,0.960184296935353,Negligible corelation
1548,1548,0.838528699053895,1.4681756091065582e-35,High positive linear
1638,1638,0.5965606829445429,7.918412838712411e-16,Moderate positive linear
1690,1690,0.08689123396623841,0.4878490510025429,Negligible corelation
1947,1947,-0.9714839133659587,4.248319773081957e-73,Negligible corelation
2304,2304,-0.7193675879014292,5.424108676296115e-18,High positive non-linear
2414,2414,-0.4412345056591049,1.061354473286207e-07,Low positive non-linear
2655,2655,-0.3130446888683359,0.000557457879327324,Low positive non-linear
2704,2704,-0.35319539825315166,2.6475313851473774e-05,Low positive non-linear
2750,2750,-0.13076305915492262,0.11694961114013203,Negligible corelation
2776,2776,0.6773048958200205,4.551158174625656e-21,Moderate positive linear
2798,2798,-0.4109408245006958,6.714609490055044e-07,Low positive non-linear
2835,2835,0.781057558137321,3.519593846890562e-43,High positive linear
3220,3220,-0.44363215521356797,1.3693224044271864e-09,Low positive non-linear
3421,3421,-0.4657486024085136,7.335708591553697e-11,Low positive non-linear
3547,3547,-0.7450476125270898,3.042137439595917e-32,High positive non-linear
3639,3639,0.23791530412584627,0.00012517706804555785,Negligible corelation
3871,3871,-0.18776389330442847,0.004103971509458611,Negligible corelation
3878,3878,0.3214252135709511,0.0003646977286276633,Low positive linear
4196,4196,0.5581986344318925,6.290903390855493e-12,Moderate positive linear
4272,4272,0.4941949971062612,7.411325208136331e-07,Low positive linear
4344,4344,-0.1157410686127458,0.11768804830639375,Negligible corelation
4345,4345,-0.7800013052422028,6.701697905850468e-39,High positive non-linear
4375,4375,-0.7753846963849496,8.881328884302199e-38,High positive non-linear
4476,4476,-0.3918884000284434,3.67591465209719e-06,Low positive non-linear
4493,4493,-0.7320714964348112,4.6026138686633826e-21,High positive non-linear
4494,4494,-0.0863644569438057,0.34828210039907587,Negligible corelation
4586,4586,-0.06495199261077095,0.4681446793330746,Negligible corelation
4689,4689,-0.6813787659901952,9.477643913163048e-20,Moderate positive non-linear
4753,4753,-0.60143350555626,3.911844547351546e-15,Moderate positive non-linear
4815,4815,-0.6275578408250307,2.858595318077525e-14,Moderate positive non-linear
4862,4862,-0.49521449841659737,4.3304886771133625e-09,Low positive non-linear
4883,4883,-0.08637400313505979,0.4491167476191437,Negligible corelation
5126,5126,0.6570899284782643,8.484029534509278e-13,Moderate positive linear
5140,5140,0.3479393530522961,0.0016776587223203275,Low positive linear
5157,5157,0.16142989331514138,0.13070466285303137,Negligible corelation
5178,5178,-0.41675636146132083,5.93671982367595e-05,Low positive non-linear
