Label,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,source,Cluster_Labels
Track_3,0.2500254965568538,0.3743802829415698,df4,0
Track_6,1.371226883062862,1.5811924135948332,df4,1
Track_7,1.7869149377176152,1.2783832234908297,df4,1
Track_8,-0.6417616502797104,-0.6493689364085593,df4,0
Track_10,-0.155571980956107,-0.0931331156612681,df4,0
Track_11,0.0267548934073592,-0.2610340298517237,df4,0
Track_20,0.4140211229422908,0.3674078649845062,df4,0
Track_28,0.0627792917069003,-0.3167060041863245,df4,0
Track_35,-0.656636716996845,-0.7403637126329691,df4,0
Track_42,0.1811269936448543,0.0283451011178218,df4,0
Track_43,0.4117414765215704,0.4970390680249174,df4,0
Track_47,0.7126148336288854,0.4584516375730277,df4,0
Track_51,0.8011746572901977,0.7939529144204321,df4,0
Track_53,0.4918184111893717,0.3664048377926554,df4,0
Track_60,1.5551579300907694,1.3917227222277089,df4,1
Track_67,1.0184634077868175,0.7150299799926879,df4,1
Track_72,1.1314708637195916,1.224401833082579,df4,1
Track_75,0.5509980655368681,0.3890461084697116,df4,0
Track_77,0.1173915535183538,-0.1531415911105761,df4,0
Track_90,2.9213639541235623,3.383894102995599,df4,1
Track_98,-0.3148561413863265,-0.3114069147385191,df4,0
Track_106,-0.3850736652018064,-0.4624743915285853,df4,0
Track_109,0.4667577413787074,0.565750890361103,df4,0
Track_118,0.0300557369571234,0.0935121684447811,df4,0
Track_135,0.2108614606265996,-0.1406444584823283,df4,0
Track_140,0.531899801979503,0.1626606323678095,df4,0
Track_155,-0.0571175255492144,0.1386237277546033,df4,0
Track_158,-0.3933842709662238,-0.493744338350654,df4,0
Track_210,-0.2795800023836232,-0.1015382618915193,df4,0
Track_304,0.4287133968513197,0.596326727202828,df4,0
Track_352,-0.8898462150741425,-0.9439358239073502,df4,0
Track_423,1.7183697058937666,1.795481890752915,df4,1
Track_445,1.3598651905971872,1.6964601153536707,df4,1
Track_446,0.7537338513213971,0.2955993420276292,df4,0
Track_476,-0.2340653867797891,-0.3071320567975651,df4,0
Track_482,0.2867388697039256,0.6426429398126885,df4,0
Track_557,0.5086156315151396,0.434806250741307,df4,0
Track_630,0.4740378475743649,0.3790700376515482,df4,0
Track_657,0.5193255571528475,0.2341999450542513,df4,0
Track_712,1.3834471751558228,1.5518738410261526,df4,1
Track_730,0.1384085358508933,-0.0147139650659794,df4,0
Track_734,0.5537838466872743,0.4147737340758609,df4,0
Track_771,2.4293458082807264,2.4438884083715777,df4,1
Track_781,0.4762936812465512,0.7648070096294491,df4,0
Track_897,0.2268132503775418,0.1885615905258145,df4,0
Track_902,2.797170909751677,2.902314490730822,df4,1
Track_907,0.4573168987534645,0.4974285639823449,df4,0
Track_938,1.9613626125690324,1.830238587590993,df4,1
Track_975,3.2617054670701133,3.293799619621651,df4,1
Track_1020,0.0032224908709037,0.2209384551012835,df4,0
Track_1066,-0.2552130042989066,-0.3375434544705404,df4,0
