Label,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,source,Cluster_Labels
Track_1774,-0.2758921673061328,0.0633530417352162,df5,0
Track_1784,0.6734515356380146,1.2746082645388348,df5,1
Track_1811,0.1371970031023201,-0.2382277945391357,df5,0
Track_1812,-0.5388895618385755,-0.3195859829732728,df5,0
Track_1835,-0.833620445785183,-0.7890508386821572,df5,0
Track_1838,1.6133860234175583,1.7517233283494116,df5,1
Track_1905,-0.7233813250890304,-0.8108958454928312,df5,0
Track_1914,2.4366158185657225,3.5451890545280964,df5,1
Track_1935,-0.4570964295324908,-0.4061010666308717,df5,0
Track_1943,-0.7196103486022599,-0.7539913167599418,df5,0
Track_1947,0.2094161362585866,0.6300700188816926,df5,0
Track_1954,-0.5224636408866956,-0.5294054797584429,df5,0
Track_1957,-0.3389364994812624,-0.0071332946602362,df5,0
Track_1963,0.0279302161912522,-0.0187961991189838,df5,0
Track_1984,2.053295038031541,1.8323241296328403,df5,1
Track_2000,4.662494944173216,4.29801218328582,df5,1
Track_2003,-0.0534338446378237,-0.2021951218473074,df5,0
Track_2020,-0.3364128839687145,-0.0913735040572691,df5,0
Track_2049,-1.1573023000096567,-1.1138914810852971,df5,0
Track_2090,0.8814040442720181,0.3831319775474091,df5,0
Track_2099,-0.924038534717188,-0.7815416138352187,df5,0
Track_2104,-0.8878475773070711,-0.804168206242859,df5,0
Track_2113,1.7445637478333444,1.4075947253102656,df5,1
Track_2117,-0.3556396080113487,-0.3187590679364296,df5,0
Track_2120,0.2719055250765689,0.102246855215593,df5,0
Track_2123,0.0782357132164912,0.5147878992210002,df5,0
Track_2139,-0.4566470362399513,-0.3290916461874513,df5,0
Track_2235,-0.8234045102053312,-0.5414485872809292,df5,0
Track_2243,0.1340092845703805,-0.1001610024653602,df5,0
Track_2255,-1.1087835863200508,-1.049113874307913,df5,0
Track_2288,-0.2088285558915973,0.0711299320642594,df5,0
Track_2307,2.197072379821223,1.9996958060385388,df5,1
Track_2310,-0.5658820519290131,-0.2872724412029096,df5,0
Track_2313,-0.9265138467262316,-0.8395748137051046,df5,0
Track_2320,-0.3607458026233725,-0.2751126388159429,df5,0
Track_2337,-0.808931502439021,-0.8591816346160774,df5,0
Track_2338,0.338382517952384,0.2423318707387563,df5,0
Track_2340,-0.543667246021962,-0.4042947165307844,df5,0
Track_2341,-0.0552386863989669,-0.1345616393198117,df5,0
Track_2355,-0.5015535191948337,-0.3672281803049569,df5,0
Track_2418,0.1401162573969129,0.1815972153070782,df5,0
Track_2420,-0.4586231572786806,-0.0698258661828804,df5,0
Track_2454,0.4895874319997673,0.2558016491183336,df5,0
Track_2477,-0.9158112667022934,-0.8372130749495519,df5,0
Track_2499,-0.6546884106200679,-0.3353633844640697,df5,0
Track_2524,1.2574477798427863,1.6496344295242469,df5,1
Track_2541,-0.091365259560818,-0.0155725845392544,df5,0
Track_2544,0.1322808055996598,-0.065887907443081,df5,0
Track_2561,0.8146615228158897,0.9170391190402696,df5,1
Track_2583,0.2934973316723478,1.7710865483582297,df5,1
Track_2617,0.0216101723302007,0.122527066044349,df5,0
Track_2646,-0.0688950280845518,0.4873382091993368,df5,0
Track_2647,1.409925254971211,0.9372534932388186,df5,1
Track_2649,0.4544904666865714,0.2462353253871849,df5,0
Track_2650,-0.1625118756531419,-0.1319229477799858,df5,0
Track_2667,1.0431378420854802,0.6888678510146843,df5,1
Track_2682,0.2312557625257417,0.613561736511527,df5,0
Track_2683,0.2094288478453746,0.7529874706031288,df5,0
Track_2687,-0.7412388783836367,-0.6345600672651468,df5,0
Track_2688,-0.7749908147965532,-0.6584825107632042,df5,0
Track_2743,-0.8418725087192117,-0.634623295249735,df5,0
Track_2750,-0.9229549507621312,-0.8075838667080381,df5,0
Track_2797,0.8741296785045164,1.8160480146836235,df5,1
Track_2856,-0.0917025260707791,-0.0004453142075074,df5,0
Track_2883,-0.5564031141900784,-0.4959211917290613,df5,0
Track_3008,-0.1661813768279483,0.5019859930578628,df5,0
Track_3066,-0.3605181321461201,0.1059597248806089,df5,0
Track_3074,-0.3846482031356593,-0.082870192204391,df5,0
Track_3118,-0.8108628762245145,-0.6835014493429381,df5,0
Track_3221,-0.4872425306878229,-0.1718490695483039,df5,0
Track_3283,-0.4594773532097065,0.0243611280487242,df5,0
Track_3318,-0.5651297638830668,-0.0800464266513025,df5,0
