Label,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,source,Cluster_Labels
Track_11,-0.1671408404712149,-0.2770870237381084,df3,0
Track_17,-0.0388144070103874,0.0657760335302029,df3,0
Track_25,-0.5416383607692631,-0.4386804942303468,df3,0
Track_31,4.7849322923108994,7.310001526027287,df3,1
Track_34,0.5877058774514595,0.9954825484497872,df3,1
Track_37,0.5705856838864047,0.8282136060684995,df3,0
Track_42,1.5585333828678989,0.9823744759229136,df3,1
Track_49,0.6646141140735599,0.7820123881671751,df3,0
Track_53,0.6579672820802125,1.3849020678448796,df3,1
Track_57,-0.7269772708049127,-0.8004293606264138,df3,0
Track_75,0.251687374316231,0.3650138470495082,df3,0
Track_82,-0.0471405543078327,0.0322539327977516,df3,0
Track_92,0.363526152016234,0.6115863878365152,df3,0
Track_93,0.2818746028644626,0.3632439210669243,df3,0
Track_104,-0.2878581672214948,-0.0290917513951905,df3,0
Track_105,-0.2167900916267141,-0.1897100347741826,df3,0
Track_112,0.5592983742019261,0.642662076595948,df3,0
Track_117,-0.6247503016186069,-0.6085920866952829,df3,0
Track_119,0.6189397089834827,0.7709164920208269,df3,0
Track_126,-0.4636788426783437,-0.4492070135530105,df3,0
Track_130,0.8029853711416031,1.6113380629021548,df3,1
Track_140,-0.6174867398535376,-0.6225073737016431,df3,0
Track_142,0.543814612066144,1.1213843309175262,df3,1
Track_146,-0.0109307566473462,0.5847180000158552,df3,0
Track_157,0.4803766256532172,0.0757914825532353,df3,0
Track_160,0.5253962512154291,0.7611776363263029,df3,0
Track_163,-0.1070560991171202,-0.1803591123232404,df3,0
Track_193,0.9741747521630838,1.236900684437755,df3,1
Track_287,-0.5462797894961589,-0.2769971887280723,df3,0
Track_362,0.3527624987620558,0.5569760497829906,df3,0
Track_395,1.1792423140319768,1.7696300720171514,df3,1
Track_470,-0.0655662139768836,-0.1236662241204842,df3,0
Track_580,0.7107597005430255,1.1831364984841453,df3,1
Track_639,0.1445680176000128,-0.0320849990975213,df3,0
Track_742,-0.2777457163042956,-0.3397794548508342,df3,0
Track_825,-0.4617866646719299,-0.2370711358019547,df3,0
Track_842,0.2431714527507978,0.3289525797450034,df3,0
Track_911,1.4102422471613114,2.4952783181245937,df3,1
Track_936,5.767060580860596,8.405527072383908,df3,1
Track_951,1.4255270160266469,1.639422616699174,df3,1
Track_1023,-0.5124208319110068,-0.5673939833125566,df3,0
Track_1038,-0.72223487905217,-0.6301866291474639,df3,0
Track_1052,-1.043986447267789,-1.0209298181066035,df3,0
Track_1110,0.2763316237196841,0.1733838251418001,df3,0
Track_1136,-0.6426448863858059,-0.7059038150472318,df3,0
Track_1183,0.6222887480110614,0.5082076596062343,df3,0
