Track_10,Track_1020,Track_106,Track_1066,Track_1088,Track_109,Track_11,Track_118,Track_1221,Track_1328,Track_135,Track_140,Track_1544,Track_155,Track_158,Track_1629,Track_1962,Track_20,Track_2031,Track_2043,Track_2060,Track_210,Track_2168,Track_2220,Track_2236,Track_2241,Track_2248,Track_2304,Track_2375,Track_2377,Track_2453,Track_2623,Track_2653,Track_2682,Track_2751,Track_28,Track_2812,Track_2924,Track_3,Track_304,Track_3057,Track_3222,Track_3224,Track_3417,Track_35,Track_352,Track_3679,Track_3711,Track_3745,Track_3803,Track_3863,Track_3866,Track_3942,Track_3965,Track_4076,Track_4095,Track_4097,Track_4160,Track_42,Track_4207,Track_423,Track_4243,Track_4272,Track_43,Track_4394,Track_4396,Track_4397,Track_445,Track_446,Track_4467,Track_4487,Track_4492,Track_4518,Track_4646,Track_4654,Track_4655,Track_4657,Track_47,Track_4742,Track_476,Track_4795,Track_482,Track_4836,Track_4872,Track_4935,Track_5009,Track_5048,Track_51,Track_5117,Track_5121,Track_5148,Track_5170,Track_5229,Track_5241,Track_5253,Track_5295,Track_53,Track_5305,Track_5425,Track_5436,Track_5469,Track_557,Track_6,Track_60,Track_630,Track_657,Track_67,Track_7,Track_712,Track_72,Track_730,Track_734,Track_75,Track_77,Track_771,Track_781,Track_8,Track_897,Track_90,Track_902,Track_907,Track_938,Track_975,Track_98
0.22082512659444475,0.07264169698095217,0.08578363835122736,0.2836340276785516,0.6389269565163925,0.30443642533781806,0.060749376263193086,0.20292654181411773,0.24987733930801923,0.6110274362905422,0.0643810881188227,0.3278364383422839,0.26175374196580614,0.22599705770537454,0.2934686779424288,0.6118245635390075,0.3143883330256401,0.07000133861467353,0.3159263711949452,0.549014729235311,0.6652258418125322,0.316465119718627,0.15292922377561516,0.6023088738266847,0.9266210126804437,0.8126151474094868,0.4614638603964729,0.08050746185055664,0.4285505095808923,0.11955322343886689,0.4022361876979426,0.2954314756278886,0.8552405959048663,0.06900410631554657,0.4682583607572507,0.029335760359542152,0.22442922005476112,0.12677487559032033,0.2662274112276319,0.9114967394125221,0.5109361955429428,0.29832690007404294,0.18598949346511387,0.11460964772379002,0.03294458032565829,0.07685884101885403,0.5401938258283291,0.08996053548216586,0.5533283552266546,0.4417444734829784,0.07299253241604552,0.43491848845209774,0.09214215836010395,0.7382424954497399,0.843575788291713,0.14667787309367666,0.541284323278947,0.2753091542019818,0.16524460066964577,0.3957760317284925,0.061973578617305465,0.32655037215672544,0.24377916697531812,0.13237965719681388,0.3304944312476299,0.25385778700420425,0.2301482087078495,0.2727744873350369,0.27887634119687477,0.5995876602923277,0.46562652257339204,0.2663481871553142,0.29854435078641,0.36614926915100926,0.22862954471031438,0.10759231207660662,0.3790093057438816,0.30603797698519924,0.2884768619458126,0.4301095061949736,0.40565790927245304,0.26969403033215766,0.631523212037118,0.05280943639482247,0.582748121396571,0.21321400484163447,0.9217245898824493,0.03630730833047703,0.20831835297510323,0.1133563470573931,0.2397881606140349,0.061284821512267364,0.7715382324796666,0.6900529636343441,0.300897641983734,0.2453949492159622,0.35710327760907257,0.09117361993627313,0.6476204576718912,0.7210187172772531,0.9268989579711121,0.9109168230117224,0.23617824389053307,0.07210740033456607,0.5720121067397675,0.1678856704421334,0.1822510183035775,0.09040403966136445,0.48854861894246815,0.3138331453062659,0.049066683909717634,0.7496837950684813,0.29988130341609426,0.02368938277294503,0.2399575951258288,0.5357869135803053,0.18347442278319334,0.18313400232605007,0.16909182709882514,0.827204134059517,0.39669748240730357,0.030557430090033203,0.4757938242841518,0.13909506664038246
0.17607181934537355,0.11188199079078891,0.2110709952273492,0.18173784989064895,0.22230629801406715,0.18238810939626188,0.11820422717170494,0.2706776266212939,0.2307097533827749,0.4380629367899333,0.11312997744171617,0.2325057786407863,0.04072691301009583,0.14165935272398958,0.39932155390743895,0.35172285892239347,0.23744392223929248,0.05248690460565487,0.5801560675335506,0.6570055869483564,0.3771980086813287,0.44725690390978695,0.17004894935676207,0.14981985642851608,0.6485641646527122,0.6141860480671464,0.5035520931419313,0.13463408159197232,0.19844578595973678,0.14644629803049977,0.3527719369619757,0.31793099283200177,0.4894757684676016,0.3807575595519343,0.5243037385670409,0.018820745467059596,0.3819840773019505,0.22452726472309342,0.23678750510430624,0.8912566542708565,0.8582451403578014,0.9309766740252063,0.1916899733224936,0.17884416124837846,0.2553976863202287,0.16598374643971955,0.24031639909016825,0.4115893143409459,0.0929462090067006,0.5190718799520933,0.5918075253345488,0.3468281592889446,0.3272019002281851,0.5785541749770388,0.44587211572695373,0.16057373639993358,0.3593764927946055,0.7837227343730879,0.09111242915276169,0.15254579457270717,0.11794965686773208,0.25829136294041644,0.05882681769853644,0.12656829071568684,0.047465299126713587,0.18799781802778753,0.3670946188438869,0.17471129344181402,0.034089694926774335,0.4356417254992852,0.3778922493609875,0.4635122258832849,0.2701127188615569,0.8460880325424449,0.6525146467859658,0.10880598465507003,0.2969465710449523,0.31128324995466183,0.28702719174288643,0.05518945860797817,0.335295971220799,0.30693885000127047,0.36348004558346103,0.19265954911140085,0.3039501481431302,0.35534953210741155,0.28065781088548986,0.062016653141254964,0.5972938018876215,0.46623185068345424,0.1947697616248835,0.2463389439927009,0.7797619809729393,0.36387089383234544,0.10427135602801832,0.1435358403323159,0.03014983657778965,0.5869389986973521,0.43869878213153757,0.47614079816541305,0.6353832539923003,0.3501884249900038,0.21986892368660252,0.04306170852996614,0.1898158131792074,0.34415307688449875,0.2339800397615763,0.003663255608080803,0.7948298056680041,0.22037322015379193,0.19255974066940482,0.29649944342793044,0.04758259080756307,0.1915023945304597,0.26372725490698273,0.09851008295664485,0.17244838280015945,0.24174335268807698,0.08207905103552521,0.08116510210517043,0.23750255448989055,0.18783450952240624,0.6619800130628299,0.16153792815808515
0.29608393349277595,0.5260320577080033,0.186983804255416,0.033184420297556,0.30118640374506667,0.24669570096248508,0.28616764648435294,0.1486262154889199,0.3478092974140824,0.6278052470931669,0.37461134112229083,0.14642560750006006,0.37559238688460256,0.1690435254718377,0.26745710209623674,0.6293320937274378,0.35779474249943566,0.031598852897579875,0.6939438100925336,0.16656499091233298,0.22154806724683268,0.832077806651035,0.689817906351807,0.1380086092413989,0.7445934924472083,0.3748293007243365,0.5649606486056099,0.03633431948297493,0.1959840218996297,0.851936675025791,0.23923687690301568,0.0925696630699204,0.2762813405038199,0.28728105239303675,0.34856030446431624,0.060312982471459914,0.1441063781174721,0.09118281111501965,0.2270918118667006,0.7878565587660664,0.4805204742238949,0.9492408905000107,0.20991792649456018,0.39999732187870163,0.0740397968399058,0.15779284839190127,0.2834238104076196,0.12294987532650273,0.7363425831110266,0.6493101294973982,0.5923198600046509,0.5125252698942363,0.33412437784331134,0.6608450828892339,0.44811349816924545,0.30371806264468104,0.2811967078436506,0.5820449789338329,0.08785694047304546,0.17306630059089637,0.04605160426060291,0.6641046215025951,0.3237883123790454,0.21767200865159927,0.0959867512998382,0.11138632159849278,0.17024842541458038,0.404197141726514,0.172886777260464,0.5456035254219125,0.35046114242425835,0.11806190650416101,0.21245166587254463,0.29216704801707855,0.43582515895929425,0.15679927660609194,0.11769276713438412,0.04314167929447788,0.34287851011856735,0.21509250928842777,0.4234373034291037,0.19685018723721712,0.7391701838575547,0.5183242890885216,0.27231489874057524,0.31323286492883967,0.03913860604981598,0.028553683804440615,0.32001822729140694,0.48391888653858783,0.16644718786228124,0.3540295126658833,0.6240855203995668,0.33756658440885917,0.1682552953899905,0.12139531103714814,0.2268485843758874,0.07511783996038367,0.10954885053667858,0.5971900912616025,0.2285102931638465,0.2413232835476389,0.05348700927355305,0.1837077209118739,0.06782694384046634,0.139523878441536,0.21270694847372545,0.14213715087687112,0.15884618840283923,0.24427453135094931,0.12298483693495127,0.9062614626080393,0.3579151123007333,0.3363772879583646,0.27862383524212064,0.14050851880727663,0.16226337225224982,0.2815371468828894,0.1216744869330459,0.007745872865727861,0.22145228299881362,0.4357575382371543,0.5805640233539823,0.1654794550063313
0.3026069265567786,0.2643703523125312,0.1961126842141275,0.25191343164638363,0.27344924540836624,0.24767624332845667,0.014637806888723055,0.09851220393336878,0.42099106767822914,0.6172729362364008,0.17643125368113155,0.12170943144726565,0.32341468809805296,0.23929998152777077,0.426135836671775,0.2609399318219489,0.5150834150753454,0.2225677883415516,0.1663305928557897,0.23514744746779373,0.21775916735419923,0.6242928916252108,0.5131256579792279,0.09321647359022725,0.5576051830429264,0.6173090750469847,0.36878715314528776,0.22686647987240552,0.7072785258671273,0.9401943624554924,0.1887028986450726,0.530507679111657,0.3115379957707914,0.22071668273554867,0.5528726027190392,0.03147657518843305,0.2345244709603937,0.15752990337243003,0.24042162350302604,0.16325960240083523,0.5104778328998216,0.14546646464113214,0.2561706790069704,0.11325224354558444,0.1976486738050058,0.020771619591434434,0.07482680851851793,0.22661098306419403,0.4779089480884163,0.041687926467544656,0.90152469962745,0.14919473377524378,0.24432432377274352,0.8110927535341751,0.10058314278837596,0.3709254793487943,0.3928529108431383,0.248690026952723,0.09158119149833814,0.24424088651330791,0.244290304617089,0.3711107069874821,0.06589210320071401,0.30404434749352405,0.28568193935656466,0.1423305150196365,0.15912896216888772,0.18953142763203712,0.00922406315402209,0.1353670266774177,0.41640822576522496,0.12392657591662011,0.09521714238618832,0.3536172561268554,0.2898751026396537,0.4512820071187534,0.14316107151712987,0.25968958564875794,0.5734367600547717,0.14157114384437325,0.22965523905192506,0.4591798771391042,0.1636387881519715,0.5972283417822746,0.37821704101168147,0.7328175714578782,0.19298118083717666,0.2038119501820515,0.5113147367350727,0.2283188374080649,0.1526624704655435,0.31011252221699376,0.16976840041244512,0.3094357819821982,0.3585127137656312,0.35212194314068457,0.22723952277928047,0.5247798415577273,0.6871093551453056,0.9000295363886409,0.032928493987652296,0.10529425929878106,0.26452847875193075,0.28924925805866863,0.5559816201605167,0.16874793470181224,0.08027824379076372,0.04896682199155658,0.04037468364602202,0.3746475585095871,0.3208172020536031,0.31519921764685216,0.6391031712179891,0.21521157938414123,0.04629908205250243,0.7383641119051021,0.2790061523090054,0.16995885618131717,0.2014943193784672,0.5586384192383734,0.15990439946825125,0.2690177286971024,0.38110130209693033,0.24951320585151876
0.26589472116194773,0.574875668146824,0.13320587128250602,0.13088990803104364,0.5924443344097506,0.174056517750742,0.2618336085096974,0.13622596206629392,0.336925269607311,0.27446093955673995,0.21302063610258384,0.03301671058227128,0.25244458920890894,0.30717639826069,0.5064496673216087,0.6724614744536472,0.2082871159863142,0.05426107458662298,0.4445705525787177,0.30283346600694677,0.12682871193982412,0.3937094257223086,0.0536539984862008,0.31369091997949555,0.3228464501435274,0.41613082125424,0.14825343582914755,0.13770105250427453,0.29437034603866996,0.22980164871455253,0.3693085682349064,0.12732212029808032,0.19431522625574393,0.41669292812623043,0.42454656605313396,0.04865157152918589,0.3316733183817842,0.28952335506060095,0.2923363590265016,0.8816527953794995,0.31434541027946067,0.34324531581454004,0.10056388009476858,0.06426696843156857,0.2308312243014085,0.014048435786515504,0.358376619066251,0.1062612708415078,0.0840111089452275,0.2794163439511391,0.05625389644979018,0.3386703107611161,0.23971917714871074,0.7062700098782834,0.2437158316978264,0.47202121175663314,0.39319039628497826,0.44628777315982593,0.0665913568109353,0.11291396938527344,0.1773048620279655,0.29836374423641854,0.2908844632643183,0.18994627955352902,0.15686683649694955,0.09893414045810775,0.2636582345395407,0.06741540666461752,0.22780910311084776,0.6080577876634823,0.14393311219504276,0.6326065481063112,0.2242422689830362,0.4879994281978512,0.49439788033207743,0.44812351901557185,0.20910335038092384,0.07970942602076157,0.32610099893742844,0.08449240363144081,0.10411293927785689,0.39361785602124516,0.07559252750375192,0.47992507529540956,0.6828590955949164,0.2538860424824712,0.20197291548425403,0.10887705264928677,0.7489237965661375,0.3429725259024829,0.05966408197081439,0.47494788957788237,0.15689014561734835,0.6345481902432273,0.6941998119719205,0.6587884629780992,0.018741041637641294,0.5438911049418803,0.2788763959421135,0.4491536372990319,0.7709973992362071,0.2664645616787044,0.314652151233255,0.12333951487797196,0.43349562647833106,0.2172424810094131,0.12658379170100734,0.1138652013183757,0.26274492447857706,0.3137100149723298,0.27877680770179425,0.8083203364680308,0.3209369113932748,0.31620662319422776,0.20080390078803032,0.30179890817703375,0.14950151093555022,0.2073452794278545,0.14408880360004678,0.08908343698457867,0.25107587343969845,0.2354880083213937,0.08712146431661755,0.22624996034963812
0.2119346345158952,0.1890539471594567,0.14600097157026745,0.5055134119407717,0.5900232312237907,0.30235564030587303,0.05566539465857304,0.3813582294066399,0.5974645881312144,0.22737782658325,0.2299804779687847,0.11598617645593001,0.046930941441593425,0.30205368380310366,0.13336332332345754,0.37013355319888464,0.18904903124797115,0.2771233667623895,0.455076240295777,0.3018454987380711,0.5281198574228296,0.4070560311531732,0.0904333068923578,0.06539417608843971,0.31561019645865085,0.4761552242554416,0.9317202134630268,0.17086766295166186,0.32883402024686925,0.18411962545230087,0.3160871937463495,0.1858490290284679,0.5057777514220834,0.370225299389426,0.3799663218902618,0.23655396030054596,0.24119890700024754,0.11531269185405803,0.3161359552245599,0.4886106741693877,0.16043435862453828,0.36644672962165215,0.13033001801603508,0.06931562942110081,0.2358902818048729,0.41036402512848086,0.2908340576537997,0.10389118125124203,0.15295243706228465,0.260612329059463,0.5288103186030215,0.12922891924041632,0.13765150868455278,0.3192464415502431,0.6963746137070724,0.33212879489580993,0.43538580446055164,0.1782156540744414,0.136589507063108,0.16808739176134396,0.11744398279723134,0.2833536533300978,0.20802889959577583,0.05962014639220042,0.3449657283655058,0.11235260890413958,0.1845958092171908,0.18148941954170195,0.07885649220126166,0.3344775897146967,0.33198270438613553,0.5281649379568556,0.14410044669802885,0.3003835738820766,0.19646130160763847,0.15010910717556694,0.5645923901708959,0.03912021435362989,0.4498123672892367,0.16424787541683525,0.06599532561982817,0.36872838295909705,0.33750764001193523,0.3578938188020387,0.3219794206972304,0.32804308840488766,0.5491646508704695,0.0861755868596045,0.6772478199504639,0.31295318715530324,0.20255662403545163,0.0945128117716359,0.20670824075617258,0.7638931902934004,0.5820658894319634,0.3466494640644406,0.028719513945015724,0.5536196498308757,0.35988208920040793,0.651626876335593,0.8905692601800249,0.28030680434589117,0.21596244402694897,0.025244165726532226,0.5608679818138672,0.10314066606936619,0.5249109731467065,0.06362127722936767,0.13944683803409866,0.10011784540183237,0.11348498978618253,0.11555578473725507,0.1537156165808369,0.12408103610388599,0.22960839875740113,0.48684361863225956,0.14329813370272845,0.3037190152588483,0.18616467476281795,0.17130835743763817,0.2813619594559401,0.0735825774475867,0.04806465063320415,0.3156353691465924
0.2680834835364163,0.25850625888370266,0.23343288741625953,0.17623910215441813,0.23096571438366614,0.2775843926361393,0.048948382495104206,0.21996620489996024,0.49159891826189994,0.4263742531765175,0.20526333850176,0.3010966635926306,0.15605316239988437,0.16842815078094625,0.47117561403902725,0.6629180096548847,0.15180511653483394,0.10403045963457964,0.21718898515552004,0.21834476935658712,0.2552679042859505,0.03549120302431581,0.24982585590690876,0.2816398531456545,0.2371678520939137,0.41655340140827685,0.8759347326225382,0.4254928693324913,0.4062184839403526,0.26888261388053575,0.2928126847978097,0.3221660976868034,0.22199754925530232,0.5115836536255524,0.2798063631037621,0.26968078620196434,0.33853028585764844,0.2048865025232825,0.2648533808458969,0.41625645385967724,0.5364552444397404,0.20696705570177687,0.1727595908753495,0.09503031364086532,0.06189892811795658,0.4632852970455864,0.07765218895820993,0.20658409234243316,0.16140852908095957,0.7594571633774225,0.08978459067402234,0.16547369181100555,0.41948943498584507,0.23493121383860846,0.34687391491161823,0.09099093627368102,0.2647751064381677,0.08788969820473207,0.21421214145109493,0.12373182352499554,0.2354403076689711,0.2607394790927042,0.03071991377224534,0.21360627676370136,0.024108378890621816,0.10165650225918553,0.0638369247545064,0.13900921057311666,0.217867542000887,0.4332216556604903,0.16811882131143033,0.1964880058586381,0.07219425712553239,0.5154669069421001,0.3048571544113417,0.23705220705949748,0.24739527520569388,0.1761061135929693,0.5875133618495274,0.16865679583333906,0.4322601896697132,0.5064916294504208,0.8210330896592483,0.09517325114689257,0.22157566376346102,0.14917687184246192,0.25473463554709624,0.22441378085323968,0.1404150350617136,0.106204250548032,0.1695900822679794,0.36789042649459697,0.7404896713951017,0.37483145493332,0.669101903725932,0.3354073795291006,0.1772774322130905,0.3023102862015869,0.4931349633035855,0.5421906176577648,0.25038890713321643,0.19584874262529234,0.07379699851219039,0.02415123063457751,0.289006600220928,0.1849252258393271,0.3481762474973215,0.033449549965638085,0.1511737548308736,0.37388643398951305,0.12854717853817316,0.1485796814900092,0.32514206169592813,0.17333363326424003,0.13850873737579336,0.7631165401780174,0.29895356436413045,0.26965078626245914,0.2547572418423812,0.25328434941325495,0.2065080581341385,0.1125213163142127,0.05618986726645531,0.275519285736876
0.017106904172153443,0.5841064320207776,0.08565788309545208,0.08411903767107513,0.05315773611938922,0.26202628060975364,0.0683795942790584,0.1305823019342422,0.23212277663343098,0.01904768934191673,0.04882234142255738,0.18232257281873773,0.2307661652885343,0.23102374612343676,0.19631681162710893,0.20204106704931474,0.2751007150238218,0.17225707771456228,0.34864519937434224,0.31065925196750777,0.1377534005020642,0.3478266182705803,0.3024981051329968,0.335889986245908,0.467448915387019,0.3416098651075358,0.46887570057732353,0.2341073694247611,0.38185435243759774,0.13012905598640578,0.09825218907912463,0.2597457911228796,0.31383550750155015,0.12842786640111717,0.1296649531818226,0.037014258960077935,0.6759620195868873,0.07074530792264942,0.012901302652523013,0.6170258573024912,0.3493385612950224,0.18645730931520216,0.24356480779914436,0.3405714682316756,0.10885389910630079,0.34482310260335913,0.19965973325591624,0.302285582756305,0.3295803803295493,0.9481157871227115,0.4484604430866121,0.5070332049419346,0.22980372805684565,0.14482813171140987,0.43842328757003757,0.40219903094584886,0.4032368861409693,0.21834312819148619,0.26815210066471357,0.13031448097603407,0.13201116821141148,0.21446981746212612,0.07434959630144268,0.18468083113113068,0.07135419251102046,0.17695171283480451,0.31364004528061395,0.07735546044477025,0.1592070663171476,0.5012667833793713,0.35822719754616095,0.09116741426577273,0.12177814552034134,0.5252083160319234,0.25755630044201966,0.49016897228951345,0.15741048834572663,0.3173054217146384,0.27934084515182733,0.6680216614937525,0.2705797070129923,0.16283109571409068,0.3074611162527194,0.21542795181476393,0.17742450047151312,0.25347057586887056,0.05720400173331467,0.1323130801954564,0.7131522657320533,0.4138299577780757,0.11991844924590891,0.2088055410893099,0.3014667613993889,0.5048638080007055,0.6101873034473385,0.10451493522657394,0.20356060937048392,0.4500805514846771,0.7646601860449325,0.17711216834035115,0.4067905798735986,0.15639927891930572,0.25327352901650624,0.037619538502004404,0.1925073897281203,0.1346522984455335,0.2501877670108531,0.20872469324105367,0.3542838753382056,0.6595722936098664,0.26826087230598605,0.03803876548870057,0.11422827413705351,0.21517332424590585,0.014916349834510966,0.4004068375411007,0.0716400639130421,0.24311850218380487,0.16462247287876716,0.41983505840739666,0.18773391751872331,0.31210215798030233,0.367862499047577,0.2732185686712591
0.0793483864281391,0.5167632000865996,0.07436175916727374,0.09748546785263347,0.35894494365864144,0.7465546703596463,0.1969780087902333,0.2588638546396709,0.2663887993726015,0.5688094051310186,0.1813173429441801,0.14600846074682727,0.1838390985708586,0.35084792524452874,0.6314230104130365,0.26462445559789854,0.1753987539996064,0.18931673678329441,0.3858088564572856,0.2585023619297679,0.1320565708170482,0.20530280686143926,0.5368552736151357,0.23063853370692508,0.17355061424715748,0.08870354265532343,0.3243801127065375,0.06232897094535566,0.11885791140816149,0.3323654362110521,0.860262482404115,0.3178822252937039,0.30834857918686626,0.5255975221999637,0.1505974906581931,0.04041333468522352,0.3085206024544363,0.4903772028086403,0.03597311384264056,0.3191559273411431,0.16387260646358748,0.1272911778999312,0.17450012615104485,0.5063139728952911,0.07391076928592634,0.31696750615396074,0.13865118399671675,0.2138617238703662,0.3827985256027857,0.44864450809489587,0.6273621188828432,0.2224862422278872,0.14970214177868335,0.14218562606916443,0.46849644234681653,0.5576668108407247,0.46214798198143325,0.15703797456357468,0.09204772167116038,0.3112153696101215,0.14179118056258225,0.2655971562057446,0.09343245423123177,0.1582221903439422,0.17339091068858636,0.23152975990715954,0.16263414639007182,0.21793862160579636,0.02473664891343231,0.10994916690136909,0.38765285882967354,0.34551642586723275,0.12570721924513584,0.17045066608873957,0.16609293541872158,0.09228777931575095,0.12867013773537228,0.040359160221909704,0.6336946933259164,0.3475634462976675,0.21308175562529225,0.4956426690918448,0.3674306922388613,0.11632164655324166,0.2076581732195799,0.5067227477001974,0.03329242886112299,0.1049031533501345,0.8536443189033883,0.549730024446789,0.20287903477318137,0.3378005990772702,0.46271057421583106,0.16528434769368214,0.4246400008213966,0.11958764247762388,0.3056162977896373,0.6373422407715119,0.6781018843790918,0.33948261675092983,0.44159338182118085,0.32114840467515626,0.32364069666465495,0.09459357473426777,0.21588097984790364,0.45049747169667087,0.31073355265797603,0.18399702640839197,0.17137056373697485,0.11249384651172795,0.245780676187964,0.28271969216340787,0.6259873562902301,0.16388892252018866,0.3400589964854701,0.5643651548983227,0.29868547702866627,0.3470013791487452,0.299948358401399,0.22658199845300905,0.24377939267218715,0.19602466884143144,0.14858687173538046,0.041543057898992736
0.28090326918848446,0.20758294518232404,0.19360747054755748,0.12486122628849403,0.0998025676885278,0.7388654144374804,0.14109120655152846,0.20646541651623365,0.13453207582624388,0.559534244265865,0.03572128691089265,0.07829924400494581,0.3683252621396978,0.49769684216965326,0.09860740796716111,0.20665542910654827,0.2067341610700483,0.0016181374852184461,0.20296398976633578,0.17146010543194667,0.06853945421203984,0.47939894775630015,0.19957114271854362,0.2561957719844343,0.023140341171693078,0.5135879661042416,0.37873670673876514,0.25018163835825485,0.07306224828589077,0.5517197167709185,0.658976841020474,0.10428873986255817,0.32586976079773755,0.4005512828179237,0.22001196011681262,0.025696831640837352,0.17865568456658912,0.34772252855922114,0.035761737027888735,0.1684594788773038,0.21784309068875163,0.3757504034493596,0.2961845361234292,0.21113700421760473,0.05429804744690294,0.8021373660683985,0.21861931672438661,0.07598799988718447,0.2771745377569614,0.7246185323231255,0.5205922250216538,0.3718817708881093,0.10348817143767677,0.17981135458878436,0.1447858152817187,0.13420789353998486,0.17149960950638865,0.21609317837399092,0.12490962506711509,0.08963879186695065,0.5034414258295977,0.30525407035465113,0.24503750639835803,0.13775351840773567,0.3505301235286575,0.24406349575920136,0.13146262634512462,0.03833341197635242,0.27845177623895767,0.3097584340445908,0.13104988042826612,0.2808613146833235,0.199607274684541,0.3256651086851369,0.12886102955687384,0.24017743131221478,0.6218600354539409,0.18948311392341702,0.6971836469666897,0.36334781264430094,0.2929173530536202,0.2785863934986943,0.252644599291187,0.21952072579984358,0.25126393506496353,0.5162503360547419,0.5002800086512226,0.11667053255537946,0.7005802925676148,0.10866671711973082,0.5527839817894142,0.22983697728323166,0.3466385107295766,0.1649189376654883,0.032696411246789986,0.5801465985607013,0.19303864952621602,0.4458684147058729,0.30269569361813353,0.13600352288591083,0.820589745736462,0.1972482231625559,0.16318198600586106,0.048674259007129954,0.05480053466299961,0.5068615217637186,0.42755776725589983,0.26610442741689794,0.73561598981606,0.02145949474418386,0.2917536902887097,0.42883799697344976,0.45876990436392384,0.10174080432505385,0.24563121314264325,0.6893848149027998,0.08527129054215829,0.09793663336675679,0.2830219808096267,0.3302404019181785,0.5839443979509511,0.25811718329153327,0.38397522623749886,0.2182529279927338
