name,Tracks_min_speed,Clusters
Track_3,-0.31311780813471607,0
Track_8,0.8956740390570815,0
Track_10,-0.09149333714184946,0
Track_11,-0.49937768203716626,0
Track_20,-0.907711827481265,0
Track_28,-0.6045276546354453,0
Track_35,-0.661086454159719,0
Track_42,-0.2703449971974765,0
Track_43,0.029798199708723754,0
Track_47,-0.7158307550279839,0
Track_51,-0.2111988131961838,0
Track_53,-0.005378461629542745,0
Track_67,0.029900592888069216,0
Track_75,-0.5992557076011134,0
Track_77,-0.5009214796478298,0
Track_98,-0.09735166093139526,0
Track_106,-0.31393107325182146,0
Track_109,0.2735800629271174,0
Track_118,-0.40457327813163735,0
Track_135,-0.47276515272929653,0
Track_140,-0.605090463477311,0
Track_155,-0.7001572332186152,0
Track_158,0.12441522915992674,0
Track_210,0.38758996731303785,0
Track_304,-0.6893594050530979,0
Track_352,-0.25266681847461386,0
Track_446,-0.506898948540833,0
Track_476,0.25556116104839277,0
Track_482,-0.42106434148549243,0
Track_557,0.9960442542526653,0
Track_630,0.6437540947378786,0
Track_657,-0.36561756925472594,0
Track_730,-0.6533335344987028,0
Track_734,-0.6587891421121634,0
Track_781,-0.12512646465533114,0
Track_897,0.7939635140262286,0
Track_907,-0.5046389194777537,0
Track_1020,0.14576954911805698,0
Track_1066,-0.2792005003430105,0
Track_1088,0.28831969935137197,0
Track_1221,1.6431209776864637,0
Track_1328,0.010781090083556644,0
Track_1544,-0.6061283005727167,0
Track_1962,-0.14939295799448649,0
Track_2060,-0.30033484823073786,0
Track_2168,1.0029765600712326,0
Track_2236,-0.2786542294676129,0
Track_2241,1.475499116673548,0
Track_2248,-0.6592664266092519,0
Track_2304,0.08473943753887479,0
Track_2375,2.805752088703367,0
Track_2377,0.5977994460885604,0
Track_2623,1.3659629045225847,0
Track_2653,1.5611053699808635,0
Track_2682,0.5029620543408085,0
Track_2751,-0.4541472922294318,0
Track_2812,-0.5651856669952539,0
Track_2924,1.5484246142152367,0
Track_3057,0.4736513530390699,0
Track_3222,-0.17991944337026902,0
Track_3224,0.5916361913707748,0
Track_3417,-0.2307754198746099,0
Track_3679,-0.3251606043298802,0
Track_3711,-0.2422632164591386,0
Track_3745,1.441789874063775,0
Track_3803,1.0422492072172793,0
Track_3863,0.2346440008038706,0
Track_3866,-0.09199045262946359,0
Track_3942,-0.09298000823931424,0
Track_3965,0.9179904639853596,0
Track_4076,0.8477055438587028,0
Track_4095,1.7338185604390568,0
Track_4097,2.8721601960143426,0
Track_4160,1.0575029036287054,0
Track_4207,-0.8171257261264612,0
Track_4243,0.04450607218934942,0
Track_4272,0.24433170618251412,0
Track_4394,-0.6899283853079023,0
Track_4396,0.19889184917322084,0
Track_4397,0.22275782583096584,0
Track_4467,-0.11695120810893068,0
Track_4487,0.5241173633168513,0
Track_4492,0.21704511884942912,0
Track_4518,-0.21400323129821575,0
Track_4646,0.4467120773551538,0
Track_4654,1.1505100851273,0
Track_4655,0.2809658766852276,0
Track_4657,0.6367030634796172,0
Track_4742,1.3055174734991268,0
Track_4795,0.31392565490129304,0
Track_4836,-0.710968077017026,0
Track_4872,1.4668258869753972,0
Track_4935,2.290477333992292,0
Track_5009,0.557405680878295,0
Track_5048,0.5926275813602675,0
Track_5117,1.5266162245941364,0
Track_5121,-0.16126429401395176,0
Track_5148,0.994750460483204,0
Track_5170,-0.2648243653721456,0
Track_5229,0.1715313488491077,0
Track_5241,0.20287474453373072,0
Track_5253,0.7300339146260578,0
Track_5295,-0.12128480712090371,0
Track_5305,-0.6281972376464732,0
Track_5425,-0.09433825933151874,0
Track_5436,1.2388563530123053,0
Track_5469,0.31940041159241145,0
Track_6,0.7318824667351119,1
Track_7,-0.7999393197956653,1
Track_60,-0.16122522463007183,1
Track_72,0.005378461629542861,1
Track_90,0.38146701422601803,1
Track_423,-0.15467868825803843,1
Track_445,0.2049841972083276,1
Track_712,-0.014162713333186723,1
Track_771,-0.4960518389072819,1
Track_902,-0.5847958056590331,1
Track_938,-0.5538665886183326,1
Track_975,-0.22227034252586803,1
Track_1629,1.194061234178559,1
Track_2031,-0.4105979754357253,1
Track_2043,-0.7063574829412987,1
Track_2220,-0.5915478709836373,1
Track_2453,1.0951277824464352,1
