name,TRACK_MAX_SPEED,Clusters
Track_3,0.9357687094052936,0
Track_8,0.9267041352749154,0
Track_10,0.8716386446417762,0
Track_11,0.6684338167318081,0
Track_20,0.9326080209746583,0
Track_28,0.8908940925989726,0
Track_35,0.7420051827672324,0
Track_42,0.8473506333081329,0
Track_43,0.7726694280665843,0
Track_47,0.6898906962470627,0
Track_51,0.926072129050492,0
Track_53,0.768432375643802,0
Track_67,0.5922817157931255,0
Track_75,0.9238870266223295,0
Track_77,0.8433739577939925,0
Track_98,0.8035729992015882,0
Track_106,0.8771107513796806,0
Track_109,0.8980684483955628,0
Track_118,0.933121047528197,0
Track_135,0.43306392981835984,0
Track_140,0.689480382348766,0
Track_155,0.8063100800250167,0
Track_158,0.6314230104130365,0
Track_210,0.9132817774471079,0
Track_304,0.9114967394125221,0
Track_352,0.8021373660683985,0
Track_446,0.7594195046147326,0
Track_476,0.8043027313097476,0
Track_482,0.9301891241043555,0
Track_557,0.9211336293462226,0
Track_630,0.7814696053785111,0
Track_657,0.7196422130705074,0
Track_730,0.6058468728645923,0
Track_734,0.9062614626080393,0
Track_781,0.7873462436523825,0
Track_897,0.6705178225760776,0
Track_907,0.6957781798504374,0
Track_1020,0.8982643092618176,0
Track_1066,0.7516911011086612,0
Track_1088,0.9504974425975743,0
Track_1221,0.7473183188707276,0
Track_1328,0.9184484332117696,0
Track_1544,0.7460178582773437,0
Track_1962,0.8299132403636866,0
Track_2060,0.6652258418125322,0
Track_2168,0.8033334918150924,0
Track_2236,0.9266210126804437,0
Track_2241,0.8126151474094868,0
Track_2248,0.9317202134630268,0
Track_2304,0.6132028284028913,0
Track_2375,0.7185685617763432,0
Track_2377,0.9401943624554924,0
Track_2623,0.7283109992282168,0
Track_2653,0.8552405959048663,0
Track_2682,0.9479651898163399,0
Track_2751,0.9412910744159131,0
Track_2812,0.6759620195868873,0
Track_2924,0.786911383989405,0
Track_3057,0.8938511418186128,0
Track_3222,0.9492408905000107,0
Track_3224,0.8731154644162225,0
Track_3417,0.7669940918418129,0
Track_3679,0.8640024243709311,0
Track_3711,0.8427336629584772,0
Track_3745,0.8889057806117446,0
Track_3803,0.9481157871227115,0
Track_3863,0.90152469962745,0
Track_3866,0.9106754672189972,0
Track_3942,0.5777706634769371,0
Track_3965,0.8409099195380432,0
Track_4076,0.843575788291713,0
Track_4095,0.8415541387013971,0
Track_4097,0.8014878037572996,0
Track_4160,0.9028834502652489,0
Track_4207,0.9209999557715242,0
Track_4243,0.8942944689601123,0
Track_4272,0.7521790674587794,0
Track_4394,0.46236678434153866,0
Track_4396,0.8811571109357373,0
Track_4397,0.6006289969735963,0
Track_4467,0.9002277463871723,0
Track_4487,0.7524422756781046,0
Track_4492,0.9425489505347955,0
Track_4518,0.704530180804176,0
Track_4646,0.9261198190515222,0
Track_4654,0.6525146467859658,0
Track_4655,0.8121042976485068,0
Track_4657,0.8106073207831528,0
Track_4742,0.7405109130880719,0
Track_4795,0.8807641414707525,0
Track_4836,0.8943302814215084,0
Track_4872,0.5972283417822746,0
Track_4935,0.9195583346990244,0
Track_5009,0.87790208063581,0
Track_5048,0.9217245898824493,0
Track_5117,0.8536443189033883,0
Track_5121,0.7951558847705231,0
Track_5148,0.9492037253629055,0
Track_5170,0.7482011462664548,0
Track_5229,0.7797619809729393,0
Track_5241,0.7638931902934004,0
Track_5253,0.7430004505465919,0
Track_5295,0.6587884629780992,0
Track_5305,0.6373422407715119,0
Track_5425,0.9282119887153276,0
Track_5436,0.9407138512461981,0
Track_5469,0.930119620201436,0
Track_6,0.9274151339321368,1
Track_7,0.5880558421084867,1
Track_60,0.7885602500572506,1
Track_72,0.7855355268447526,1
Track_90,0.6777265702576716,1
Track_423,0.8532833326561056,1
Track_445,0.7842810195949105,1
Track_712,0.9289796499859273,1
Track_771,0.7086763904023018,1
Track_902,0.827204134059517,1
Track_938,0.9371457551962102,1
Track_975,0.8773368760231857,1
Track_1629,0.7853028448075979,1
Track_2031,0.9365181461530525,1
Track_2043,0.6570055869483564,1
Track_2220,0.9054335044227447,1
Track_2453,0.8738381517417827,1
