name,TRACK_MEAN_SPEED,Clusters
Track_3,0.27102372545556,0
Track_8,0.27858837109275114,0
Track_10,0.27161854812772135,0
Track_11,0.17570810967825992,0
Track_20,0.23594433470902237,0
Track_28,0.15558287984538904,0
Track_35,0.2079254955931522,0
Track_42,0.2133170892866053,0
Track_43,0.2595052342658505,0
Track_47,0.20546959308465038,0
Track_51,0.24096758288725573,0
Track_53,0.2225829389448553,0
Track_67,0.20403262943485118,0
Track_75,0.21715731666689564,0
Track_77,0.18489347815725207,0
Track_98,0.2581901073680449,0
Track_106,0.2246651073900866,0
Track_109,0.2608330228229779,0
Track_118,0.2643997867070037,0
Track_135,0.17196560626311583,0
Track_140,0.18301836060144852,0
Track_155,0.30429935203056396,0
Track_158,0.21388656556030514,0
Track_210,0.3227728874031079,0
Track_304,0.2736945445278104,0
Track_352,0.2920494533647926,0
Track_446,0.17729182544783206,0
Track_476,0.22835011940954839,0
Track_482,0.3155931476444636,0
Track_557,0.23130325885142977,0
Track_630,0.22762345822281277,0
Track_657,0.19644769719567753,0
Track_730,0.2123814585666305,0
Track_734,0.22088667967256306,0
Track_781,0.29290655589563497,0
Track_897,0.23797542586678402,0
Track_907,0.25085605607180017,0
Track_1020,0.3053132608685493,0
Track_1066,0.22479178669861055,0
Track_1088,0.2769646611507365,0
Track_1221,0.3330684842809054,0
Track_1328,0.33467589948508913,0
Track_1544,0.22048213902143476,0
Track_1962,0.24116550673548556,0
Track_2060,0.2002494113950098,0
Track_2168,0.329932902064966,0
Track_2236,0.2725747470603735,0
Track_2241,0.3535580578750718,0
Track_2248,0.3709386116127243,0
Track_2304,0.23016924371078906,0
Track_2375,0.3207261344994803,0
Track_2377,0.2982948233150288,0
Track_2623,0.22691326452820884,0
Track_2653,0.2921555696954341,0
Track_2682,0.32223952006785983,0
Track_2751,0.30912795468303883,0
Track_2812,0.21652361750134363,0
Track_2924,0.2940221259445199,0
Track_3057,0.3502042752023669,0
Track_3222,0.26802215110895783,0
Track_3224,0.28151493204483513,0
Track_3417,0.22544764922031335,0
Track_3679,0.24474947301967986,0
Track_3711,0.26676002092697915,0
Track_3745,0.40196593652542095,0
Track_3803,0.4229744316321434,0
Track_3863,0.3633382744201682,0
Track_3866,0.38877343252159546,0
Track_3942,0.18050436641327586,0
Track_3965,0.33445851647964503,0
Track_4076,0.31296428772903123,0
Track_4095,0.33420770880244377,0
Track_4097,0.39772369355558623,0
Track_4160,0.34981149950107737,0
Track_4207,0.2843963764321677,0
Track_4243,0.30893757620200313,0
Track_4272,0.22606546023555976,0
Track_4394,0.1802328245825774,0
Track_4396,0.32744802757765384,0
Track_4397,0.22347312289965832,0
Track_4467,0.34842029755064047,0
Track_4487,0.2657170344125162,0
Track_4492,0.3740910682073204,0
Track_4518,0.26198012395448883,0
Track_4646,0.38882687039833524,0
Track_4654,0.2580096631887475,0
Track_4655,0.34275145469712004,0
Track_4657,0.27349971840216314,0
Track_4742,0.29791124781692807,0
Track_4795,0.28552860608070835,0
Track_4836,0.22728335289774595,0
Track_4872,0.24136205941582684,0
Track_4935,0.30278219321129995,0
Track_5009,0.3462110197773858,0
Track_5048,0.2831982358564919,0
Track_5117,0.4377907169582795,0
Track_5121,0.2749681407755808,0
Track_5148,0.2759930145831744,0
Track_5170,0.26596678318383027,0
Track_5229,0.24684948357889544,0
Track_5241,0.2933050941208018,0
Track_5253,0.2785225711462325,0
Track_5295,0.2691390067832806,0
Track_5305,0.3055321240704165,0
Track_5425,0.38011059309094264,0
Track_5436,0.3455565857096905,0
Track_5469,0.42899925953473655,0
Track_6,0.26166286603453415,1
Track_7,0.1947784634579457,1
Track_60,0.22398084542284957,1
Track_72,0.2514122561232536,1
Track_90,0.2659942757453288,1
Track_423,0.24613482011146268,1
Track_445,0.2749258769421703,1
Track_712,0.2572548469888525,1
Track_771,0.23918064906149755,1
Track_902,0.24442292039977506,1
Track_938,0.22807434804132323,1
Track_975,0.23916887305872223,1
Track_1629,0.3575199215780417,1
Track_2031,0.298636145615231,1
Track_2043,0.22834318861717973,1
Track_2220,0.24761864014024323,1
Track_2453,0.28120596858304686,1
