,Label,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TOTAL_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
13,Track_31,0.3441846383408726,-0.7561699996026177,-0.48474615355097245,-0.06218081356816556,1.450708048441131,1.2344024870036745,1.4507080484411323,-1.897137513306726
14,Track_35,0.8498170156979018,0.037439489612287165,0.7718076488965115,-0.32256477543484463,0.9062780327030122,1.4374564516424253,0.906278032703013,-1.5382488302286867
15,Track_36,0.9099778435032221,0.15972676472347352,-0.4140097857176634,-0.12475284539526736,0.10582438964746084,0.17706674875726353,0.10582438964746092,0.01497562511532044
16,Track_39,-0.7083961457568901,-1.6643526689282087,-0.5981707431634057,2.314865130916283,-0.08904926728791951,-0.424782036320798,-0.08904926728791958,-1.3475904226511943
17,Track_41,-0.23353958155212595,-1.320206002551251,-0.27573432449592816,-0.5359167936557585,-0.4112629687264589,-0.6755026150101346,-0.41126296872645923,0.2756073650981433
18,Track_43,1.2175799493782928,0.09641843918010012,-0.05724278924486182,1.0298596195534384,0.004922373895337612,0.06409400753279365,0.004922373895337616,0.26189310116610187
19,Track_44,0.5874392783920538,0.4748831595201353,-0.12872776961405866,-0.310883321694115,-0.06554384814124486,0.12990840055685107,-0.06554384814124492,-0.23420280350290798
20,Track_45,1.8074614123725266,0.19068264849720032,0.7952024474817445,-0.36826018546730854,-0.04822515202672328,0.11005511993994903,-0.04822515202672332,-0.7846365569127639
21,Track_47,-0.8889276533559782,-0.5082811743929206,-0.24456376360671514,0.0346034735119958,1.233146246307746,1.0953819494178285,1.233146246307749,-1.6478521257128913
22,Track_54,-0.4496286860020419,-0.19387752782908924,-0.3793221273911105,0.5624120325707993,-0.9284279497475849,-1.0866873774363703,-0.9284279497475857,0.6644549557447436
23,Track_56,-0.3708012066388187,-0.10551183528507475,-0.3342776252659875,0.7425715537774996,2.1943399716292484,2.451554373600483,2.194339971629246,-0.9423262879243288
24,Track_57,3.250132621934772,0.38159784490077203,0.928976521288383,-0.5360339146531438,-0.46702674063967936,-0.36147230410368425,-0.46702674063967975,0.16095813496732478
25,Track_58,-0.38302939354081017,-0.15800343573189657,-0.004175852731328496,1.4479266134708109,-0.8847968162416923,-1.0323990948219548,-0.8847968162416929,-0.6219930267792649
26,Track_60,-0.5126661463350624,-1.6854830406684513,-0.9301051090910348,1.7404971370843676,0.3050659919688152,-0.18069481272636037,0.3050659919688174,-0.6130162228135083
27,Track_62,-0.503261389400853,-0.0740713527801741,-0.21637523574883133,2.616671280514292,-0.8270040024617846,-0.9643267453284863,-0.8270040024617853,0.29032491358424595
28,Track_64,-0.505570743176882,-0.6392156906151041,-0.9564270966681789,2.875122259442117,0.44112913966647826,0.20707636175182983,0.4411291396664806,-0.38115939604005666
29,Track_75,-0.11628480193109977,-0.13280463028832182,-0.07329289736480517,2.944530225426073,-0.7423347458916182,-0.8590706203260378,-0.7423347458916189,-0.7996495993163778
30,Track_88,-0.7558639128624831,-0.1332809776084077,-0.2503116752962804,2.8765265295383555,-0.25790617187132914,-0.33522682089784683,-0.25790617187132725,0.17385267017765602
31,Track_90,-0.0300564989250583,-0.7234280293951197,0.45101343456253723,0.4862310111696043,0.2666659574868121,0.2507666360697086,0.2666659574868123,-0.3979554570085169
32,Track_91,0.41853028765069006,-0.5200694587072837,-0.2925759395213463,-0.07405223297016472,0.4043014710244301,0.3001119712141111,0.4043014710244324,-1.7131626397064141
33,Track_110,-0.5709341704780673,-1.116431689900506,-1.0816045141413737,2.412642898407612,-0.4305346332283902,-0.7002511335853027,-0.4305346332283927,0.5639752764572342
34,Track_114,0.07460415905447398,0.0441397580340823,0.2704948491438212,-0.458502057258979,0.09449348861187842,0.22357874622460996,0.0944934886118785,-0.14215966375682101
35,Track_117,0.2385374291944628,-0.6551713617374054,0.32059432180985253,0.719399117137768,-0.2612129493008741,-0.30911038401279106,-0.2612129493008722,-1.391892623683007
36,Track_118,-0.4322425536692627,-0.3005485580606273,-0.3623406322823805,0.18547761707698326,-0.9194858633758496,-1.0791375906218992,-0.9194858633758504,-0.5054052222037516
37,Track_127,2.1554696979458674,0.7072622385657988,0.7840130814204836,-0.4842504173330569,0.0,0.380906760753653,0.0,0.2836472404041064
38,Track_128,-0.8889276533559782,-1.454656276087016,0.01537659316324268,2.4377820584308836,0.36666063689602674,0.0,0.366660636896027,-0.04409553324451636
39,Track_154,-0.8549677724189609,-1.310057187435255,-0.6280583636715689,2.415196002820197,0.6060873118373316,0.20110881286951918,0.6060873118373341,-0.6483212816878122
40,Track_181,-0.4069438703514895,-0.027174065035962616,-0.11409406646823135,-0.3027635520172506,-0.36323625284425465,-0.43946621599945285,-0.363236252844255,-0.20029655748083183
41,Track_189,-0.29293855651460154,0.09788733931112915,0.5808003342400709,-0.41726876066584845,1.593185710999462,2.1916178484828968,1.5931857109994634,0.05337767660260853
42,Track_206,-0.8889276533559782,-1.346863817252729,-0.10353997997758516,-0.15820191166726397,-0.9256077320163164,-1.1280824784920251,-0.9256077320163172,-0.35569306282993435
43,Track_262,-0.47637899777359627,-1.1465950917856982,-0.8478152397453553,2.2329035210294643,0.6477305933386113,0.20408890412939207,0.6477305933386118,0.5922987102309034
44,Track_291,0.5188159071608667,-0.13218198640640388,-0.22518198479557835,0.07504033690070068,0.21592607340847805,0.18847143253916865,0.21592607340847825,-1.2041443104542973
45,Track_309,-0.40899827738401046,-0.6565223997852957,-0.373668774793288,2.8318986797525025,-0.701644811171828,-0.8824876374727785,-0.7016448111718286,0.31967155527015145
46,Track_324,-0.5323297757359899,-0.42946553441842883,0.07792424510250505,0.3917778774223794,0.19796645413483696,0.13398900382450177,0.19796645413483713,-0.09535411926680781
47,Track_326,0.5876790964067614,0.45214786116581646,-0.31848826454084933,0.19710648877336928,0.17929105643642143,0.38754391549572736,0.17929105643642357,-1.1211360868463613
48,Track_346,1.212728845064451,0.0,1.0892715379701134,-0.43178497636726604,-0.8493869646583428,-0.9305602163065354,-0.8493869646583436,0.10134239851588114
49,Track_354,0.09769237728678412,-0.29806492798098727,-0.3901957158150697,0.0,0.621536266046161,0.616278664806853,0.6215362660461614,-0.15680338554380024
50,Track_356,4.41154468292863,0.7274416521602063,0.5105601917180497,-0.2601560980281167,0.1096584916239522,0.5332672123979648,0.10965849162395443,1.1035625790393373
51,Track_412,-0.025296339007962975,0.04835207123454377,-0.5391228337372155,-0.20895078826779018,1.6039381304538443,1.7658296148089603,1.6039381304538456,-1.3985115316252157
52,Track_467,0.1610488490552119,-1.0085663002721017,-0.59755575093794,0.2762882667308238,0.6068038744715307,0.3216213662074775,0.6068038744715313,-1.1335206126171875
53,Track_497,1.9903777467077415,-0.18776450544195425,-0.1145857036379103,0.049763683108712216,-0.4002933958301452,-0.44034141890271733,-0.40029339583014556,0.5530794996826542
54,Track_551,-0.4098648336933797,-0.3019101334874043,-0.20400301086477193,0.6066736526975296,-1.021716998758665,-1.1822915749960552,-1.0217169987586658,0.32776307453929737
55,Track_646,0.8383357315151388,0.545255924728572,0.7448455077420952,0.5578910363601001,-0.37615279644163613,-0.24583543572808253,-0.3761527964416364,0.0
56,Track_666,-0.7088750730701814,0.7660180140473725,0.8368520985261507,-0.5853752734395505,0.19176584701370336,0.49749557316575693,0.19176584701370153,-1.3289345832561217
57,Track_696,-0.6237340038642776,-0.6856943223584341,-0.555581389790462,-0.24409573359695808,-0.2339368383880622,-0.3830258285061636,-0.2339368383880624,-0.019115222668100368
58,Track_703,-0.8114884470924645,-0.6548820737899433,-0.4534704076599393,2.20485500103152,0.4089862789002746,0.18330582882224755,0.4089862789002772,-1.1632391488804281
59,Track_723,-0.20864976423952122,-0.25329600503145905,0.13786573240207492,-0.27657715454022114,-0.3611791488224008,-0.4021514531253495,-0.3611791488224011,-0.1686509538572235
60,Track_728,0.06225196512442815,0.440354950229669,0.043972209759309704,2.7960480480166887,0.11138808052925893,0.2634923430685146,0.11138808052925703,0.060221820753851484
61,Track_752,-0.39244807239271484,-0.9517567725262005,-0.13480497548612402,0.7087535383913152,2.5996127323773104,2.3218936985729295,2.5996127323773126,-2.1084725844578998
62,Track_780,1.7537953223440519,2.287281566047596,2.434693950764583,-0.08626968491981254,-0.918967652232604,-0.8531822382304021,-0.9189676522326048,0.029650635854916833
63,Track_787,-0.8889276533559782,-0.6645591194120029,0.3175133457509159,-0.17428962346921345,-0.9176328739601072,-1.072906063510145,-0.917632873960108,0.10231529162177122
64,Track_865,2.1152287540930454,0.6593057428685224,0.39769534263396256,-0.6003506139342651,-0.7074683791488682,-0.7381017481357018,-0.7074683791488687,-0.4278244171538728
65,Track_878,1.2184992360266689,-0.04494744799896939,-0.15284945255493246,-0.4234817915412527,-0.5133395072308597,-0.5850693453626227,-0.5133395072308602,-0.9267099626385352
66,Track_919,-0.1558525025976114,0.9709217335357292,1.7572109730967675,-0.07630188012091813,-0.827747219883545,-0.7907127938614825,-0.8277472198835477,-0.5866613250234403
67,Track_961,0.2382345787643073,0.023657554585763182,0.30968903731696545,0.6918839757924954,-0.2602067092371191,-0.2222908547908459,-0.2602067092371193,-0.28892861607410697
68,Track_992,0.16953791185969808,0.22371626022196178,0.612694491834543,0.8401588535442036,-0.828304332888116,-0.8890836057590694,-0.8283043328881167,0.7051892145336929
69,Track_994,-0.6007548126132572,0.04940437372693377,0.7580209897628201,-0.22334491596021314,-0.4619030574568503,-0.42678132587494966,-0.4619030574568507,-0.31859902708291105
70,Track_1003,-0.2919839596679812,-1.3349267356834513,-1.1144341024005133,1.307604800616666,-0.7906046687416217,-1.0332272130746816,-0.7906046687416224,0.03101869419554495
71,Track_1066,-0.3928566548681843,0.2743374094289557,1.1192726724740945,-0.4028697608913944,-0.37441699687891394,-0.2652525615886436,-0.3744169968789143,-0.012355992739899697
72,Track_1083,0.08050761762831007,-0.5600253971497309,0.7386312139967284,0.8058205786150173,-0.9997082517803436,-1.1496415281676489,-0.9997082517803445,-0.9958935945138025
73,Track_1138,0.476330199235031,0.38841168745677956,0.21637913227347103,-0.013772299930007288,0.0916971150960717,0.3239425642236237,0.09169711509607177,-0.21120384818136723
74,Track_1157,1.352312563174399,0.37514356345739386,-0.17277170210385848,-0.5588251157629877,-0.3136596747053376,-0.2965325765651771,-0.3136596747053379,0.5804692235123514
75,Track_1177,1.5885291852340724,-0.29742710803884187,1.2079921209563955,-0.18463196217405906,0.21630391026603146,0.4879653432714008,0.21630391026603166,0.6479346032240281
76,Track_1215,0.2193781617126415,-0.27171624913762543,0.34685274435285735,-0.3217693882365368,0.07462708531973468,0.13089032297355882,0.07462708531973475,0.7792169990002479
77,Track_1275,0.8769096794002205,0.013215639945164117,0.26611848908197233,0.1219693960563649,0.23701041107750956,0.49785773832846425,0.23701041107750975,-1.2220997874014812
78,Track_1290,-0.5872775192941451,0.0019449748562161582,0.3793460289091582,2.4704550460567187,-0.6783846949692287,-0.7612880350457468,-0.6783846949692293,0.03289079048834369
79,Track_1321,0.38923134571787577,0.09268053077865941,0.0006686723157773453,0.00516841822182563,0.9348109906170321,1.154487139187584,0.9348109906170349,0.39803221859583243
80,Track_1366,0.18120048722681753,0.7444142361980065,0.5019439188295024,2.306226364742709,-0.8802285532294334,-0.9487780163685438,-0.8802285532294342,-0.17067037151379433
81,Track_1384,-0.3303149581353265,0.08314154120073163,1.62878012054347,-0.32509812520209735,0.6071362933566065,1.255747608986326,0.6071362933566069,0.644945277111426
82,Track_1398,2.5247789793733455,1.724418591482084,1.8357575266803068,-0.511374283334547,1.055440633464599,2.498849425177867,1.0554406334645998,0.2594434867518981
83,Track_1468,0.13987332352685236,-0.11163924020281078,0.042567042558971147,-0.5935581376172109,0.8536920554018047,0.9654515047899033,0.8536920554018055,0.3760738901060782
84,Track_1496,0.2073411135420093,0.26135311643005216,0.36360344121766225,-0.3860368736857034,0.8241569364008101,1.1307388913790306,0.8241569364008128,0.2681313305132745
85,Track_1498,-0.3821645286770387,-1.522846600798448,-0.7625557505559581,0.6312748666937164,0.7555650774159397,0.2129029277919752,0.7555650774159426,0.28049573495822294
86,Track_1516,0.12338628253282731,0.4071274574902693,0.4366558813041249,2.6260427888440665,0.11350049855540162,0.3555989285123519,0.11350049855540172,0.12126874238880633
87,Track_1521,0.3753898828765832,0.3418879182698408,0.0900232037735454,0.41180341079663885,0.420926216036502,0.7102534910660749,0.4209262160365023,-0.09273985952705269
88,Track_1522,0.8981456454205196,1.6106124095346148,1.0465113308725633,-0.49642513449522535,1.6452565328994637,3.395112174048809,1.645256532899465,-1.1165593577524648
89,Track_1532,-0.6523353465739787,-1.035681684657557,-0.709460904393144,1.2127365502388285,-0.22324744979140435,-0.47979266338798243,-0.22324744979140454,0.6053021419776974
90,Track_1565,0.017004068442550972,-0.2830856056408696,-0.07024012642861226,0.40136255403139787,0.3515725823634351,0.3389625107186215,0.3515725823634354,-0.7670354432679962
91,Track_1577,1.5818584803148568,0.37911867082295925,-0.29676854568748956,2.2594938752590195,-0.49680095207185343,-0.511259163882741,-0.4968009520718538,0.4833226663971604
92,Track_1612,0.7052643359890204,0.6952860706680403,1.3482284923605814,0.28803963125371146,0.6548801696994798,1.35389487494326,0.6548801696994804,-1.370496944488953
93,Track_1616,-0.038005559251886395,0.9786223759417515,1.492110442920558,-0.32847311064732587,0.33197075923328406,0.8465328790846746,0.33197075923328434,-0.6182520616377524
94,Track_1652,-0.23215658705969042,0.027087056383890785,-0.32906678149110696,0.18142641159684866,0.5757633525798774,0.7405064649946609,0.575763352579878,-0.8424352091179177
95,Track_1699,-0.8889276533559782,-1.994245329526645,-1.3395712148118943,0.29476859259829646,-0.4993089191600535,-0.8797727575974763,-0.49930891916005393,0.29217874489862156
96,Track_1725,-0.06420704093654914,-0.04130601618324392,-0.10328922999855422,1.5108267940306568,2.67205189244189,2.8179098835630803,2.6720518924418943,-1.8874724146015043
97,Track_1731,-0.34122927073018205,-0.24651450858491858,-0.18127157475502834,1.0788220579252692,0.13846350761575277,0.15396514989228047,0.1384635076157529,0.23034364629742318
98,Track_1744,0.40912098496398347,-0.5240256052341126,-0.04835749542073921,0.01872269077228293,0.011922952105067264,-0.046492697456896916,0.011922952105067275,-0.5862481174292128
99,Track_1793,1.1140042606748717,0.39276868741805593,-0.019666387623684677,-0.022719818705259152,0.4068379778687479,0.6754854490384835,0.40683797786874826,-0.13295629802171896
100,Track_1799,-0.2937074112025337,0.07452629248331859,0.2662413092104379,-0.36319018732363945,0.6437631111359579,0.922452644083082,0.6437631111359584,-0.4906406707237689
101,Track_1901,0.028095560921514766,2.1642845304735685,0.7156775312219898,-0.44539054565916575,-0.6091886080742842,-0.4538211380393482,-0.6091886080742847,-0.03277762070847698
102,Track_1921,0.04075748767647061,-0.20102439325503263,0.12703257738422336,-0.0676721723338065,0.5182108964252568,0.5926555573104417,0.5182108964252553,0.3650631600388418
103,Track_1936,-0.14922463254792045,0.3890080442725438,1.7895643215457893,0.4183544461235799,-0.3291587589202905,-0.06735094185465776,-0.3291587589202908,-0.42595348900846147
104,Track_1989,0.20342038217156747,-0.7190470051436264,-0.6534448391408136,0.8830102570357824,-0.15988278964085217,-0.3546150737566593,-0.15988278964085034,0.10313784536134758
105,Track_1997,0.1797650723959798,-1.1293113199600044,-0.9205055012897385,0.710249948603019,-0.5930060658146608,-0.8120309560350697,-0.5930060658146612,0.0768264300763901
106,Track_2001,1.1869351739406842,-0.06993805441983043,0.13666140717090527,-0.5752225227120583,0.020571627550857938,0.07012854549074127,0.020571627550857955,0.4079613829713027
107,Track_2005,-0.054435385484227945,0.8882962294173928,0.5812959185954891,0.14184343444562944,-0.705483825289596,-0.6665023197516651,-0.7054838252895965,0.82817171512761
108,Track_2107,-0.5386384146406266,-0.4882380905615275,-0.4461995788035899,0.9716475851316444,-0.8842429179508272,-1.0414863192270327,-0.884242917950828,0.6054353714366787
109,Track_2117,0.0675077678555811,-1.4388806099369884,-0.6806371201878304,0.3168660327066808,1.0809427206062296,0.5110904344008124,1.0809427206062305,-0.5880467670329137
110,Track_2156,-0.08863442422469082,0.48328726913532943,0.6555351982003257,-0.5684135220644916,-0.18976776407888926,-0.09493001459185488,-0.18976776407888943,-0.8589285035755347
111,Track_2165,2.2451812805636777,1.0211006554553326,0.926887563336127,-0.27485992015672095,-0.3410871130157124,-0.06229978297581182,-0.3410871130157127,0.5836936465970067
112,Track_2169,-0.6687236179055605,-1.6696201040747378,-0.6585971654903686,0.2557106866906157,0.10114156769581278,-0.30545398516043537,0.10114156769581288,-0.7124523404954201
113,Track_2235,-0.4163597750070506,-1.739653695432578,-1.1544649929412525,-0.011386948421741514,-1.0295786984403266,-1.2362672376945127,-1.0295786984403275,1.2850134277933278
114,Track_2311,-0.13789065473383966,0.3159189404654323,-0.19887444108456268,-0.5421431379586021,-0.4288946216274698,-0.4007149189380513,-0.4288946216274701,0.050903907272271245
115,Track_2358,0.926006745063945,0.1074224434911955,0.9971086421723685,0.08759937094582779,-0.30271986822922564,-0.1544883019497926,-0.3027198682292259,-0.08514325506001409
116,Track_2380,1.2421343771110789,1.0040956312029294,0.736973106169354,-0.3641923337289775,-0.24281576371063188,-0.015186996508948319,-0.24281576371062996,1.2841247692424895
117,Track_2412,0.10972859092932283,0.14602496568645396,0.07380636598208176,0.9941956971503872,0.6915542249203094,0.9182946789070255,0.6915542249203079,-1.5877481116872836
118,Track_2443,-0.11225940073080472,-1.04178273823759,-1.0135967940126056,0.2439813581256852,0.1741581590636885,-0.11862505204130151,0.17415815906369095,0.1940271411512314
119,Track_2499,1.100342099982577,0.3405120536937811,0.018621797208533887,-0.3777371321363796,0.0945891995725564,0.21871904975411458,0.09458919957255649,0.9755424680304694
120,Track_2542,1.2580681445754047,0.084674190965033,-0.14795692696741064,0.11593219463272812,-0.8076841259385659,-0.9198154615683205,-0.8076841259385665,0.10327391988820911
121,Track_2553,3.6345282465163113,2.315702602873155,1.2786796493213402,-0.2202698525606251,-0.30656776194216356,0.2020868500299027,-0.30656776194216384,0.4345290780922055
122,Track_2580,-0.15651022247266747,0.8475072539464762,0.4653773305093488,1.1736887269834977,-0.6875291399110603,-0.6687554491403277,-0.6875291399110609,0.9235587830103732
123,Track_2595,-0.31020829094320007,-0.28497242602060746,-0.16553704367254565,-0.290873351938185,-0.6261316974677812,-0.7708138165643967,-0.6261316974677816,0.7177413838128054
124,Track_2611,-0.8889276533559782,-0.6185188401473513,-0.4849784319714584,0.26521750073246647,-0.6520230381593667,-0.8240204219900662,-0.6520230381593672,-0.5414292805603329
125,Track_2669,-0.13714636082701967,-0.2404685918382609,-0.4023285676978157,0.2722688972322614,1.9329203779923658,1.8951937530819016,1.9329203779923674,0.03471397971568136
126,Track_2695,0.6567456391071692,0.13439996227571857,0.04099406571169325,-0.46415881122476876,-0.605731990334563,-0.6133497062304009,-0.6057319903345635,0.6572817761088883
127,Track_2708,-0.041736348588269835,-0.2954666187043171,1.5392642338385496,-0.4044643764834842,0.16718100964407231,0.3486158864563433,0.16718100964407245,0.368223935047382
128,Track_2730,2.653290454521341,0.05054238979080727,0.3138666825739639,-0.46795780800223064,2.9623514512457914,3.99465055665873,2.962351451245792,-0.6289743145250782
129,Track_2764,-0.22190230688595702,-2.233458406744306,-0.925361029836752,-0.48525419623051846,1.1887266261924763,0.32987237311477163,1.1887266261924772,0.09940079661476622
130,Track_2806,0.5156382610269725,-0.6171877703473725,-0.37001910444318636,0.0472070646221014,0.4610093592333358,0.2961718520063699,0.4610093592333362,-1.4234188719778327
131,Track_2897,1.3918188917633727,-0.20580033484558116,-0.4673536463213921,0.2077558330668365,-0.13333035725304504,-0.1539003918497483,-0.13333035725304518,-0.9006675165000433
132,Track_2933,-0.5430935844561924,-0.7761793431444746,-0.35959519967815456,-0.48187576141334415,2.188105997639965,1.9260711759278413,2.188105997639971,-1.7161484338864486
133,Track_2934,-0.11841446125694709,0.10343611831729921,-0.16360775869557803,0.23947825153823732,1.103141271244687,1.3864209613563105,1.1031412712446862,-0.10995916426517091
134,Track_3040,-0.050721194692732875,0.1556383656870645,0.828179209404037,-0.3341731848770044,-0.5595384734653107,-0.5520614096569754,-0.5595384734653112,0.31463459557028495
135,Track_3097,-0.048863336749001174,-1.6054727095444166,-1.0377275452846981,-0.5923488830595302,0.7625336346928826,0.23253284046460992,0.7625336346928853,0.5924780987879524
136,Track_3120,0.22889042261870626,0.3448728481076154,-0.05748113182239802,-0.4631524215648677,-0.15602335669004175,-0.02348267141325462,-0.1560233566900419,-1.6011223425637162
137,Track_3126,-0.41610696729759233,-0.5978221992187909,-0.8709223675789864,-0.41670373255464804,-0.24222201858614337,-0.4596390384699163,-0.24222201858614356,-0.15064483474842022
138,Track_3175,0.16827205781660096,-0.6145546454419034,-0.6641966826102789,-0.3904049256233061,-0.663261978228053,-0.8332797905568693,-0.6632619782280536,0.06269179184611812
139,Track_3184,2.4003688331737236,0.13137447501694616,-0.04749191257222335,-0.33005121735505316,-0.6082649225908634,-0.6374510181928686,-0.608264922590864,1.1974984046237762
140,Track_3207,0.5174076130668569,0.0714661969127727,-0.249245569507327,-0.13144929284418758,-0.27680916025202995,-0.2631450939344057,-0.2768091602520302,0.6774869414379556
141,Track_3233,-0.10352566091442594,1.411404108493443,1.605067531890666,0.39195763594133143,-0.6939590139244757,-0.5806415858032962,-0.6939590139244762,0.3459419990504853
142,Track_3235,0.3663455355552392,-0.40439785623678426,-0.6947985022031666,-0.3904152720755556,0.1270548606836577,0.011637917719106793,0.12705486068365782,0.45597780827371526
143,Track_3237,1.7722030927304293,0.4682798584087659,0.5704878497639423,0.08720715297641163,-0.3554228184392372,-0.21194271196888445,-0.3554228184392375,0.49919129045347305
144,Track_3285,3.279961974004556,1.7281522247680028,0.9134630895393214,-0.011153588587886598,0.5489822899459327,1.4994363838522882,0.5489822899459331,0.5431135237235991
145,Track_3337,1.8057926910033417,1.0376140207645952,0.8856031143963917,-0.15649666530792333,-0.15061551010851432,0.20369063505237334,-0.15061551010851446,1.2884563907650894
146,Track_3339,-0.5425176299996338,1.6780637587271416,0.9538084561030847,-0.41812474602773936,0.6816265650125137,1.7936714722664258,0.6816265650125123,0.07409770180523054
147,Track_3416,0.6368434376597135,0.4241137235676681,2.054238037710079,0.031034011121605306,-0.5498250782807487,-0.3733173511299108,-0.5498250782807491,0.9170663373528698
148,Track_3425,-0.32597773306655997,0.014666458806045394,0.6688519910829666,-0.6077824418129387,1.0241733267326154,1.4864102989705608,1.0241733267326143,-2.3360926716768673
149,Track_3430,2.097082809697103,1.2898823834770965,0.0,-0.44479550287262953,-0.3876060169860274,-0.242988766250779,-0.38760601698602776,1.6793835082313389
150,Track_3467,-0.21890705463167706,0.38665973930995134,0.9203551929418967,-0.2792599997916938,2.6279926278656345,3.896407426416117,2.6279926278656385,0.07793881376289509
151,Track_3473,0.6802091678839062,0.5622888378694322,0.09124833329024383,-0.4804134536630488,1.7013957308943661,2.507007768202913,1.7013957308943677,-0.12852884956611296
152,Track_3477,0.13577878553879538,1.3818837576649048,1.3428035917303156,-0.06675873128606964,-0.3069214489845409,0.021064513562499894,-0.30692144898454116,0.3280396536384697
153,Track_3578,-0.5560691233230785,-0.0636916875595793,0.5092036637290431,-0.6007474639477498,0.7962901045629653,1.1549021580128902,0.796290104562966,-1.3442491825474816
154,Track_3712,1.0178772901966893,1.4030312820194535,1.0498603699814637,-0.481587828096132,-0.4657800729891316,-0.26301613137199953,-0.465780072989132,1.112173031394527
