name,MEAN_STRAIGHT_LINE_SPEED,Clusters
Track_2255,-1.049113874307913,1
Track_2288,0.07112993206425945,1
Track_2310,-0.2872724412029096,1
Track_2313,-0.8395748137051046,1
Track_2320,-0.27511263881594294,1
Track_2337,-0.8591816346160774,1
Track_2338,0.24233187073875634,1
Track_2340,-0.40429471653078447,1
Track_2341,-0.13456163931981174,1
Track_2355,-0.3672281803049569,1
Track_2418,0.18159721530707829,1
Track_2420,-0.06982586618288046,1
Track_2454,0.2558016491183336,1
Track_2477,-0.8372130749495519,1
Track_2499,-0.33536338446406977,1
Track_2541,-0.015572584539254482,1
Track_2544,-0.06588790744308107,1
Track_2617,0.12252706604434904,1
Track_2646,0.48733820919933685,1
Track_2649,0.24623532538718496,1
Track_2650,-0.1319229477799858,1
Track_2682,0.613561736511527,1
Track_2683,0.7529874706031288,1
Track_2687,-0.6345600672651468,1
Track_2688,-0.6584825107632042,1
Track_2743,-0.634623295249735,1
Track_2750,-0.8075838667080381,1
Track_2856,-0.00044531420750740453,1
Track_2883,-0.4959211917290613,1
Track_3008,0.5019859930578628,1
Track_3066,0.10595972488060892,1
Track_3074,-0.08287019220439104,1
Track_3118,-0.6835014493429381,1
Track_3221,-0.17184906954830395,1
Track_3283,0.02436112804872428,1
Track_3318,-0.0800464266513025,1
