name,TRACK_MAX_SPEED,Clusters
Track_198,0.507730591470253,1
Track_272,0.8570283061587342,1
Track_276,0.6092512487292998,1
Track_284,0.8098362186308559,1
Track_299,0.5623869167875837,1
Track_306,0.8544592014535681,1
Track_359,0.8727430692929448,1
Track_381,0.6217105576827238,1
Track_449,0.844146801941325,1
Track_505,0.8141842948548916,1
Track_528,0.7928809143526038,1
Track_571,0.7402475818183868,1
Track_622,0.46120223668420307,1
Track_646,0.9464512038621333,1
Track_659,0.9134276479720101,1
Track_660,0.559534560826582,1
Track_676,0.5898918925906143,1
Track_684,0.8221308078958102,1
Track_713,0.8734614660811983,1
Track_722,0.41498619831961037,1
Track_768,0.8062826555049789,1
Track_772,0.8126128074377922,1
Track_805,0.7762643904913794,1
Track_837,0.711450231172177,1
Track_865,0.5928983287727406,1
Track_913,0.8131760254190398,1
Track_930,0.7518586789480338,1
Track_1022,0.9358045057236636,1
Track_1056,0.8720760652596163,1
Track_1057,0.7320498419585726,1
Track_1089,0.5239242524472648,1
Track_1147,0.9122966314457392,1
Track_1161,0.7708934227940031,1
Track_1171,0.5024226807663579,1
Track_1184,0.5721958035365752,1
Track_1201,0.36401801309594234,1
Track_1242,0.7743805519004897,1
Track_1276,0.8453617092291471,1
Track_1286,0.49180139586819654,1
Track_1313,0.5137048254355825,1
Track_1321,0.39426017366037763,1
Track_1367,0.5267632507104363,1
Track_1368,0.5320187207386274,1
Track_1400,0.8965740976235033,1
Track_1440,0.8895785260111343,1
Track_1450,0.9056155342856077,1
Track_1472,0.665111049776251,1
Track_1476,0.6271862897661502,1
Track_1512,0.7892633231336688,1
Track_1522,0.6519714901304945,1
Track_1592,0.5501080433423841,1
Track_1606,0.7341414431167345,1
Track_1640,0.8676530075854122,1
Track_1659,0.6076012819041238,1
Track_1694,0.8573052468471776,1
Track_1695,0.8424043042489296,1
Track_1702,0.8167271143302247,1
Track_1774,0.6635088870784981,1
Track_1811,0.4410409331889179,1
Track_1812,0.8251549039923923,1
Track_1835,0.6510569174107305,1
Track_1905,0.3805711148402939,1
Track_1935,0.7433448470238986,1
Track_1943,0.5325905739301069,1
Track_1947,0.5845545233524369,1
Track_1954,0.701245224807805,1
Track_1957,0.6557638705462693,1
Track_1963,0.6250994472310909,1
Track_2003,0.5259426514512953,1
Track_2020,0.7149070080514285,1
Track_2049,0.8965228826048459,1
Track_2090,0.3966897598894373,1
Track_2099,0.8538451757678739,1
Track_2104,0.8043893195682612,1
Track_2117,0.6718089786398916,1
Track_2120,0.48422873175545555,1
Track_2123,0.9239322530605247,1
Track_2139,0.7227715513731896,1
Track_2235,0.8424117236588642,1
Track_2243,0.3490890359918854,1
Track_2255,0.8930127125907359,1
Track_2288,0.9449022177537948,1
Track_2310,0.8807289605120601,1
Track_2313,0.6248928208280867,1
Track_2320,0.5875073019815198,1
Track_2337,0.4512907492197657,1
Track_2338,0.883545622813184,1
Track_2340,0.9269113472988595,1
Track_2341,0.8641331826836242,1
Track_2355,0.8099838772697926,1
Track_2418,0.7445509909872206,1
Track_2420,0.84495512076706,1
Track_2454,0.5098373490120486,1
Track_2477,0.7792275479995017,1
Track_2499,0.9017474941984643,1
Track_2541,0.6228942921667716,1
Track_2544,0.46918365981079874,1
Track_2617,0.7665717327273732,1
Track_2646,0.9376833277142425,1
Track_2649,0.4766179847371719,1
Track_2650,0.5841132906666816,1
Track_2682,0.7464746334957676,1
Track_2683,0.9410133483761642,1
Track_2687,0.628948896508625,1
Track_2688,0.7005860665071953,1
Track_2743,0.871986267338113,1
Track_2750,0.812870884491881,1
Track_2856,0.46859305578892513,1
Track_2883,0.5957457541772135,1
Track_3008,0.6751657849564279,1
Track_3066,0.9188735243986326,1
Track_3074,0.7784916053367378,1
Track_3118,0.5757542042337427,1
Track_3221,0.5214208135025962,1
Track_3283,0.8278456484251099,1
Track_3318,0.7943558713721451,1
