name,TRACK_MEAN_SPEED,Clusters
Track_4,0.20210360213910533,0
Track_15,0.12032742453782617,0
Track_26,0.15218526445246866,0
Track_31,0.17425365833321071,0
Track_44,0.212690800410272,0
Track_48,0.1693665719532588,0
Track_78,0.14248406688367984,0
Track_108,0.15772334773831642,0
Track_121,0.17061264433888812,0
Track_129,0.1561470449959397,0
Track_142,0.15718440333823702,0
Track_166,0.19904041688808655,0
Track_181,0.14847464535112914,0
Track_300,0.16945022537853524,0
Track_351,0.20630607529719744,0
Track_406,0.23418899673027174,0
Track_425,0.18205883545267926,0
Track_563,0.1615194711415079,0
Track_584,0.2016343715409411,0
Track_731,0.17583558884830067,0
Track_786,0.20009572550361215,0
Track_925,0.1636486423230103,0
Track_926,0.24313308804869765,0
Track_958,0.16012679342079528,0
Track_1067,0.13588504067187887,0
Track_1236,0.14575011710410535,0
Track_1567,0.23884800993712454,0
Track_1568,0.16469015216424715,0
Track_1674,0.18133024974036116,0
Track_1680,0.1392637850335567,0
Track_1784,0.22115107593216055,0
Track_1838,0.17607234141398287,0
Track_1914,0.21960908762248563,0
Track_1984,0.15649586847725822,0
Track_2000,0.1580297341042846,0
Track_2113,0.14850781758787737,0
Track_2307,0.15820823044798,0
Track_2524,0.19449533212823478,0
Track_2561,0.1757549098293552,0
Track_2583,0.3331966834918414,0
Track_2647,0.13707530338175394,0
Track_2667,0.14073685868800395,0
Track_2797,0.24386693933319142,0
Track_0,0.1684858431218301,1
Track_1,0.16570898782121013,1
Track_6,0.14522107583383348,1
Track_7,0.1551934902888862,1
Track_9,0.13277624522243348,1
Track_11,0.17462684907503684,1
Track_14,0.19645888163764127,1
Track_20,0.1410380902826114,1
Track_22,0.12765112148476632,1
Track_24,0.15696962598974723,1
Track_29,0.1651855047908921,1
Track_33,0.32775584825247145,1
Track_35,0.16984375580000421,1
Track_41,0.18141045912535655,1
Track_43,0.1304128050304259,1
Track_49,0.13202129417866548,1
Track_56,0.20518091564776633,1
Track_64,0.17144412984517649,1
Track_67,0.16499713573347513,1
Track_73,0.1564034973005863,1
Track_76,0.16282272774457324,1
Track_77,0.13971075290348237,1
Track_81,0.16162942948042866,1
Track_86,0.18099594169073654,1
Track_92,0.15734854309671276,1
Track_96,0.19061291352878273,1
Track_98,0.16854396857040382,1
Track_107,0.14494763987389347,1
Track_109,0.16998297547445204,1
Track_112,0.18602572865234335,1
Track_119,0.1927129523366992,1
Track_122,0.13712419296811187,1
Track_124,0.14923892503075895,1
Track_145,0.2091542938383665,1
Track_160,0.16379197485225103,1
Track_161,0.15436600687799606,1
Track_167,0.2103261495896214,1
Track_190,0.15261941093646902,1
