name,TRACK_MAX_SPEED,Clusters
Track_11,0.8024542976323665,0
Track_17,0.6679147576005766,0
Track_25,0.9385027724213594,0
Track_34,0.8756976922779925,0
Track_37,0.7642133321838552,0
Track_42,0.585980076690417,0
Track_49,0.6754102317073095,0
Track_53,0.8865704317900243,0
Track_57,0.6485766623396757,0
Track_75,0.7607805337849869,0
Track_82,0.7665547614770523,0
Track_92,0.9340132599810277,0
Track_93,0.7729052161732365,0
Track_104,0.8430698409430731,0
Track_105,0.9310172774797614,0
Track_112,0.4986180332123362,0
Track_117,0.5766767474396088,0
Track_119,0.9211864764635943,0
Track_126,0.5337354810734454,0
Track_130,0.7823740392178483,0
Track_140,0.5094617572560037,0
Track_142,0.8029870350757133,0
Track_146,0.8803632261402906,0
Track_157,0.6121419393585682,0
Track_160,0.8090223490359397,0
Track_163,0.510886353858641,0
Track_193,0.91686502570978,0
Track_287,0.8193071550719155,0
Track_362,0.5948769601254917,0
Track_395,0.6886620814019656,0
Track_470,0.7675772388632848,0
Track_580,0.8410032293421669,0
Track_639,0.9454192454192991,0
Track_742,0.8686700828242303,0
Track_825,0.8197659093956795,0
Track_842,0.4927608442523508,0
Track_911,0.9465100126966585,0
Track_951,0.7698401102827535,0
Track_1023,0.589910872539961,0
Track_1038,0.9309278282830931,0
Track_1052,0.7721025097375133,0
Track_1110,0.6232542323354722,0
Track_1136,0.8535808906257847,0
Track_1183,0.9290335924465829,0
Track_1197,0.7680405249544839,0
Track_1282,0.6373350109555971,0
Track_1320,0.8852982933119723,0
Track_1389,0.8767880129794102,0
Track_1463,0.5076317929419326,0
Track_1472,0.6181997911862521,0
Track_1483,0.6529269315041697,0
Track_1489,0.7166837552294656,0
Track_1496,0.8153380948227582,0
Track_1515,0.6396854042325358,0
Track_1546,0.6343440872906403,0
Track_1548,0.9332905588896664,0
Track_1603,0.7946038957432413,0
Track_1606,0.6842911563827735,0
Track_1617,0.8214270885366849,0
Track_1619,0.4415418391045482,0
Track_1638,0.9269435388294189,0
Track_1685,0.4651117182300818,0
Track_1690,0.9467910786036888,0
Track_1713,0.8996640001499278,0
Track_1737,0.47889486946886944,0
Track_1745,0.7916499321993666,0
Track_1778,0.8940562549817546,0
Track_1805,0.47453292869361946,0
Track_1818,0.8688805038122233,0
Track_1836,0.5294405890699054,0
Track_1853,0.7935973367540408,0
Track_1861,0.821066580292475,0
Track_1894,0.6862490386982296,0
Track_1906,0.8285874074995803,0
Track_1921,0.4652256732009102,0
Track_1947,0.7014668376273198,0
Track_1953,0.9247178762557035,0
Track_1970,0.6697271688150543,0
