name,TRACK_MEAN_SPEED,Clusters
Track_0,0.14934130921790964,0
Track_7,0.3067838656756013,0
Track_9,0.17258403854061496,0
Track_10,0.17624389277657762,0
Track_24,0.19806851651240542,0
Track_27,0.22644103100039636,0
Track_28,0.21836124784125283,0
Track_29,0.20779796973598952,0
Track_30,0.1698677845051168,0
Track_36,0.1874552859615484,0
Track_38,0.206014294013513,0
Track_44,0.19021866301563137,0
Track_49,0.13312581392355544,0
Track_50,0.1886465664237729,0
Track_51,0.22807150631203846,0
Track_52,0.1406052205469304,0
Track_53,0.1266688594359894,0
Track_57,0.2611858002898189,0
Track_63,0.16433112312369402,0
Track_66,0.20536072583087156,0
Track_72,0.18354798257788485,0
Track_74,0.17908444024777082,0
Track_76,0.14761078817524337,0
Track_79,0.1574514319562906,0
Track_80,0.1553112747394157,0
Track_82,0.1727065466807335,0
Track_88,0.16115586062135773,0
Track_126,0.23212664989081644,0
Track_148,0.1481176615692313,0
Track_161,0.200630000116133,0
Track_193,0.17767966047738948,0
Track_217,0.19219681692361118,0
Track_218,0.18806932562544443,0
Track_226,0.17255460759959237,0
Track_229,0.20853255513971636,0
Track_275,0.17441670956023553,0
Track_290,0.2406007888023427,0
Track_301,0.1850531791356845,0
Track_357,0.3067101304177543,0
Track_359,0.23850641856752766,0
Track_487,0.2440823821753328,0
Track_498,0.2105564083493825,0
Track_505,0.15111347427850896,0
Track_538,0.30365042859569114,0
Track_576,0.2254263423529366,0
Track_625,0.1457844910049794,0
Track_731,0.25429120321866655,0
Track_755,0.22425171102788782,0
Track_872,0.22652751259365167,0
Track_880,0.3237207750071337,0
Track_889,0.23415273522056235,0
Track_906,0.26474881110621407,0
Track_907,0.17071414512437186,0
Track_957,0.17933513909144957,0
Track_965,0.20063701236844547,0
Track_981,0.258139292068163,0
Track_1324,0.1680158581375233,0
Track_1327,0.17561451266847378,0
Track_1355,0.2126464199060786,0
Track_2,0.1726556331727846,1
Track_15,0.16788413323879134,1
Track_33,0.14919347537729505,1
Track_35,0.13364072108017921,1
Track_37,0.20137154250316283,1
Track_42,0.11486885358068112,1
Track_47,0.15451435914274517,1
Track_55,0.18017431935442382,1
Track_58,0.182356396130765,1
Track_67,0.17603478854857318,1
Track_71,0.1539405388559399,1
Track_73,0.17735245893966983,1
Track_75,0.16653568985190467,1
Track_78,0.1481291557389922,1
Track_85,0.15372276925826373,1
Track_261,0.3182316792745505,1
Track_761,0.3234215873749232,1
Track_984,0.32458575389807387,1
Track_1019,0.20137779775750814,1
Track_1187,0.2282916542189493,1
