name,Total_distance_traveled,Clusters
Track_3,0.7461914212340701,0
Track_8,0.22008714668064244,0
Track_10,-0.07899016812715147,0
Track_11,-0.2738123801601039,0
Track_20,-0.3842642414851386,0
Track_28,-0.3467048998117524,0
Track_35,6.244192711409932,0
Track_42,3.1272323782499867,0
Track_43,-0.33697705528420036,0
Track_47,1.0971731438921324,0
Track_51,-0.19214987512886195,0
Track_53,0.5756812795774704,0
Track_67,-0.3223471521606726,0
Track_75,-0.2945711113696204,0
Track_77,0.9841323913138107,0
Track_98,1.0891316843084249,0
Track_106,0.5827428272056379,0
Track_109,0.3865108402913261,0
Track_118,0.29290854382600007,0
Track_135,-0.29915204747545876,0
Track_140,-0.049825247389396345,0
Track_155,0.3619497202249975,0
Track_158,0.3844504035268345,0
Track_210,0.9802761894932074,0
Track_304,-0.5043919125377215,0
Track_352,0.35638798004302114,0
Track_446,-0.4428921290672211,0
Track_476,-0.3295645647846536,0
Track_482,-0.334272355146025,0
Track_557,1.1655065429842892,0
Track_630,-0.29856979359559327,0
Track_657,-0.5155476499377398,0
Track_730,0.007589427024533674,0
Track_734,-0.10318355123990854,0
Track_781,0.12768400890059026,0
Track_897,0.03320193711803746,0
Track_907,0.9375244097424611,0
Track_1020,0.49317303838553456,0
Track_1066,1.2361627312330374,0
Track_1088,0.13955054241005266,0
Track_1221,-0.31622233500334934,0
Track_1328,0.2316560014100349,0
Track_1544,1.8468603437044238,0
Track_1962,1.03334955155191,0
Track_2060,3.548204185044363,0
Track_2168,-0.0407872016724428,0
Track_2236,-0.35727434773595895,0
Track_2241,-0.3195598326120039,0
Track_2248,0.8443741852957953,0
Track_2304,1.1494286491174028,0
Track_2375,-0.02112747851975221,0
Track_2377,-0.3116690465931281,0
Track_2623,0.44521416343896597,0
Track_2653,-0.0428072410912129,0
Track_2682,-0.19296076913388518,0
Track_2751,0.052606606185528294,0
Track_2812,2.9792659222552547,0
Track_2924,-0.5269652461186246,0
Track_3057,-0.44942451922967414,0
Track_3222,-0.14911486782305935,0
Track_3224,0.3806715655828101,0
Track_3417,2.3537671089502084,0
Track_3679,2.3616622904863105,0
Track_3711,-0.11538881372057457,0
Track_3745,-0.3976961267047837,0
Track_3803,-0.23985486574316564,0
Track_3863,-0.4748084143168821,0
Track_3866,0.6734274414706957,0
Track_3942,0.8669679198983729,0
Track_3965,-0.14706423935730464,0
Track_4076,-0.39951854967701406,0
Track_4095,3.001384038162778,0
Track_4097,-0.3517302147536005,0
Track_4160,1.9439575688917279,0
Track_4207,2.009891957765253,0
Track_4243,-0.29714228583548224,0
Track_4272,1.0912458323252685,0
Track_4394,0.28173061261669013,0
Track_4396,0.3128898548685315,0
Track_4397,0.8564690758099547,0
Track_4467,1.113867008458294,0
Track_4487,1.246723122263764,0
Track_4492,0.41748621619678106,0
Track_4518,-0.3411349105235561,0
Track_4646,0.4232320123158428,0
Track_4654,0.8166983790608846,0
Track_4655,0.1225884437729302,0
Track_4657,0.9926404562888358,0
Track_4742,-0.050002726003901474,0
Track_4795,0.8072548420283596,0
Track_4836,0.13813450008892028,0
Track_4872,0.19985910210762822,0
Track_4935,0.642296782039483,0
Track_5009,-0.3568462346457372,0
Track_5048,0.19026784868956534,0
Track_5117,-0.526876648681172,0
Track_5121,-0.05389601291625185,0
Track_5148,-0.24631388347584532,0
Track_5170,-0.5284104587874969,0
Track_5229,-0.5230601957895471,0
Track_5241,-0.2709330620470464,0
Track_5253,-0.40869034095918555,0
Track_5295,-0.5311811373044747,0
Track_5305,-0.3417807661889307,0
Track_5425,-0.30728573592023806,0
Track_5436,-0.4715140633905442,0
Track_5469,-0.21316139950519397,0
Track_6,-0.13249668586180605,1
Track_7,-0.05841184903811602,1
Track_60,-0.14718987054783225,1
Track_72,-0.007589427024533674,1
Track_90,-0.29254492737426746,1
Track_423,0.08699054300115312,1
Track_445,0.6101948347236076,1
Track_712,0.26931624334788207,1
Track_771,-0.1871333176123957,1
Track_902,-0.4205597975697798,1
Track_938,-0.0377554810134423,1
Track_975,0.8724280192193434,1
Track_1629,0.13255209154123215,1
Track_2031,-0.020923851272292807,1
Track_2043,-0.4767739457704799,1
Track_2220,1.2172991343064874,1
Track_2453,-0.3922619046073121,1
