,Label,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TOTAL_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
0,Track_3,0.04483436792391972,0.5731239627890409,-0.31311780813471607,0.013257399777534847,0.47435372936530007,0.7461914212340701,0.25002549655685385,0.37438028294156983,0.2500254965568519,-0.05369596978972974
1,Track_6,-0.0706982145348071,0.5224808233835819,0.7318824667351119,-0.11563435897397092,-0.033667609912839964,-0.13249668586180605,1.371226883062862,1.5811924135948332,1.3712268830628622,-0.35867459196093243
2,Track_7,-0.8961916236682808,-1.5348681500700978,-0.7999393197956653,-0.7410546168546694,-1.116563955911761,-0.05841184903811602,1.7869149377176152,1.2783832234908297,1.786914937717612,-0.38954821274458695
3,Track_8,0.13819791570743883,0.5181704290823055,0.8956740390570815,-0.20439494439410713,0.39127769011737606,0.22008714668064244,-0.6417616502797104,-0.6493689364085593,-0.6417616502797104,0.6674224893067773
4,Track_10,0.05217572370428248,0.1843386073042109,-0.09149333714184946,0.2569415430055726,-0.2667672265757214,-0.07899016812715147,-0.15557198095610703,-0.09313311566126813,-0.1555719809561075,0.36933073329321503
5,Track_11,-1.1315596728475765,-1.0475806422169778,-0.49937768203716626,-1.0208386345714588,-1.2999227120551036,-0.2738123801601039,0.0267548934073592,-0.26103402985172375,0.026754893407358545,-0.7851400149873714
6,Track_20,-0.38811867855841053,0.5539624450264059,-0.907711827481265,-0.3849869868069884,0.4639198718689752,-0.3842642414851386,0.4140211229422908,0.3674078649845062,0.4140211229422898,-0.9860803837529338
7,Track_28,-1.3799470986798945,0.3010738110914321,-0.6045276546354453,-1.4644673007438096,-1.1098480664515629,-0.3467048998117524,0.06277929170690037,-0.3167060041863245,0.06277929170690079,-0.4729004003798002
8,Track_35,-0.7339297515546546,-0.6015578633056279,-0.661086454159719,-0.6280566495813384,-0.957370825968742,6.244192711409932,-0.656636716996845,-0.7403637126329691,-0.656636716996845,-0.5085027439583133
9,Track_42,-0.6673862094549127,0.037093736194321714,-0.2703449971974765,-0.5341592071383641,-0.6614571318764405,3.1272323782499867,0.18112699364485432,0.028345101117821875,0.18112699364485352,0.006418276711751657
