name,Tracks_mean_speed,Clusters
Track_4,0.5309710984209077,1
Track_15,-0.9512663442809928,1
Track_26,-0.3738257674503745,1
Track_31,0.0261758059885228,1
Track_44,0.7228697925289377,1
Track_48,-0.0624052775319566,1
Track_78,-0.5496652196881353,1
Track_108,-0.2734450129584015,1
Track_121,-0.0398195416798564,1
Track_129,-0.3020163526115808,1
Track_142,-0.2832136716651883,1
Track_166,0.475449209208518,1
Track_181,-0.4410827453251178,1
Track_300,-0.0608890139599373,1
Track_351,0.6071431970636811,1
Track_406,1.1125362268226553,1
Track_425,0.1676488622348575,1
Track_563,-0.2046382233727804,1
Track_584,0.5224660400743134,1
Track_731,0.0548491520655748,1
Track_786,0.49457724856448,1
Track_925,-0.166045844275141,1
Track_926,1.274652718837664,1
Track_958,-0.2298812602058614,1
Track_1067,-0.6692761384595401,1
Track_1236,-0.4904662931980446,1
Track_1567,1.1969833607411713,1
Track_1568,-0.1471679151653849,1
Track_1674,0.1544428521877583,1
Track_1680,-0.6080345697154699,1
Track_1784,0.876216861589341,1
Track_1838,0.0591404203517956,1
Track_1914,0.8482674895857353,1
Track_1984,-0.295693738372683,1
Track_2000,-0.2678915943847743,1
Track_2113,-0.4404814805948605,1
Track_2307,-0.2646562516263929,1
Track_2524,0.3930670900031679,1
Track_2561,0.0533868012168179,1
Track_2583,2.90710409166993,1
Track_2647,-0.6477019831617772,1
Track_2667,-0.581334313106197,1
Track_2797,1.287954170228005,1
Track_0,-0.0783689638902876,0
Track_1,-0.1287009679075551,0
Track_6,-0.5000554523215496,0
Track_7,-0.3193000473490665,0
Track_9,-0.72562473718394,0
Track_11,0.0329400900016639,0
Track_14,0.428657486727627,0
Track_20,-0.5758743275511261,0
Track_22,-0.8185203765410392,0
Track_24,-0.2871066272558553,0
Track_29,-0.1381893809260753,0
Track_33,2.8084860106110976,0
Track_35,-0.0537560622537845,0
Track_41,0.1558966906671635,0
Track_43,-0.7684633687871607,0
Track_49,-0.7393086331216561,0
Track_56,0.5867490699434975,0
Track_64,-0.0247484172199301,0
Track_67,-0.1416036719597228,0
Track_73,-0.2973680159032051,0
Track_76,-0.1810159926550426,0
