name,MEAN_STRAIGHT_LINE_SPEED,Clusters
Track_2750,-0.8075838667080381,0
Track_2856,-0.0004453142075074,0
Track_2883,-0.4959211917290613,0
Track_3008,0.5019859930578628,0
Track_3066,0.1059597248806089,0
Track_3074,-0.082870192204391,0
Track_3118,-0.6835014493429381,0
Track_3221,-0.1718490695483039,0
Track_3283,0.0243611280487242,0
Track_3318,-0.0800464266513025,0
