name,TRACK_MAX_SPEED,Clusters
Track_4,0.7925453145001342,1
Track_15,0.384493100603266,1
Track_26,0.4594219837017284,1
Track_31,0.8651891038518214,1
Track_44,0.7819245899220536,1
Track_48,0.5997559604946099,1
Track_78,0.5547283189882989,1
Track_108,0.8979621441882635,1
Track_121,0.8743188286422306,1
Track_129,0.5813947593240368,1
Track_142,0.9257966569470838,1
Track_166,0.6779154001323554,1
Track_181,0.4099744598986307,1
Track_300,0.9117684871390808,1
Track_351,0.6842679313915144,1
Track_406,0.9379203393143226,1
Track_425,0.8238856410945304,1
Track_563,0.4333851972155065,1
Track_584,0.7471492424925208,1
Track_731,0.4606200125507104,1
Track_786,0.9033761897568856,1
Track_925,0.5374722907241289,1
Track_926,0.914493828762498,1
Track_958,0.5897912188453481,1
Track_1067,0.7769545796113158,1
Track_1236,0.6446279111187619,1
Track_1567,0.8100411391345169,1
Track_1568,0.9332513541264448,1
Track_1674,0.7729560559817127,1
Track_1680,0.5706183395829223,1
Track_1784,0.8205754825946815,1
Track_1838,0.8860666708519251,1
Track_1914,0.9316278313732432,1
Track_1984,0.5275030734283209,1
Track_2000,0.5341311448727875,1
Track_2113,0.6780462799961732,1
Track_2307,0.5773478730939584,1
Track_2524,0.7012835736433105,1
Track_2561,0.7823358980280526,1
Track_2583,0.8522731412615921,1
Track_2647,0.4209195358745988,1
Track_2667,0.3798739662337548,1
Track_2797,0.6544972379998187,1
Track_0,0.8888187149665775,0
Track_1,0.8957159085352393,0
Track_6,0.8262421200055418,0
Track_7,0.5666226387072986,0
Track_9,0.5632743758015548,0
Track_11,0.8601386056205901,0
Track_14,0.9133337961098426,0
Track_20,0.5872016138468835,0
Track_22,0.3830919937581158,0
Track_24,0.894601611871838,0
Track_29,0.5281785111812982,0
Track_33,0.916411948081902,0
Track_35,0.7464283852973864,0
Track_41,0.6126648058343783,0
Track_43,0.3903931355488121,0
Track_49,0.4591536467012718,0
Track_56,0.79122533585556,0
Track_64,0.5555597031079544,0
Track_67,0.4546923407178357,0
Track_73,0.808327669580362,0
Track_76,0.5434074552863224,0
Track_77,0.7241450661869825,0
Track_81,0.5628278964615395,0
Track_86,0.6215104039614672,0
Track_92,0.5471875941193338,0
Track_96,0.8624923840207243,0
Track_98,0.6857855588789422,0
Track_107,0.6134704898526068,0
Track_109,0.8852856333694762,0
Track_112,0.8943342484010535,0
Track_119,0.932370304205461,0
Track_122,0.3793034471989173,0
Track_124,0.81493601981826,0
Track_145,0.9050796192770596,0
Track_160,0.6855303443987981,0
Track_161,0.4120643741527121,0
Track_167,0.8845120782296166,0
Track_190,0.9411505243920386,0
Track_198,0.507730591470253,0
Track_272,0.8570283061587342,0
Track_276,0.6092512487292998,0
Track_284,0.8098362186308559,0
Track_299,0.5623869167875837,0
Track_306,0.8544592014535681,0
Track_359,0.8727430692929448,0
Track_381,0.6217105576827238,0
Track_449,0.844146801941325,0
Track_505,0.8141842948548916,0
Track_528,0.7928809143526038,0
Track_571,0.7402475818183868,0
Track_622,0.461202236684203,0
Track_646,0.9464512038621332,0
Track_659,0.91342764797201,0
Track_660,0.559534560826582,0
Track_676,0.5898918925906143,0
Track_684,0.8221308078958102,0
Track_713,0.8734614660811983,0
Track_722,0.4149861983196103,0
Track_768,0.8062826555049789,0
Track_772,0.8126128074377922,0
Track_805,0.7762643904913794,0
Track_837,0.711450231172177,0
Track_865,0.5928983287727406,0
Track_913,0.8131760254190398,0
Track_930,0.7518586789480338,0
Track_1022,0.9358045057236636,0
Track_1056,0.8720760652596163,0
Track_1057,0.7320498419585726,0
Track_1089,0.5239242524472648,0
Track_1147,0.9122966314457392,0
Track_1161,0.7708934227940031,0
Track_1171,0.5024226807663579,0
Track_1184,0.5721958035365752,0
Track_1201,0.3640180130959423,0
Track_1242,0.7743805519004897,0
Track_1276,0.8453617092291471,0
Track_1286,0.4918013958681965,0
Track_1313,0.5137048254355825,0
Track_1321,0.3942601736603776,0
Track_1367,0.5267632507104363,0
Track_1368,0.5320187207386274,0
Track_1400,0.8965740976235033,0
