name,MEAN_STRAIGHT_LINE_SPEED,Clusters
Track_7,-0.3180749117027668,0
Track_8,-0.017871959717170396,0
Track_9,-0.763603883450774,0
Track_12,0.6335516808069074,0
Track_16,-0.35710374439151815,0
Track_18,0.2139478642672717,0
Track_20,0.46506561644449684,0
Track_24,-0.2730732413981938,0
Track_27,-0.5952142133505743,0
Track_30,-0.6284210757616203,0
Track_36,0.17706674875726353,0
Track_39,-0.424782036320798,0
Track_41,-0.6755026150101346,0
Track_43,0.06409400753279365,0
Track_44,0.12990840055685107,0
Track_45,0.11005511993994903,0
Track_54,-1.0866873774363703,0
Track_57,-0.36147230410368425,0
Track_58,-1.0323990948219548,0
Track_60,-0.18069481272636037,0
Track_62,-0.9643267453284863,0
Track_64,0.20707636175182983,0
Track_75,-0.8590706203260378,0
Track_88,-0.33522682089784683,0
Track_90,0.2507666360697086,0
Track_91,0.3001119712141111,0
Track_110,-0.7002511335853027,0
Track_114,0.22357874622460996,0
Track_117,-0.30911038401279106,0
Track_118,-1.0791375906218992,0
Track_127,0.380906760753653,0
Track_128,0.0,0
Track_154,0.20110881286951918,0
Track_181,-0.43946621599945285,0
Track_206,-1.1280824784920251,0
Track_262,0.20408890412939207,0
Track_291,0.18847143253916865,0
Track_309,-0.8824876374727785,0
Track_324,0.13398900382450177,0
Track_326,0.38754391549572736,0
Track_346,-0.9305602163065354,0
Track_354,0.616278664806853,0
Track_356,0.5332672123979648,0
Track_467,0.3216213662074775,0
Track_497,-0.44034141890271733,0
Track_551,-1.1822915749960552,0
Track_646,-0.24583543572808253,0
Track_666,0.49749557316575693,0
Track_696,-0.3830258285061636,0
Track_703,0.18330582882224755,0
Track_723,-0.4021514531253495,0
Track_728,0.2634923430685146,0
Track_780,-0.8531822382304021,0
Track_787,-1.072906063510145,0
Track_865,-0.7381017481357018,0
Track_878,-0.5850693453626227,0
Track_919,-0.7907127938614825,0
Track_961,-0.2222908547908459,0
Track_992,-0.8890836057590694,0
Track_994,-0.42678132587494966,0
Track_1003,-1.0332272130746816,0
Track_1066,-0.2652525615886436,0
Track_1083,-1.1496415281676489,0
Track_1138,0.3239425642236237,0
Track_1157,-0.2965325765651771,0
Track_1177,0.4879653432714008,0
Track_1215,0.13089032297355882,0
Track_1275,0.49785773832846425,0
Track_1290,-0.7612880350457468,0
Track_1366,-0.9487780163685438,0
Track_1498,0.2129029277919752,0
Track_1516,0.3555989285123519,0
Track_1521,0.7102534910660749,0
Track_1532,-0.47979266338798243,0
Track_1565,0.3389625107186215,0
Track_1577,-0.511259163882741,0
Track_1616,0.8465328790846746,0
Track_1652,0.7405064649946609,0
Track_1699,-0.8797727575974763,0
Track_1731,0.15396514989228047,0
Track_1744,-0.046492697456896916,0
Track_1793,0.6754854490384835,0
Track_1901,-0.4538211380393482,0
Track_1921,0.5926555573104417,0
Track_1936,-0.06735094185465776,0
Track_1989,-0.3546150737566593,0
Track_1997,-0.8120309560350697,0
Track_2001,0.07012854549074127,0
Track_2005,-0.6665023197516651,0
Track_2107,-1.0414863192270327,0
Track_2156,-0.09493001459185488,0
Track_2165,-0.06229978297581182,0
Track_2169,-0.30545398516043537,0
Track_2235,-1.2362672376945127,0
Track_2311,-0.4007149189380513,0
Track_2358,-0.1544883019497926,0
Track_2380,-0.015186996508948319,0
Track_2443,-0.11862505204130151,0
Track_2499,0.21871904975411458,0
Track_2542,-0.9198154615683205,0
Track_2553,0.2020868500299027,0
Track_2580,-0.6687554491403277,0
Track_2595,-0.7708138165643967,0
Track_2611,-0.8240204219900662,0
Track_2695,-0.6133497062304009,0
Track_2708,0.3486158864563433,0
Track_2806,0.2961718520063699,0
Track_2897,-0.1539003918497483,0
Track_3040,-0.5520614096569754,0
Track_3097,0.23253284046460992,0
Track_3120,-0.02348267141325462,0
Track_3126,-0.4596390384699163,0
Track_3175,-0.8332797905568693,0
Track_3184,-0.6374510181928686,0
Track_3207,-0.2631450939344057,0
Track_3233,-0.5806415858032962,0
Track_3235,0.011637917719106793,0
Track_3237,-0.21194271196888445,0
Track_3337,0.20369063505237334,0
Track_3416,-0.3733173511299108,0
Track_3430,-0.242988766250779,0
Track_3477,0.021064513562499894,0
Track_3712,-0.26301613137199953,0
Track_5,2.008812117010828,1
Track_15,0.9555869193301364,1
Track_26,1.7114950062971708,1
Track_31,1.2344024870036745,1
Track_35,1.4374564516424253,1
Track_47,1.0953819494178285,1
Track_56,2.451554373600483,1
Track_189,2.1916178484828968,1
Track_412,1.7658296148089603,1
Track_752,2.3218936985729295,1
Track_1321,1.154487139187584,1
Track_1384,1.255747608986326,1
Track_1398,2.498849425177867,1
Track_1468,0.9654515047899033,1
Track_1496,1.1307388913790306,1
Track_1522,3.395112174048809,1
Track_1612,1.35389487494326,1
Track_1725,2.8179098835630803,1
Track_1799,0.922452644083082,1
Track_2117,0.5110904344008124,1
Track_2412,0.9182946789070255,1
Track_2669,1.8951937530819016,1
Track_2730,3.99465055665873,1
Track_2764,0.32987237311477163,1
Track_2933,1.9260711759278413,1
Track_2934,1.3864209613563105,1
Track_3285,1.4994363838522882,1
Track_3339,1.7936714722664258,1
Track_3425,1.4864102989705608,1
Track_3467,3.896407426416117,1
Track_3473,2.507007768202913,1
Track_3578,1.1549021580128902,1
