name,Tracks_max_speed,Clusters
Track_11,0.26364422769797335,0
Track_17,-0.31635760948240627,0
Track_25,0.8501511037030165,0
Track_34,0.5793975255444221,0
Track_37,0.0987868912566728,0
Track_42,-0.6695791638703287,0
Track_49,-0.2840445158638009,0
Track_53,0.6262700575203098,0
Track_57,-0.3997244083895624,0
Track_75,0.08398804938793733,0
Track_82,0.10888082565954348,0
Track_92,0.8307967528346321,0
Track_93,0.13625772459830163,0
Track_104,0.4387384024864184,0
Track_105,0.8178810304047158,0
Track_112,-1.0461981541324903,0
Track_117,-0.7096859462785079,0
Track_119,0.7755003098450318,0
Track_126,-0.8948063456596014,0
Track_130,0.17707795306432347,0
Track_140,-0.9994507082461643,0
Track_142,0.26594086626084706,0
Track_146,0.5995107072225611,0
Track_157,-0.5567950083127808,0
Track_160,0.29195918908296714,0
Track_163,-0.9933092523844307,0
Track_193,0.7568704752557761,0
Track_287,0.3362971316276577,0
Track_362,-0.6312245750535659,0
Track_395,-0.22691560664409147,0
Track_470,0.11328873996005476,0
Track_580,0.4298292109953481,0
Track_639,0.8799681154503064,0
Track_742,0.5491014029829464,0
Track_825,0.338274827928201,0
Track_842,-1.0714485775894855,0
Track_911,0.8846704284257715,0
Track_951,0.12304401027155216,0
Track_1023,-0.6526334480326089,0
Track_1038,0.8174954136679194,0
Track_1052,0.1327972459366508,0
Track_1110,-0.5088897580022247,0
Track_1136,0.4840516845536467,0
Track_1183,0.8093293365060006,0
Track_1197,0.11528597277330031,0
Track_1282,-0.4481873246011036,0
Track_1320,0.620785850764113,0
Track_1389,0.5840979133248408,0
Track_1463,-1.0073397099767487,0
Track_1472,-0.5306795244290305,0
Track_1483,-0.3809703372291398,0
Track_1489,-0.10611377918889638,0
Track_1496,0.3191864574284811,0
Track_1515,-0.4380547463388817,0
Track_1546,-0.4610812383169289,0
Track_1548,0.8276811783305453,0
Track_1603,0.22980103544960062,0
Track_1606,-0.2457587254826689,0
Track_1617,0.3454361944191206,0
Track_1619,-1.2922544245342156,0
Track_1638,0.8003190861552933,0
Track_1685,-1.1906443462501166,0
Track_1690,0.8858821074786936,0
Track_1713,0.6827166136939937,0
Track_1737,-1.1312249886490848,0
Track_1745,0.21706645733225816,0
Track_1778,0.6585415459094064,0
Track_1805,-1.1500293762864948,0
Track_1818,0.5500085308027575,0
Track_1836,-0.9133216851052063,0
Track_1853,0.22546174558118068,0
Track_1861,0.3438820383403218,0
Track_1894,-0.23731826746061155,0
Track_1906,0.37630442952888404,0
Track_1921,-1.1901530847784536,0
Track_1947,-0.17171412361838928,0
Track_1953,0.7907242236977892,0
Track_1970,-0.3085442794094493,0
Track_1995,-0.539810801706476,0
Track_2006,-0.7100074228277856,0
Track_2038,0.525411064547993,0
Track_2106,0.7508278491393359,0
Track_2127,0.7286157268810817,0
Track_2140,0.03088171050315308,0
Track_2156,-0.7185833921982764,0
Track_2208,-0.0073521062788934775,0
Track_2239,0.07996604445803238,0
Track_2253,-0.7002471560620831,0
Track_2257,0.6447330110410123,0
Track_2266,-0.221187316468483,0
Track_2279,-0.24994913476321087,0
Track_2280,0.43828879727287007,0
Track_2289,-0.4489281242788685,0
Track_2299,0.584486990812613,0
Track_2302,0.332831866498818,0
Track_2304,0.7106674128359554,0
Track_2356,0.25885109805101547,0
Track_2361,0.6303444843738069,0
Track_2378,-0.10916221822384507,0
Track_2410,0.7747357920031325,0
Track_2414,0.8556029645097126,0
Track_2489,0.16510634365408636,0
Track_2491,-0.23542652692045707,0
Track_2503,-0.4768812593451875,0
Track_2554,0.6524919788860104,0
Track_2561,-1.4174015503072788,0
Track_2594,-0.17598835165599166,0
Track_2618,0.7469080388256444,0
Track_2627,0.13476953297055744,0
Track_2628,-0.3116980737894847,0
Track_2631,-0.09522249275968465,0
Track_2632,-0.22251378724161167,0
Track_2635,-0.1947735033380324,0
Track_2655,0.04310049864089752,0
Track_2667,-0.03772422634528167,0
Track_2668,-0.004989171155660665,0
Track_2704,-0.019833386268344397,0
Track_2711,-0.34487120411881106,0
Track_2726,-1.4888171669384411,0
Track_2729,0.18634210271235593,0
Track_2735,-1.2052420456617832,0
Track_2750,0.30740663442507654,0
Track_2776,0.5162152601277759,0
Track_2783,0.37906680353688865,0
Track_2798,0.36927215972514554,0
Track_2819,-1.4323659443624508,0
Track_2821,0.6436555907070665,0
Track_2835,0.4544699790257076,0
Track_2855,0.4360650709120592,0
Track_2868,0.32760505816894575,0
Track_2902,-0.6425980415228435,0
Track_2903,-0.470680767987525,0
Track_2963,0.15224893082834948,0
Track_2975,-1.6429895482360746,0
Track_3009,-0.6431207169785804,0
Track_3010,-0.5353108340818714,0
Track_3064,-0.07250886937382103,0
Track_3111,-1.5414735173032843,0
Track_3114,-0.5474276786845296,0
Track_3138,-0.8786196298060285,0
Track_3220,0.814187201664383,0
Track_3225,-0.7360056893357266,0
Track_3257,-0.7094435797283709,0
Track_3261,0.07485598269900272,0
Track_3341,0.41483679142009816,0
Track_3371,0.03775904724651196,0
Track_3374,-0.7928150866521849,0
Track_3386,-0.7868099878242196,0
Track_3421,0.7382638532436767,0
Track_3441,-0.007638194425506769,0
Track_3444,-0.8578348074288275,0
Track_3451,-0.11519032827612208,0
Track_3545,-1.5521840613488718,0
Track_3547,-0.0890436022768312,0
Track_3557,-0.026545356387929212,0
Track_3585,0.33378045814343643,0
Track_3627,-0.6767225361825498,0
Track_3639,0.05693731096643404,0
Track_3649,0.2566705972684515,0
Track_3679,-0.001735097249739428,0
Track_3734,-0.2875301085482774,0
Track_3754,-0.318183364247031,0
Track_3782,0.4674978440194483,0
Track_3783,-0.9138466742375453,0
Track_3784,0.5846568766180684,0
Track_3787,-1.4650229725980521,0
Track_3802,-1.22158491041637,0
Track_3845,-1.3242826468548332,0
Track_3865,0.35008263312958626,0
Track_3871,0.8108704454297506,0
Track_3878,0.30316543954341246,0
Track_3884,-0.6040622711635537,0
Track_3888,-0.6298495693533848,0
Track_3904,-0.09979644038826911,0
Track_3926,-1.7852034273730062,0
Track_3958,-1.1953013795034066,0
Track_3962,-1.6938045114873554,0
Track_3963,0.03231708561238785,0
Track_3966,-0.12202387044033362,0
Track_3967,0.18283847652772656,0
Track_3988,-1.1952838050254446,0
Track_4003,-0.41956490829964754,0
Track_4063,-1.652389275285111,0
Track_4100,-0.17846009686475034,0
Track_4115,-1.104309215000129,0
Track_4131,-1.0321843781574305,0
Track_4176,0.28873332621857106,0
Track_4196,0.6230036366425877,0
Track_4219,0.5535969324801615,0
Track_4248,0.5970615509888986,0
Track_4253,-1.5826890686531248,0
Track_4272,0.1446937959041948,0
Track_4302,-1.4024137895711448,0
Track_4309,-1.0425105549073468,0
Track_4337,0.28617644246205937,0
Track_4342,0.7314933090594664,0
Track_4343,-0.22436069873619907,0
Track_4344,-0.5464015437808963,0
Track_4345,0.19904278576391896,0
Track_4375,-0.36624061243307776,0
Track_4420,0.5604761688880368,0
Track_4423,-0.1234031273928059,0
Track_4436,-1.0573529164172693,0
Track_4476,0.8373617303243056,0
Track_4493,0.001735097249739428,0
Track_4494,0.07082076540610237,0
Track_4586,0.1847473397120263,0
Track_4636,-1.3831119269562484,0
Track_4689,-0.6246549811495736,0
Track_4716,-0.8448572291378701,0
Track_4753,0.5163005899065756,0
Track_4815,-0.3555743474601756,0
Track_4862,-0.21685203517877316,0
Track_4883,0.47403533512993234,0
Track_4907,-0.042560415253624286,0
Track_5126,0.34703560815131484,0
Track_5140,0.8972220878979402,0
Track_5157,-0.31365494393607235,0
Track_5178,0.7413610563550752,0
Track_31,0.5284438929986887,1
Track_936,0.26097714184653836,1
Track_1283,0.2517033025238272,1
Track_1838,0.1423153520858924,1
Track_2019,-0.6569410839162292,1
