name,TRACK_MEAN_SPEED,Clusters
Track_2682,0.2113479808441505,0
Track_2683,0.2312736086927732,0
Track_2687,0.1990588828139101,0
Track_2688,0.2052467599454186,0
Track_2743,0.2539801813599521,0
Track_2750,0.2233547342035864,0
Track_2856,0.1793510697849132,0
Track_2883,0.1785550225198261,0
Track_3008,0.2739421330802814,0
Track_3066,0.257636922244905,0
Track_3074,0.2263097890913517,0
Track_3118,0.2131547149782501,0
Track_3221,0.2376532518909413,0
Track_3283,0.2732801210048313,0
Track_3318,0.2907467675579713,0
