name,Mean_change_rate,Clusters
Track_7,-1.8728237876208695,0
Track_8,-1.0514662600206395,0
Track_9,-0.3044364479684943,0
Track_12,0.04606892531138071,0
Track_16,0.32302396944024125,0
Track_18,0.590152223001539,0
Track_20,-0.7290230954358135,0
Track_24,-0.6406735592228607,0
Track_27,0.26980742688943954,0
Track_30,0.5294865363821654,0
Track_36,0.01497562511532044,0
Track_39,-1.3475904226511943,0
Track_41,0.2756073650981433,0
Track_43,0.26189310116610187,0
Track_44,-0.23420280350290798,0
Track_45,-0.7846365569127639,0
Track_54,0.6644549557447436,0
Track_57,0.16095813496732478,0
Track_58,-0.6219930267792649,0
Track_60,-0.6130162228135083,0
Track_62,0.29032491358424595,0
Track_64,-0.38115939604005666,0
Track_75,-0.7996495993163778,0
Track_88,0.17385267017765602,0
Track_90,-0.3979554570085169,0
Track_91,-1.7131626397064141,0
Track_110,0.5639752764572342,0
Track_114,-0.14215966375682101,0
Track_117,-1.391892623683007,0
Track_118,-0.5054052222037516,0
Track_127,0.2836472404041064,0
Track_128,-0.04409553324451636,0
Track_154,-0.6483212816878122,0
Track_181,-0.20029655748083183,0
Track_206,-0.35569306282993435,0
Track_262,0.5922987102309034,0
Track_291,-1.2041443104542973,0
Track_309,0.31967155527015145,0
Track_324,-0.09535411926680781,0
Track_326,-1.1211360868463613,0
Track_346,0.10134239851588114,0
Track_354,-0.15680338554380024,0
Track_356,1.1035625790393373,0
Track_467,-1.1335206126171875,0
Track_497,0.5530794996826542,0
Track_551,0.32776307453929737,0
Track_646,0.0,0
Track_666,-1.3289345832561217,0
Track_696,-0.019115222668100368,0
Track_703,-1.1632391488804281,0
Track_723,-0.1686509538572235,0
Track_728,0.060221820753851484,0
Track_780,0.029650635854916833,0
Track_787,0.10231529162177122,0
Track_865,-0.4278244171538728,0
Track_878,-0.9267099626385352,0
Track_919,-0.5866613250234403,0
Track_961,-0.28892861607410697,0
Track_992,0.7051892145336929,0
Track_994,-0.31859902708291105,0
Track_1003,0.03101869419554495,0
Track_1066,-0.012355992739899697,0
Track_1083,-0.9958935945138025,0
Track_1138,-0.21120384818136723,0
Track_1157,0.5804692235123514,0
Track_1177,0.6479346032240281,0
Track_1215,0.7792169990002479,0
Track_1275,-1.2220997874014812,0
Track_1290,0.03289079048834369,0
Track_1366,-0.17067037151379433,0
Track_1498,0.28049573495822294,0
Track_1516,0.12126874238880633,0
Track_1521,-0.09273985952705269,0
Track_1532,0.6053021419776974,0
Track_1565,-0.7670354432679962,0
Track_1577,0.4833226663971604,0
Track_1616,-0.6182520616377524,0
Track_1652,-0.8424352091179177,0
Track_1699,0.29217874489862156,0
Track_1731,0.23034364629742318,0
Track_1744,-0.5862481174292128,0
Track_1793,-0.13295629802171896,0
Track_1901,-0.03277762070847698,0
Track_1921,0.3650631600388418,0
Track_1936,-0.42595348900846147,0
Track_1989,0.10313784536134758,0
Track_1997,0.0768264300763901,0
Track_2001,0.4079613829713027,0
Track_2005,0.82817171512761,0
Track_2107,0.6054353714366787,0
Track_2156,-0.8589285035755347,0
Track_2165,0.5836936465970067,0
Track_2169,-0.7124523404954201,0
Track_2235,1.2850134277933278,0
Track_2311,0.050903907272271245,0
Track_2358,-0.08514325506001409,0
Track_2380,1.2841247692424895,0
Track_2443,0.1940271411512314,0
Track_2499,0.9755424680304694,0
Track_2542,0.10327391988820911,0
Track_2553,0.4345290780922055,0
Track_2580,0.9235587830103732,0
Track_2595,0.7177413838128054,0
Track_2611,-0.5414292805603329,0
Track_2695,0.6572817761088883,0
Track_2708,0.368223935047382,0
Track_2806,-1.4234188719778327,0
Track_2897,-0.9006675165000433,0
Track_3040,0.31463459557028495,0
Track_3097,0.5924780987879524,0
Track_3120,-1.6011223425637162,0
Track_3126,-0.15064483474842022,0
Track_3175,0.06269179184611812,0
Track_3184,1.1974984046237762,0
Track_3207,0.6774869414379556,0
Track_3233,0.3459419990504853,0
Track_3235,0.45597780827371526,0
Track_3237,0.49919129045347305,0
Track_3337,1.2884563907650894,0
Track_3416,0.9170663373528698,0
Track_3430,1.6793835082313389,0
Track_3477,0.3280396536384697,0
Track_3712,1.112173031394527,0
Track_5,-2.235960585260447,1
Track_15,-0.6011149759345259,1
Track_26,-1.1869640558201275,1
Track_31,-1.897137513306726,1
Track_35,-1.5382488302286867,1
Track_47,-1.6478521257128913,1
Track_56,-0.9423262879243288,1
Track_189,0.05337767660260853,1
Track_412,-1.3985115316252157,1
Track_752,-2.1084725844578998,1
Track_1321,0.39803221859583243,1
Track_1384,0.644945277111426,1
Track_1398,0.2594434867518981,1
Track_1468,0.3760738901060782,1
Track_1496,0.2681313305132745,1
Track_1522,-1.1165593577524648,1
Track_1612,-1.370496944488953,1
Track_1725,-1.8874724146015043,1
Track_1799,-0.4906406707237689,1
Track_2117,-0.5880467670329137,1
Track_2412,-1.5877481116872836,1
Track_2669,0.03471397971568136,1
Track_2730,-0.6289743145250782,1
Track_2764,0.09940079661476622,1
Track_2933,-1.7161484338864486,1
Track_2934,-0.10995916426517091,1
Track_3285,0.5431135237235991,1
Track_3339,0.07409770180523054,1
Track_3425,-2.3360926716768673,1
Track_3467,0.07793881376289509,1
Track_3473,-0.12852884956611296,1
Track_3578,-1.3442491825474816,1
