Track_0,Track_10,Track_1019,Track_1187,Track_126,Track_1324,Track_1327,Track_1355,Track_148,Track_15,Track_161,Track_193,Track_2,Track_217,Track_218,Track_226,Track_229,Track_24,Track_261,Track_27,Track_275,Track_28,Track_29,Track_290,Track_30,Track_301,Track_33,Track_35,Track_357,Track_359,Track_36,Track_37,Track_38,Track_42,Track_44,Track_47,Track_487,Track_49,Track_498,Track_50,Track_505,Track_51,Track_52,Track_53,Track_538,Track_55,Track_57,Track_576,Track_58,Track_625,Track_63,Track_66,Track_67,Track_7,Track_71,Track_72,Track_73,Track_731,Track_74,Track_75,Track_755,Track_76,Track_761,Track_78,Track_79,Track_80,Track_82,Track_85,Track_872,Track_88,Track_880,Track_889,Track_9,Track_906,Track_907,Track_957,Track_965,Track_981,Track_984
0.10715657644186949,0.19137327982807656,0.5221523648685827,0.2525573719324717,0.4013995617234201,0.2081469951832154,0.5355334418554563,0.17430622110837793,0.3789131140040111,0.11857391932635354,0.5058318801880137,0.8567864325528056,0.04916578171375633,0.24749660500953288,0.08370766204619984,0.25734356130702757,0.3597115739839191,0.22497418548091436,0.22404042027613463,0.3402599716902196,0.44523559457914047,0.17489763765765262,0.16062226997260737,0.1190886320647056,0.1049479346808518,0.2954601073120422,0.06129600219181697,0.18566427785163878,0.18320106551503396,0.2990000001760022,0.14875367523584607,0.269847258030404,0.04730550602608836,0.07476934664306889,0.30412710305599217,0.008908267982802177,0.24826280347719643,0.18866855945030955,0.1799361628965884,0.1302706814811731,0.2371670933226019,0.39999528928135536,0.1031130658534836,0.14078006014998445,0.10080649215956401,0.0914747618568923,0.24760054895489814,0.631876912906258,0.24287115284451846,0.08622087709226889,0.17205134296808244,0.16887880359595397,0.022788609965207922,0.17595172154541538,0.08956879480335676,0.09312751907752541,0.0698232612774258,0.07057433634715864,0.011028190010061478,0.06926232429009335,0.1594131065511302,0.09809038987593968,0.21097283817313042,0.025199769639000284,0.16319943437806736,0.1427752278973522,0.2222736583587463,0.14812395563913133,0.15326647651813252,0.10344592151042108,0.9221916680845638,0.2585680354734817,0.3326038838543157,0.1760152978056991,0.05500922036355347,0.5081962723821426,0.21106079118173443,0.21573628501670114,0.06598340308321182
0.09505246521637341,0.19728221698733664,0.3983594754266859,0.4190788660759337,0.3609171389188362,0.2394006967793499,0.0868272600108184,0.12525429737744095,0.13530290183616145,0.1693361160162907,0.48866618705410486,0.8452982782445065,0.11486913579907834,0.27899644365425263,0.3996952906462064,0.2277248172412051,0.2783185828403015,0.08367369733186727,0.6482143171091825,0.22774951372338045,0.27393066660241316,0.06416822850411026,0.12688010753057447,0.24851151521131556,0.09901782369683101,0.09876832678901143,0.2849069963006457,0.05074546749384017,0.3391542695698051,0.2077530246501602,0.3270936860995854,0.3072075550691262,0.0011427011644278987,0.14342050553567462,0.12478835812702471,0.12446103096755955,0.2545535363025243,0.03308903666301203,0.2980536688890719,0.3177502598412956,0.11153419592315042,0.31634333215545174,0.01854414450101945,0.18221707632589887,0.5042615351207289,0.1542947910002604,0.40852349171660757,0.24425508644330016,0.06545710863844591,0.11752281455760037,0.09845667616979742,0.20868472186529366,0.11370861320175703,0.07984241929836625,0.2188657845080707,0.3135205542171466,0.09570730327286542,0.1568984522804069,0.024942192781260267,0.03417976846340421,0.2801984906059017,0.17948949228820713,0.039935376662497794,0.10390104758071829,0.28016968904732864,0.12910157519811427,0.13956646313108814,0.16383271176295913,0.3888960234790832,0.09246444016287204,0.21361654052692397,0.668819347342424,0.2640864818113579,0.6770366072718497,0.0576498603200764,0.17195412754139835,0.2017488573733742,0.5447252258220872,0.312572179594229
0.2918422874605515,0.1419504462438468,0.24521604858363205,0.05020090326345584,0.3334929123331268,0.17359634408184949,0.12595370345091567,0.5623401837073355,0.13769251674136113,0.15966973177422347,0.7512646823963902,0.05615539182669201,0.2669613392152738,0.20181484976226088,0.053761448602755744,0.05766081658392219,0.2596518740674994,0.047673054256739136,0.47697537031994264,0.19357783195072345,0.3902758338707981,0.23069325074492675,0.15154108664480662,0.3379181267151472,0.1713129589439003,0.09940201781902139,0.23836484803547264,0.13261978097801858,0.1852687793562245,0.6834515239852003,0.018409275164813853,0.06416738319403102,0.1399218361301022,0.30928518240822916,0.2289935620624794,0.039602750057855185,0.39743705419741737,0.010789425487296788,0.10802939897628004,0.16524017514259606,0.040934716085429916,0.050020152163468716,0.05827716860051564,0.07619918419893153,0.30104987176313525,0.12817549543643758,0.3960240600785918,0.19894908850518916,0.06868990780439992,0.1555564507829174,0.14799860148872684,0.08243813660676502,0.07482697777806849,0.061591238738452334,0.08071549281432536,0.22039342183001273,0.008632618348891773,0.20455798416915827,0.034186709612780725,0.0352101885968994,0.14789890261778607,0.22348535412648887,0.1831237372596258,0.16137727151788994,0.33845080822235357,0.09044169222030439,0.29417389448740355,0.10040968793573611,0.12395910083127792,0.10103699514656145,0.41449156169026613,0.08014033017719589,0.25189924530686536,0.3038652580897456,0.20426370828450635,0.49919959735534725,0.2819805793874859,0.46712124559044993,0.09141940783185061
0.06063592972380459,0.21674062546637676,0.219830493978276,0.12546103106924333,0.8445866918618266,0.09151873347825656,0.6900747683072472,0.5573023495077171,0.3997573412831327,0.2714065467569748,0.3197158959094852,0.5682602141878424,0.10254674032203073,0.3873322721944578,0.22966066428098972,0.19922692829849606,0.3014144319192096,0.40709309322026793,0.0933974461186059,0.1579872169661193,0.21551278573973123,0.33726627728694725,0.8774201479098394,0.045853798925950526,0.16445332399042353,0.07682913948006567,0.3489119162807221,0.24564909543575594,0.749717957316894,0.25005411905586145,0.22014148536510356,0.06248219787628408,0.24721276781671972,0.276150746362567,0.1811414848672637,0.20392001538132998,0.4632022669458284,0.07883731731209362,0.08407783256436545,0.3465610130321031,0.13673040024900887,0.08708469263314929,0.06554004533374966,0.0833165603547498,0.04528999764124787,0.17674880817467295,0.10618683337362157,0.29588003808678015,0.024964273554564508,0.05281673317847401,0.1848419252539205,0.15492227046956245,0.04735544853584733,0.08727862444170284,0.13866793528051516,0.14272868710251105,0.3587995457204194,0.12512822431951404,0.1403162469406124,0.21832433813581978,0.05653517334895325,0.1522461980369348,0.7659321528670221,0.16595921407688213,0.300979067709935,0.03781865337439802,0.36359422803255537,0.35186668297805157,0.04494034568552136,0.27510255933280225,0.1976134963178131,0.7389121382311076,0.27182921199818166,0.40536603225913836,0.04614772033233225,0.6723481583533246,0.20819249095022363,0.13465485151571643,0.2977535956790206
0.03084768685603186,0.039159920553641814,0.45164033308866497,0.27562880121627303,0.2694498337732489,0.08920586707771326,0.3290150459287909,0.40519156270291784,0.3380225154426463,0.250051964722209,0.6393531275655272,0.3686453134641764,0.10635211217616765,0.4706005370638787,0.20081278820241183,0.2605631819121775,0.12011812623528667,0.32647890937184776,0.23933251651844295,0.131194865964088,0.19227119644199406,0.30229645932663624,0.9396267938847004,0.4023020930949725,0.19200144149382695,0.11698419299581002,0.26043772812193633,0.2567877651179921,0.49212475146402423,0.30047643668046903,0.29526619374400104,0.0850322397727213,0.2786003866504712,0.10103348453644648,0.08998789778886522,0.14747089053880488,0.06943532425468563,0.17354031034559647,0.13569970647950286,0.1260477754305707,0.12526676963102495,0.06513816663441112,0.05982617397037184,0.12992665970080763,0.3289451785581087,0.008793356125932001,0.1046582252548088,0.14512634217382905,0.09027020280288202,0.08425921018829337,0.124302757825244,0.09694014823595593,0.13811326824491926,0.28024538496094203,0.27085920274083947,0.09297969685321779,0.21239233239035105,0.032044395002480054,0.12246284696220958,0.26953563402253766,0.26071665460989096,0.028150491191315213,0.6352865113482046,0.04495140807289573,0.1023510969248975,0.22948665018249714,0.42008013679893746,0.1206212595695017,0.15098582957821544,0.2530244637286764,0.1629114021023329,0.2950497107998734,0.08409983034730069,0.8218709675683546,0.07575183293910108,0.3807806319777834,0.25767125277882896,0.18620102810225758,0.25774128017720854
0.1673611689873946,0.18592330106493482,0.19664164118565172,0.4360627639624062,0.933213460330509,0.2332277363488743,0.812197685040231,0.117626995235785,0.05196579530271834,0.15828457885603944,0.22943725797084233,0.6091012262859112,0.27414459449957895,0.5645754515009276,0.4300569907438391,0.012469209240408128,0.046996296922771325,0.667402870330111,0.11538857115038861,0.07251294260234777,0.24158344504007354,0.35360742098527836,0.20826217745220552,0.31442848154053543,0.10471452003129847,0.22604218218629976,0.18319788437377374,0.04686954285289392,0.19117227422057392,0.20929340485937895,0.11999717141540113,0.15034184552291785,0.13975066917563397,0.0508548045509707,0.3019888375295277,0.03743193607030805,0.21987769634850066,0.0664144712636056,0.3824601123408483,0.3155781386642364,0.14413695179011587,0.09647898909779401,0.02327986070710534,0.21565273042438415,0.33454901925393504,0.058183281730202784,0.17207185308953415,0.240729740672432,0.19136941794250883,0.11658916876345585,0.21350462154070082,0.2174568184005013,0.10845435842786626,0.44207045539422074,0.09186969275774355,0.062381646158876924,0.07363215827694976,0.3172249052970992,0.024952373130702084,0.37313573770471203,0.26421574381731866,0.10750160105721221,0.0752753962896095,0.10386216965840853,0.17604948643556811,0.012125747263395227,0.10932177643088846,0.04759860866497908,0.25454407121217926,0.010835751021866704,0.08899965593952214,0.27958696846827646,0.0407403093652309,0.7587373085145954,0.04930007373949113,0.1335152852373058,0.10201703634443961,0.23731793501612838,0.23635524522586432
0.19887221190690815,0.19339881181408222,0.23213678753934947,0.2031682553826104,0.12726089649836644,0.09365682079008561,0.18920007827363983,0.2893376347759206,0.18313757903702138,0.23774320504341653,0.06548005473544814,0.6971818985570443,0.1962175119433503,0.22164068777658055,0.1106640123510683,0.07591077688786588,0.0770002580426159,0.5536046751668564,0.11132565522386155,0.17482280072602538,0.460854557968743,0.17955814194776737,0.44725948692736545,0.1960191007771728,0.014720400691555198,0.115916808928529,0.26664272634194663,0.15602189040899073,0.2187850097769486,0.2709755406624398,0.0969544174389525,0.20829313915402628,0.2865289797974911,0.2243946582213639,0.5678371843145414,0.15535344731489775,0.10959637921545559,0.201105125245886,0.35098088387583565,0.1320912914909837,0.013487684704529795,0.09796591457667674,0.04932238497521946,0.28442354990775287,0.3796942812486873,0.1854843027558465,0.2804514539018426,0.1695113847026908,0.14420648457812055,0.41291677134286675,0.19654110456590917,0.330797617470014,0.22658410869329565,0.28824880006223247,0.06456543394512738,0.17496825316691406,0.17266032253669308,0.23134258672592803,0.09152309621115477,0.06282604962172023,0.4022336576148625,0.23841951464607508,0.28381042473731266,0.14985547927508153,0.2841664315151062,0.08936777821268109,0.16820882928042735,0.23895377304678006,0.5594462523096617,0.08420370452356127,0.49435963323751275,0.12887979290601762,0.03795606174986989,0.08815966154697372,0.09264294892405664,0.3721914014224358,0.5496783334610661,0.32048295612730004,0.11919366626443366
0.0731269810842934,0.06983278324610963,0.17629358498293488,0.4097618423027629,0.3519398380124453,0.27632899345277,0.30927016870133206,0.4192433535477522,0.40317919748640735,0.26559191592441,0.25096702837781926,0.2738828871729518,0.05855695090685082,0.47280892576845823,0.19692485165192836,0.034231370896632654,0.10483043566226455,0.6531955711136095,0.0768727643288935,0.1279897680754191,0.2618611494657206,0.13227496716636736,0.10279891180916412,0.20807104760023695,0.11715302201530892,0.04032664210383288,0.3073990646134955,0.1525489851268074,0.23027721724178202,0.20210043729767851,0.04066391776658545,0.1322131160572578,0.27310536028431953,0.12647760802443195,0.03829039220543464,0.06536296508862342,0.1871962276738853,0.162131871089955,0.2688908751715454,0.03583905266731982,0.04465318110431192,0.0617681811176108,0.025458790683045747,0.10098900842759559,0.23918324941040925,0.26256392688071906,0.20973980299794182,0.17668835016347903,0.2644262139821784,0.17037381535272095,0.3633980792412833,0.18831878621313766,0.026496508469988547,0.21817166891406284,0.0784246874050851,0.1992710282805614,0.12695241976838126,0.059893766934577417,0.09372224297868491,0.08801648785637596,0.23010077814056717,0.04029923262221021,0.24993447722319606,0.17881795183759597,0.25163434894271774,0.1684098345725352,0.1384887883208615,0.19423177808350556,0.2327020032135633,0.045099846438609086,0.20211329841964984,0.17321495778242393,0.20004003630512013,0.5137635432785139,0.0823408725180428,0.42256692514981486,0.8595588726369668,0.18598804644557915,0.2516645030121778
0.03356435137641929,0.11506868862627019,0.289851665564714,0.0719211876164456,0.20333129270565653,0.3801349649124367,0.4782113876568133,0.3720480163367919,0.29166139951472353,0.34284539171843437,0.12165037500444185,0.6000701928717223,0.20321391491166255,0.10427992684496334,0.07864390104088982,0.32487485170367636,0.21991948710823744,0.23711965540194652,0.26028971475511214,0.11137564042202072,0.2643894352608385,0.1462222420489883,0.25598891649609246,0.32615056761310046,0.06611847098304897,0.09120628947954912,0.11091401388517674,0.08885026978728922,0.3752228881595305,0.7267773862522704,0.030702818430062798,0.1873928716153216,0.24869936436782783,0.2645410693938981,0.10318417869025835,0.11064443898096087,0.1730619279301434,0.03238742943431998,0.19656027396035405,0.12312993228156331,0.16228373154664477,0.07920350836447491,0.2661627859694653,0.05325590662692291,0.7209694115950425,0.2625006875336984,0.11920466262028397,0.1557678236103616,0.12554461952796014,0.18654344941332487,0.13191035870858359,0.19690252852235493,0.2497226761897285,0.11201716217693124,0.05894929175120567,0.2155075487135259,0.18967277004015712,0.2080785046957717,0.21802452976644834,0.09021046207758969,0.40874205484031034,0.1926049324874746,0.39190465649966627,0.114255291160813,0.1800848471536025,0.20158195984216415,0.13756678966828279,0.2736650199321212,0.14133907686361596,0.12285373281671046,0.4690697946584006,0.15742664103861229,0.18692534312711573,0.4926080486494013,0.1433480124925679,0.4543012981441883,0.5924004627513765,0.3126441624460907,0.07820649207920637
0.1734697250408658,0.1200609738721827,0.6758187549383365,0.14579100778325932,0.17759596706035352,0.009139590860399867,0.5615859774048604,0.2627835267332111,0.38744010211934493,0.1296954393755158,0.11010510793212537,0.19846764723759713,0.12010890577291017,0.6685378071740157,0.23740758284090877,0.36620990071150483,0.10523713662759909,0.5039786732941337,0.08559428879096333,0.13307786002396502,0.03822417668586994,0.29642110290697454,0.06300117242708413,0.4080729928008527,0.13221639902623708,0.11133249969415256,0.08917966877073155,0.04430264636354714,0.13168918531985768,0.574986390858864,0.022872042541768233,0.25639271160125615,0.2462957992481357,0.08925940333991583,0.30703800530313446,0.08584988063884512,0.2666359085065447,0.07646751381357583,0.27388496401225093,0.15114265051985284,0.04235328359456413,0.10207507581735704,0.1989742141790418,0.06433487011774021,0.263505567091517,0.0685845559674444,0.3906206155264003,0.24048185985816162,0.28092703886873477,0.1523261502637108,0.04764087601100447,0.30265491462229605,0.016171572140263688,0.06321644212216757,0.17311687174286747,0.28981859047945163,0.2643621742407694,0.38026062788569853,0.11397093962864845,0.09335909835368084,0.20626957892441194,0.17555646318807921,0.8287893102242689,0.23400198259610708,0.30245719180465663,0.13138228391762646,0.04798068838825107,0.18066904452813323,0.2695111781292141,0.22419946951650055,0.42328802708267926,0.12914032698424546,0.2701079652993022,0.12657081514647128,0.2135212183584042,0.1656324782105662,0.46937220825546083,0.22488081767579415,0.5426763797249283
