name,Total_distance_traveled,Clusters
Track_4,-0.3115175466018715,1
Track_15,0.917339017219167,1
Track_26,-0.1298587863177983,1
Track_31,-0.4559137357146446,1
Track_44,-0.6824762520295171,1
Track_48,-0.2185041409390351,1
Track_78,1.3972027936556204,1
Track_108,1.446583578264546,1
Track_121,-0.4964823924704168,1
Track_129,-0.1028327311772622,1
Track_142,0.7195417967388604,1
Track_166,-0.4187788835422619,1
Track_181,-0.5802922330801676,1
Track_300,-0.1148144031917151,1
Track_351,0.3260026098476167,1
Track_406,-0.3673198022070653,1
Track_425,0.152429650602182,1
Track_563,-0.3216723417844286,1
Track_584,-0.2884607342814848,1
Track_731,-0.4828806400186254,1
Track_786,-0.4120458575191581,1
Track_925,1.301566925380096,1
Track_926,-0.6650887277469645,1
Track_958,0.8202213284549343,1
Track_1067,0.4698839911107014,1
Track_1236,0.759437298798352,1
Track_1567,-0.6416627542771401,1
Track_1568,0.7559102796504051,1
Track_1674,0.5543101259690764,1
Track_1680,0.2757367242593084,1
Track_1784,1.2868428926170403,1
Track_1838,0.6115428208669857,1
Track_1914,0.9324914041809398,1
Track_1984,0.1995708244601318,1
Track_2000,-0.5432558339484432,1
Track_2113,-0.0192781187406243,1
Track_2307,-0.123098687418967,1
Track_2524,-0.034140812498074,1
Track_2561,-0.224075777487874,1
Track_2583,-0.6763794946713647,1
Track_2647,-0.6177955461146077,1
Track_2667,-0.6014065393527216,1
Track_2797,-0.6408303839879842,1
Track_0,1.9603436497894096,0
Track_1,1.59813225893834,0
Track_6,0.0068043048268931,0
Track_7,0.5677951595140098,0
Track_9,1.1869528879784994,0
Track_11,0.0469549302876828,0
Track_14,0.4600626107880828,0
Track_20,1.3658861446075985,0
Track_22,1.0759540645524766,0
Track_24,1.7109279054269684,0
Track_29,-0.5559143894243023,0
Track_33,0.317092435216652,0
Track_35,1.9234084311041653,0
Track_41,0.1379991366129644,0
Track_43,-0.1943869120045501,0
Track_49,1.170602321262102,0
Track_56,0.0211386505150907,0
Track_64,0.3278468741638451,0
Track_67,-0.6932702215681664,0
Track_73,1.6986668125010127,0
Track_76,-0.2682409215678007,0
Track_77,1.0036311570114014,0
Track_81,0.2053908449605915,0
Track_86,1.272894953199236,0
Track_92,1.7191344103236403,0
Track_96,0.0238355566144249,0
Track_98,-0.1963838959682351,0
Track_107,1.450558325606598,0
Track_109,1.9927682190603428,0
Track_112,1.2663822825788396,0
Track_119,0.402363492336726,0
Track_122,1.2811198015577967,0
Track_124,-0.0110595830824625,0
Track_145,0.4445949112785081,0
Track_160,-0.6081243876719175,0
Track_161,1.091751800601834,0
Track_167,0.9768805988364506,0
Track_190,1.6167118869891683,0
Track_198,-0.1285596271212944,0
Track_272,-0.2528794946079518,0
Track_276,1.050843517905102,0
Track_284,-0.4478761853895858,0
Track_299,1.5378481771273942,0
Track_306,1.0674556588704966,0
Track_359,-0.3598622574905476,0
Track_381,0.0788301404521052,0
Track_449,2.118516374983573,0
Track_505,-0.0440334805259429,0
Track_528,-0.6725624210613874,0
