name,Tracks_mean_speed,Clusters
Track_11,-0.46220242008259677,0
Track_17,0.2129048940207201,0
Track_25,0.3872445629203874,0
Track_34,0.7045577890182994,0
Track_37,0.42385077818435263,0
Track_42,-0.7631345736661425,0
Track_49,0.1459347434089113,0
Track_53,1.2598469098799427,0
Track_57,-0.7160840557694251,0
Track_75,0.18543800015127312,0
Track_82,0.14046997884879947,0
Track_92,0.4627107040840931,0
Track_93,0.10794143208026369,0
Track_104,0.8517989299892204,0
Track_105,-0.011289215393947732,0
Track_112,0.09060253717784113,0
Track_117,-0.06498416043167687,0
Track_119,0.2147737163865454,0
Track_126,-0.0643203266288783,0
Track_130,1.304665738557756,0
Track_140,-0.18786838816028598,0
Track_142,1.0533755012943486,0
Track_146,1.6086899212105479,0
Track_157,-0.8893048520605423,0
Track_160,0.39267537722305157,0
Track_163,-0.324477584770169,0
Track_193,0.34822922117646016,0
Track_287,1.253495433270984,0
Track_362,0.3702767570293733,0
Track_395,0.7832887266465834,0
Track_470,-0.26810144470546565,0
Track_580,0.7722151349692865,0
Track_639,-0.5295384574200169,0
Track_742,-0.33817205199936606,0
Track_825,0.9021681717450932,0
Track_842,0.12191829846717768,0
Track_911,1.3547242938706217,0
Track_951,0.22071201319827266,0
Track_1023,-0.4097158584894204,0
Track_1038,0.4660988428464044,0
Track_1052,-0.018591576701465454,0
Track_1110,-0.31522080617046244,0
Track_1136,-0.5496975067160551,0
Track_1183,-0.2811280177526938,0
Track_1197,0.02827183233938866,0
Track_1282,0.6446111802254497,0
Track_1320,0.44450775538040066,0
Track_1389,-0.29482743240372355,0
Track_1463,-0.777565520090395,0
Track_1472,-0.20292240721633045,0
Track_1483,-0.20413153338676407,0
Track_1489,1.0796379528042215,0
Track_1496,-0.7020131817485868,0
Track_1515,-0.2505181076378374,0
Track_1546,-0.23156307994981376,0
Track_1548,1.8404311392550556,0
Track_1603,0.0076752335472388585,0
Track_1606,-0.0257844893303004,0
Track_1617,0.5826598538789446,0
Track_1619,-1.1077465443350785,0
Track_1638,1.080418980753305,0
Track_1685,-0.6052149200535467,0
Track_1690,3.2966026727672104,0
Track_1713,-0.5991197059018717,0
Track_1737,-0.018257018879880904,0
Track_1745,-0.8027788958286726,0
Track_1778,0.31525648143048485,0
Track_1805,-1.0174380246694004,0
Track_1818,0.2856597037167638,0
Track_1836,0.2871307922171862,0
Track_1853,-0.12280458178928683,0
Track_1861,-0.12975828609013612,0
Track_1894,-0.5856644495094447,0
Track_1906,1.5633608149771316,0
Track_1921,-0.7952736657548706,0
Track_1947,1.2824970880627486,0
Track_1953,0.6476022010082947,0
Track_1970,-0.0637471310444855,0
Track_1995,-0.7409914743689384,0
Track_2006,-1.1983287189085847,0
Track_2038,0.5790667205421951,0
Track_2106,-0.0076752335472388585,0
Track_2127,-0.6053788343362752,0
Track_2140,-0.6803940622592151,0
Track_2156,-0.25319582744673774,0
Track_2208,-0.1313724037702381,0
Track_2239,-0.8966753211371176,0
Track_2253,0.5188695351259486,0
Track_2257,0.3188790423021377,0
Track_2266,0.3835963782639042,0
Track_2279,-0.2081574875539644,0
Track_2280,1.6880722778256456,0
Track_2289,-0.18838586470577207,0
Track_2299,-1.3304928294434768,0
Track_2302,0.7453058467837529,0
Track_2304,0.8638184532755089,0
Track_2356,-0.6823448728640038,0
Track_2361,-0.3610503534187948,0
Track_2378,0.47438118013769487,0
Track_2410,-0.8228321641685405,0
Track_2414,0.4031703270314875,0
Track_2489,0.7441536171760366,0
Track_2491,-0.40009525422128306,0
Track_2503,-0.6894958370792152,0
Track_2554,0.05499173136212962,0
Track_2561,-0.569048529175245,0
Track_2594,-0.4431171667481959,0
Track_2618,-0.14191354066696404,0
Track_2627,-0.13295572539460704,0
Track_2628,0.36969503032211876,0
Track_2631,0.8350545427068996,0
Track_2632,-0.2813003948378933,0
Track_2635,0.09279450256974654,0
Track_2655,0.8215891290879395,0
Track_2667,0.0784972651825587,0
Track_2668,0.4963701284173071,0
Track_2704,1.496606683139805,0
Track_2711,-0.17266126026518844,0
Track_2726,-0.38257382255339945,0
Track_2729,-0.7227824156487541,0
Track_2735,-0.2187758584898193,0
Track_2750,0.6802242219688149,0
Track_2776,1.4505023972513622,0
Track_2783,-0.55549423887617,0
Track_2798,0.848012620525207,0
Track_2819,0.01575110658504702,0
Track_2821,-0.6920682891884328,0
Track_2835,1.0884201592643372,0
Track_2855,-0.10748135323878553,0
Track_2868,-0.3077035988827879,0
Track_2902,-0.24777716320699222,0
Track_2903,-0.40008311483162723,0
Track_2963,0.09344351801414674,0
Track_2975,-1.3026488412839972,0
Track_3009,-1.0680391389289967,0
Track_3010,0.12426131051553287,0
Track_3064,0.44157915144703797,0
Track_3111,-1.26121474522078,0
Track_3114,-0.182959974337578,0
Track_3138,-0.2730687083982452,0
Track_3220,1.237832327512256,0
Track_3225,-0.033436023069482276,0
Track_3257,-0.21156790548659038,0
Track_3261,0.4914060792223249,0
Track_3341,-0.03841390451989638,0
Track_3371,0.09206376873718858,0
Track_3374,0.023380769746867897,0
