name,CONFINEMENT_RATIO,Clusters
Track_7,-0.14266401513697546,0
Track_8,-0.17306877552703503,0
Track_9,-0.4675837534686905,0
Track_12,0.4917993387537728,0
Track_16,-0.2266098010606743,0
Track_18,0.03179074871914032,0
Track_20,0.33244154551354377,0
Track_24,0.05087086176133783,0
Track_27,-0.5327545397551652,0
Track_30,-0.4354067346836674,0
Track_36,0.10582438964746084,0
Track_39,-0.08904926728791951,0
Track_41,-0.4112629687264589,0
Track_43,0.004922373895337612,0
Track_44,-0.06554384814124486,0
Track_45,-0.04822515202672328,0
Track_54,-0.9284279497475849,0
Track_57,-0.46702674063967936,0
Track_58,-0.8847968162416923,0
Track_60,0.3050659919688152,0
Track_62,-0.8270040024617846,0
Track_64,0.44112913966647826,0
Track_75,-0.7423347458916182,0
Track_88,-0.25790617187132914,0
Track_90,0.2666659574868121,0
Track_91,0.4043014710244301,0
Track_110,-0.4305346332283902,0
Track_114,0.09449348861187842,0
Track_117,-0.2612129493008741,0
Track_118,-0.9194858633758496,0
Track_127,0.0,0
Track_128,0.36666063689602674,0
Track_154,0.6060873118373316,0
Track_181,-0.36323625284425465,0
Track_206,-0.9256077320163164,0
Track_262,0.6477305933386113,0
Track_291,0.21592607340847805,0
Track_309,-0.701644811171828,0
Track_324,0.19796645413483696,0
Track_326,0.17929105643642143,0
Track_346,-0.8493869646583428,0
Track_354,0.621536266046161,0
Track_356,0.1096584916239522,0
Track_467,0.6068038744715307,0
Track_497,-0.4002933958301452,0
Track_551,-1.021716998758665,0
Track_646,-0.37615279644163613,0
Track_666,0.19176584701370336,0
Track_696,-0.2339368383880622,0
Track_703,0.4089862789002746,0
Track_723,-0.3611791488224008,0
Track_728,0.11138808052925893,0
Track_780,-0.918967652232604,0
Track_787,-0.9176328739601072,0
Track_865,-0.7074683791488682,0
Track_878,-0.5133395072308597,0
Track_919,-0.827747219883545,0
Track_961,-0.2602067092371191,0
Track_992,-0.828304332888116,0
Track_994,-0.4619030574568503,0
Track_1003,-0.7906046687416217,0
Track_1066,-0.37441699687891394,0
Track_1083,-0.9997082517803436,0
Track_1138,0.0916971150960717,0
Track_1157,-0.3136596747053376,0
Track_1177,0.21630391026603146,0
Track_1215,0.07462708531973468,0
Track_1275,0.23701041107750956,0
Track_1290,-0.6783846949692287,0
Track_1366,-0.8802285532294334,0
Track_1498,0.7555650774159397,0
Track_1516,0.11350049855540162,0
Track_1521,0.420926216036502,0
Track_1532,-0.22324744979140435,0
Track_1565,0.3515725823634351,0
Track_1577,-0.49680095207185343,0
Track_1616,0.33197075923328406,0
Track_1652,0.5757633525798774,0
Track_1699,-0.4993089191600535,0
Track_1731,0.13846350761575277,0
Track_1744,0.011922952105067264,0
Track_1793,0.4068379778687479,0
Track_1901,-0.6091886080742842,0
Track_1921,0.5182108964252568,0
Track_1936,-0.3291587589202905,0
Track_1989,-0.15988278964085217,0
Track_1997,-0.5930060658146608,0
Track_2001,0.020571627550857938,0
Track_2005,-0.705483825289596,0
Track_2107,-0.8842429179508272,0
Track_2156,-0.18976776407888926,0
Track_2165,-0.3410871130157124,0
Track_2169,0.10114156769581278,0
Track_2235,-1.0295786984403266,0
Track_2311,-0.4288946216274698,0
Track_2358,-0.30271986822922564,0
Track_2380,-0.24281576371063188,0
Track_2443,0.1741581590636885,0
Track_2499,0.0945891995725564,0
Track_2542,-0.8076841259385659,0
Track_2553,-0.30656776194216356,0
Track_2580,-0.6875291399110603,0
Track_2595,-0.6261316974677812,0
Track_2611,-0.6520230381593667,0
Track_2695,-0.605731990334563,0
Track_2708,0.16718100964407231,0
Track_2806,0.4610093592333358,0
Track_2897,-0.13333035725304504,0
Track_3040,-0.5595384734653107,0
Track_3097,0.7625336346928826,0
Track_3120,-0.15602335669004175,0
Track_3126,-0.24222201858614337,0
Track_3175,-0.663261978228053,0
Track_3184,-0.6082649225908634,0
Track_3207,-0.27680916025202995,0
Track_3233,-0.6939590139244757,0
Track_3235,0.1270548606836577,0
Track_3237,-0.3554228184392372,0
Track_3337,-0.15061551010851432,0
Track_3416,-0.5498250782807487,0
Track_3430,-0.3876060169860274,0
Track_3477,-0.3069214489845409,0
Track_3712,-0.4657800729891316,0
Track_5,1.8493957105141172,1
Track_15,1.5493320900419871,1
Track_26,2.309389224234665,1
Track_31,1.450708048441131,1
Track_35,0.9062780327030122,1
Track_47,1.233146246307746,1
Track_56,2.1943399716292484,1
Track_189,1.593185710999462,1
Track_412,1.6039381304538443,1
Track_752,2.5996127323773104,1
Track_1321,0.9348109906170321,1
Track_1384,0.6071362933566065,1
Track_1398,1.055440633464599,1
Track_1468,0.8536920554018047,1
Track_1496,0.8241569364008101,1
Track_1522,1.6452565328994637,1
Track_1612,0.6548801696994798,1
Track_1725,2.67205189244189,1
Track_1799,0.6437631111359579,1
Track_2117,1.0809427206062296,1
Track_2412,0.6915542249203094,1
Track_2669,1.9329203779923658,1
Track_2730,2.9623514512457914,1
Track_2764,1.1887266261924763,1
Track_2933,2.188105997639965,1
Track_2934,1.103141271244687,1
Track_3285,0.5489822899459327,1
Track_3339,0.6816265650125137,1
Track_3425,1.0241733267326154,1
Track_3467,2.6279926278656345,1
Track_3473,1.7013957308943661,1
Track_3578,0.7962901045629653,1
