name,Tracks_max_speed,Clusters
Track_3,0.5731239627890409,0
Track_8,0.5181704290823055,0
Track_10,0.1843386073042109,0
Track_11,-1.0475806422169778,0
Track_20,0.5539624450264059,0
Track_28,0.3010738110914321,0
Track_35,-0.6015578633056279,0
Track_42,0.037093736194321714,0
Track_43,-0.4156573881798196,0
Track_47,-0.9174993681578288,0
Track_51,0.5143389225097845,0
Track_53,-0.4413443095711727,0
Track_67,-1.5092489992276992,0
Track_75,0.5010918467827865,0
Track_77,0.012985336972924998,0
Track_98,-0.22830601197622505,0
Track_106,0.21751298458249715,0
Track_109,0.3445679893530424,0
Track_118,0.5570726432108258,0
Track_135,-2.474498975942596,0
Track_140,-0.9199868759343636,0
Track_155,-0.21171259444495946,0
Track_158,-1.2719568305848419,0
Track_210,0.43679804658477694,0
Track_304,0.4259763415173015,0
Track_352,-0.23700946705755196,0
Track_446,-0.4959843957756279,0
Track_476,-0.22388204705229908,0
Track_482,0.5392980020219228,0
Track_557,0.4843995115616683,0
Track_630,-0.3623067471480306,0
Track_657,-0.7371322644121673,0
Track_730,-1.4270109033566594,0
Track_734,0.39423773403266876,0
Track_781,-0.3266799173796824,0
Track_897,-1.0349464595448614,0
Track_907,-0.8818067891141321,0
Track_1020,0.3457553861971344,0
Track_1066,-0.5428374609568073,0
Track_1088,0.6624161815186028,0
Track_1221,-0.5693472376598543,0
Track_1328,0.4681206423990383,0
Track_1544,-0.5772312158837548,0
Track_1962,-0.06861959872333716,0
Track_2060,-1.0670288319853223,0
Track_2168,-0.22975801369715673,0
Track_2236,0.5176665024519556,0
Track_2241,-0.17348843431873207,0
Track_2248,0.5485801557634323,0
Track_2304,-1.3824157856153263,0
Track_2375,-0.7436412224431392,0
Track_2377,0.599954266184474,0
Track_2623,-0.6845781757741066,0
Track_2653,0.08492624539644572,0
Track_2682,0.6470645238933864,0
Track_2751,0.606603028367559,0
Track_2812,-1.0019412836107835,0
Track_2924,-0.3293162326443209,0
Track_3057,0.31900077617845424,0
Track_3222,0.654798396385519,0
Track_3224,0.19329175436730242,0
Track_3417,-0.45006383420141294,0
Track_3679,0.13804439844116131,0
Track_3711,0.00910358110446407,0
Track_3745,0.28901976770917703,0
Track_3803,0.647977512637568,0
Track_3863,0.3655213420244994,0
Track_3866,0.42099741933953044,0
Track_3942,-1.5972215383793844,0
Track_3965,-0.0019527734562430207,0
Track_4076,0.014208924413444209,0
Track_4095,0.0019527734562421672,0
Track_4097,-0.2409474065397994,0
Track_4160,0.373758700768498,0
Track_4207,0.4835891221064029,0
Track_4243,0.32168842511409873,0
Track_4272,-0.5398791890200029,0
Track_4394,-2.2968518652695487,0
Track_4396,0.2420438398720053,0
Track_4397,-1.4586440186612744,0
Track_4467,0.35765862695581474,0
Track_4487,-0.5382835021687011,0
Track_4492,0.6142288403145579,0
Track_4518,-0.8287482148783113,0
Track_4646,0.5146280407895839,0
Track_4654,-1.1440898250665825,0
Track_4655,-0.17658543580554362,0
Track_4657,-0.18566078423841115,0
Track_4742,-0.6106167995556523,0
Track_4795,0.239661481867148,0
Track_4836,0.321905536395454,0
Track_4872,-1.4792603230781627,0
Track_4935,0.47484936543817347,0
Track_5009,0.2223103791786516,0
Track_5048,0.4879821806733426,0
Track_5117,0.07524889478467589,0
Track_5121,-0.2793343531810206,0
Track_5148,0.6545730845743766,0
Track_5170,-0.5639951401039703,0
Track_5229,-0.3726591359067667,0
Track_5241,-0.4688628969385039,0
Track_5253,-0.5955241014682152,0
Track_5295,-1.1060551237529166,0
Track_5305,-1.2360717884037618,0
Track_5425,0.5273117162151102,0
Track_5436,0.6031036413629959,0
Track_5469,0.5388766380375919,0
Track_6,0.5224808233835819,1
Track_7,-1.5348681500700978,1
Track_60,-0.31932006341074387,1
Track_72,-0.33765729874258515,1
Track_90,-0.9912437821762353,1
Track_423,0.07306043346014242,1
Track_445,-0.34526268708714397,1
Track_712,0.5319656248160408,1
Track_771,-0.8036120236321863,1
Track_902,-0.08504342211098478,1
Track_938,0.5814722349966939,1
Track_975,0.2188838540839201,1
Track_1629,-0.3390679221197191,1
Track_2031,0.5776673861188789,1
Track_2043,-1.1168637217726598,1
Track_2220,0.38921827835948514,1
Track_2453,0.19767301064403334,1
