name,TRACK_MIN_SPEED,Clusters
Track_11,0.0033066199408022757,0
Track_17,0.008778727075607015,0
Track_25,0.0,0
Track_34,0.01320020334636084,0
Track_37,0.01504534575246329,0
Track_42,0.0,0
Track_49,0.0,0
Track_53,0.005157013888073476,0
Track_57,0.003961993420822315,0
Track_75,0.00906263594645101,0
Track_82,0.004873038921962341,0
Track_92,0.0022569282003193007,0
Track_93,0.004547470422168694,0
Track_104,0.029970296861042276,0
Track_105,0.0014983061764595798,0
Track_112,0.008354372913816297,0
Track_117,0.00877788116545639,0
Track_119,0.006527906973160708,0
Track_126,0.0015729085612024947,0
Track_130,0.005044625990757522,0
Track_140,0.016381671951660844,0
Track_142,0.005179486674213101,0
Track_146,0.00842197655286044,0
Track_157,0.0049998901743795,0
Track_160,0.008096716506551907,0
Track_163,0.010338627286153488,0
Track_193,0.02187717656273288,0
Track_287,0.00834663463214015,0
Track_362,0.011258147327147583,0
Track_395,0.02439946759721311,0
Track_470,0.0039734445357606325,0
Track_580,0.004921193490679522,0
Track_639,0.003732368174144658,0
Track_742,0.0,0
Track_825,0.0026084748336020007,0
Track_842,0.006922979418726981,0
Track_911,0.01543205917571935,0
Track_951,0.014448992308685118,0
Track_1023,0.0036455010143813054,0
Track_1038,0.011221111479076803,0
Track_1052,0.0010741703250294573,0
Track_1110,0.00832509676033336,0
Track_1136,0.001318164190317341,0
Track_1183,0.00298725226360925,0
Track_1197,0.004291658042318827,0
Track_1282,0.011890082973236528,0
Track_1320,0.008155510851145995,0
Track_1389,0.005917275312426665,0
Track_1463,0.0010666312295440842,0
Track_1472,0.00669694178084178,0
Track_1483,0.007904359436276197,0
Track_1489,0.0028552978738685844,0
Track_1496,0.0025661914961267883,0
Track_1515,0.0007878258028568609,0
Track_1546,0.003143177177102252,0
Track_1548,0.012442057532611153,0
Track_1603,0.007653164780786182,0
Track_1606,0.0030667676204928314,0
Track_1617,0.012998402339901927,0
Track_1619,1.6220379510059358e-13,0
Track_1638,0.01438330215851966,0
Track_1685,0.013318519390065587,0
Track_1690,0.03341355087616742,0
Track_1713,0.0017886404723370171,0
Track_1737,0.003692198348201319,0
Track_1745,0.0,0
Track_1778,0.0017606763296084747,0
Track_1805,0.0,0
Track_1818,2.01499284474097e-14,0
Track_1836,0.004145206871854273,0
Track_1853,0.004096268888794052,0
Track_1861,0.005267703099996342,0
Track_1894,0.006313892877527312,0
Track_1906,0.008949559515113911,0
Track_1921,0.001669378652879719,0
Track_1947,0.017532264816276684,0
Track_1953,0.01750147953143081,0
Track_1970,0.006028319545760151,0
Track_1995,9.011321950032977e-14,0
Track_2006,0.0,0
Track_2038,0.0017015540713466143,0
Track_2106,0.013352498315964295,0
Track_2127,0.003962880095413129,0
Track_2140,0.002019871718199847,0
Track_2156,2.342943707008574e-13,0
Track_2208,0.005261570598643894,0
Track_2239,0.0009961156431855269,0
Track_2253,0.006699100367272584,0
Track_2257,0.009619919695673142,0
Track_2266,0.011383537857972728,0
Track_2279,0.006199830012546018,0
Track_2280,0.014981287963095677,0
Track_2289,7.209057560026382e-14,0
Track_2299,2.2528304875082443e-15,0
Track_2302,0.007799164551032733,0
Track_2304,0.012642441985152502,0
Track_2356,0.003439652257161987,0
Track_2361,0.004293792702205833,0
Track_2378,0.015506235663936026,0
Track_2410,0.0004178091244595705,0
Track_2414,0.010380411964214669,0
Track_2489,0.015104395578426215,0
Track_2491,0.005134462953205102,0
Track_2503,0.0005254470505528904,0
Track_2554,0.004380485438796546,0
Track_2561,0.004491239990914658,0
Track_2594,0.0,0
Track_2618,0.0061232780017390735,0
Track_2627,0.0026670837800636896,0
Track_2628,0.0056987901508491635,0
Track_2631,0.015459216502382044,0
Track_2632,0.006871966126089347,0
Track_2635,0.009951372309332053,0
Track_2655,0.011995335153931546,0
Track_2667,0.009131442278874323,0
Track_2668,0.006967816854711807,0
Track_2704,0.0061226299351118665,0
Track_2711,0.004844828594385294,0
Track_2726,0.006561375939972124,0
Track_2729,0.004169038188258564,0
Track_2735,0.003228076940577159,0
Track_2750,0.009284747345059382,0
Track_2776,0.00970764757839423,0
Track_2783,0.005798925046324026,0
Track_2798,0.01945964729509714,0
Track_2819,0.00956503344672403,0
Track_2821,0.005557454738859481,0
Track_2835,0.00885513034114694,0
Track_2855,0.006200395762839128,0
Track_2868,0.0015345240679243096,0
Track_2902,0.002395661795901797,0
Track_2903,0.011366732959302859,0
Track_2963,0.009686791903665391,0
Track_2975,0.0029265850199653646,0
Track_3009,0.0,0
Track_3010,0.00689167960890976,0
Track_3064,0.0,0
Track_3111,0.0,0
Track_3114,0.0015095424248068295,0
Track_3138,0.002814717648799859,0
Track_3220,0.021456142377243213,0
Track_3225,0.009115989193547187,0
Track_3257,0.005602490583109436,0
Track_3261,0.007636878140399468,0
Track_3341,0.0013771797695886008,0
Track_3371,0.013603963028688605,0
Track_3374,0.004702989302843922,0
Track_3386,0.007437654647309669,0
Track_3421,0.009858309042711318,0
Track_3441,0.005169454218193739,0
Track_3444,0.011420743814654348,0
Track_3451,0.009286992532410386,0
Track_3545,0.003420370288999949,0
Track_3547,0.019420795008772376,0
Track_3557,0.005725994611864335,0
Track_3585,0.005070488916324892,0
Track_3627,0.002043605539097043,0
Track_3639,0.02062803198755149,0
Track_3649,0.0044743314312409065,0
Track_3679,0.008138486249354513,0
Track_3734,0.0,0
Track_3754,0.0031322805935668934,0
Track_3782,0.006036311413978347,0
Track_3783,0.006628689235112138,0
Track_3784,0.00741909800120943,0
Track_3787,0.008260144867923659,0
Track_3802,0.006954093166778178,0
Track_3845,0.0,0
Track_3865,0.00227230781051798,0
Track_3871,0.002210320943980711,0
Track_3878,0.027084601701803178,0
Track_3884,0.003422394263099699,0
Track_3888,0.0019566575362659107,0
Track_3904,0.01017608271710107,0
Track_3926,0.003749907509905395,0
Track_3958,0.008233467322108813,0
Track_3962,0.0,0
Track_3963,0.0015747210919368501,0
Track_3966,0.0050121813143919666,0
Track_3967,0.0,0
Track_3988,0.0,0
Track_4003,0.003632136253740386,0
Track_4063,0.007845047194981887,0
Track_4100,0.0015972710585708278,0
Track_4115,0.010856524968453442,0
Track_4131,0.0015786046792626144,0
Track_4176,0.007670080978604154,0
Track_4196,0.04137462703515091,0
Track_4219,0.003618095477121468,0
Track_4248,0.011059187121303438,0
Track_4253,0.005148434498924325,0
Track_4272,0.012920633694065093,0
Track_4302,0.005264286354182256,0
Track_4309,0.004066541970944698,0
Track_4337,0.0011339967007245844,0
Track_4342,0.0022352279783758645,0
Track_4343,0.004116040096263981,0
Track_4344,0.008361504620392056,0
Track_4345,0.0051327975770733844,0
Track_4375,0.019608029525181203,0
Track_4420,0.002178471685601721,0
Track_4423,0.008953451516446565,0
Track_4436,0.0019067935048536371,0
Track_4476,0.005945693941515298,0
Track_4493,0.014964797444824093,0
Track_4494,0.023515647453149758,0
Track_4586,0.029361674279799847,0
Track_4636,0.00976737293361101,0
Track_4689,0.01757568705419641,0
Track_4716,0.004666099296416624,0
Track_4753,0.009650030823801508,0
Track_4815,0.013127493071852615,0
Track_4862,0.02645982250757412,0
Track_4883,0.021851875691302647,0
Track_4907,0.007954953387259366,0
Track_5126,0.022911747873205043,0
Track_5140,0.02429441119375119,0
Track_5157,0.02837038221419484,0
Track_5178,0.025439653606001273,0
Track_31,0.01678118844853742,1
Track_936,0.010461617269324099,1
Track_1283,0.003028277376643166,1
Track_1838,0.011198282168568222,1
Track_2019,0.023984334032224795,1
