name,TRACK_MIN_SPEED,Clusters
Track_4,0.002889510569711,1
Track_15,0.0025924847446788,1
Track_26,0.0053777260755004,1
Track_31,0.0018998906502305,1
Track_44,0.0147560131083719,1
Track_48,0.0044630647044759,1
Track_78,0.0012950537182374,1
Track_108,0.0036779994486336,1
Track_121,0.0032966234400321,1
Track_129,0.0113634737703259,1
Track_142,0.004693798390464,1
Track_166,0.0099648832365387,1
Track_181,0.0071618699772048,1
Track_300,0.0041817078420903,1
Track_351,0.0062365834412616,1
Track_406,0.0072587881482027,1
Track_425,0.006510346277057,1
Track_563,0.0136543824230624,1
Track_584,0.0165467721534097,1
Track_731,0.0103946587537524,1
Track_786,0.0044569682391229,1
Track_925,0.0020380306650493,1
Track_926,0.0155736248594376,1
Track_958,0.0085048835190735,1
Track_1067,0.0,1
Track_1236,0.0043893880938971,1
Track_1567,0.0153284320571224,1
Track_1568,0.0102168656843604,1
Track_1674,7.209057560026383e-14,1
Track_1680,0.0059674291440455,1
Track_1784,0.0104987494453224,1
Track_1838,0.0022933718729577,1
Track_1914,0.0033078301649894,1
Track_1984,0.0038285975241049,1
Track_2000,0.0063714053912513,1
Track_2113,0.0015696588221103,1
Track_2307,0.0,1
Track_2524,0.0102088052214948,1
Track_2561,0.0098916146384543,1
Track_2583,0.0133016718818797,1
Track_2647,0.0025441678538263,1
Track_2667,0.0060490104663454,1
Track_2797,0.015145124947887,1
Track_0,0.0022651791979978,0
Track_1,0.0035101133616928,0
Track_6,0.0025639031573927,0
Track_7,0.0045804411503913,0
Track_9,0.0031614795457464,0
Track_11,0.0028061239610913,0
Track_14,0.0073220638937623,0
Track_20,0.0017088618059735,0
Track_22,0.0,0
Track_24,0.0028186220196971,0
Track_29,0.0102532696038164,0
Track_33,0.0099259993950803,0
Track_35,0.0097088582086895,0
Track_41,0.0111383948553274,0
Track_43,0.0,0
Track_49,0.0046595257389467,0
Track_56,0.0060779624561686,0
Track_64,0.0032219734143809,0
Track_67,0.0048907519115735,0
Track_73,0.0028365251249407,0
Track_76,0.0071488253176211,0
Track_77,0.0050351844041853,0
Track_81,0.0036686101330409,0
Track_86,0.0026841072912379,0
Track_92,0.0055204463922569,0
Track_96,0.0117517518031518,0
Track_98,0.0043305119345883,0
Track_107,5.066016319706439e-05,0
Track_109,0.0079312990929998,0
Track_112,0.007206997198969,0
Track_119,0.0068592698470249,0
Track_122,0.0,0
Track_124,0.0086078383624284,0
Track_145,0.0097838875001667,0
Track_160,0.0083419462917588,0
Track_161,0.0091037673507273,0
Track_167,0.0217217228739977,0
Track_190,0.001782506524394,0
Track_198,0.02382208719007,0
Track_272,0.0293498908434858,0
Track_276,0.0094627865374981,0
Track_284,0.0141636046094692,0
Track_299,0.0,0
Track_306,9.011321950032975e-15,0
Track_359,0.0131004457258625,0
Track_381,0.0029324250381679,0
Track_449,0.0105797139908527,0
Track_505,0.0051348547541584,0
Track_528,0.0147412746434966,0
Track_571,0.0090832170798851,0
Track_622,0.0,0
Track_646,0.0082115497109613,0
Track_659,0.001094681355329,0
Track_660,0.0112535753225285,0
Track_676,0.003586448098604,0
Track_684,0.019275703693869,0
Track_713,0.015787996520678,0
Track_722,0.0083267061972831,0
Track_768,0.0006243946736745,0
Track_772,0.0077430698072104,0
Track_805,0.0037073201961919,0
Track_837,0.0056301543419061,0
Track_865,0.0031831428026461,0
Track_913,0.0049796892803839,0
Track_930,0.0125736587012578,0
Track_1022,0.0076832067021698,0
Track_1056,0.0216867380659547,0
Track_1057,0.0065132530849836,0
Track_1089,0.0052661697305415,0
Track_1147,0.0044841012700293,0
Track_1161,0.0036642853716172,0
Track_1171,0.0101625658931752,0
Track_1184,0.0042437166457522,0
Track_1201,0.0023150047666397,0
Track_1242,0.0065192440723233,0
Track_1276,0.0043129334802257,0
Track_1286,0.0015795563086401,0
Track_1313,0.0050890805520917,0
Track_1321,0.0057838776689918,0
Track_1367,0.0121116410464128,0
Track_1368,0.0013561399565017,0
Track_1400,7.699276849134382e-14,0
Track_1440,0.0047781425344833,0
Track_1450,0.0099530088026617,0
Track_1472,0.0271573574749769,0
Track_1476,0.003360597465037,0
Track_1512,0.0012327894546201,0
Track_1522,0.0064059561905998,0
Track_1592,0.0063492315203791,0
Track_1606,0.0085890081673635,0
Track_1640,0.0082896358248203,0
Track_1659,0.0034780366484969,0
Track_1694,0.0037648759092102,0
Track_1695,0.0042005144152987,0
Track_1702,0.003067750559371,0
Track_1774,0.0095921330741719,0
Track_1811,0.0053330080819915,0
Track_1812,0.0232051235906779,0
Track_1835,0.0134329351385432,0
Track_1905,0.0,0
Track_1935,0.0066149338658348,0
Track_1943,0.0,0
Track_1947,0.0072467981468828,0
Track_1954,0.0045351451456935,0
Track_1957,0.0182532628341825,0
Track_1963,0.0058761206725083,0
Track_2003,0.0059540566164707,0
Track_2020,0.0104523403877528,0
Track_2049,0.0242491045652787,0
Track_2090,0.0071322066192767,0
Track_2099,0.0061248773660778,0
Track_2104,0.0104768859869134,0
Track_2117,0.0096022218877678,0
Track_2120,0.0022850239713531,0
Track_2123,0.0267475022249369,0
Track_2139,0.0175751273129121,0
Track_2235,0.0204340976319903,0
Track_2243,0.0076150741261409,0
Track_2255,0.00722323355019,0
Track_2288,0.0082648379995987,0
Track_2310,0.0079953565343479,0
Track_2313,0.0103812732943964,0
Track_2320,0.009663530990748,0
Track_2337,0.0077163137709503,0
Track_2338,5.4067931700197865e-14,0
Track_2340,0.0076118550877012,0
Track_2341,0.014795253859376,0
Track_2355,0.0119012702286796,0
Track_2418,0.0015092164618315,0
Track_2420,0.0160602701037565,0
Track_2454,0.0062429285817871,0
Track_2477,0.0087344135238118,0
Track_2499,0.0145529075191286,0
Track_2541,0.0030206567941441,0
Track_2544,0.0,0
Track_2617,0.0091291856713723,0
Track_2646,0.0100918147894306,0
Track_2649,0.0025102976079914,0
Track_2650,0.0043868687059382,0
Track_2682,0.0119675672272867,0
Track_2683,0.0112707818961667,0
Track_2687,0.01358667068647,0
Track_2688,0.0099237640948505,0
Track_2743,0.0035448385207384,0
Track_2750,0.015044786272621,0
Track_2856,0.0202721167353139,0
Track_2883,0.003974046183945,0
Track_3008,0.0259194814876647,0
Track_3066,0.0124328989580898,0
Track_3074,0.0084357546280975,0
Track_3118,0.0167088336604612,0
Track_3221,0.0251454950886758,0
Track_3283,0.015941767979812,0
Track_3318,0.0522342137066287,0
