name,TRACK_MIN_SPEED,Clusters
Track_3,0.012901302652523013,0
Track_8,0.03583963977159232,0
Track_10,0.017106904172153443,0
Track_11,0.009366788592676539,0
Track_20,0.0016181374852184461,0
Track_28,0.007371436353070253,0
Track_35,0.00629816239480851,0
Track_42,0.01371297023539769,0
Track_43,0.019408562781476416,0
Track_47,0.005259320817922039,0
Track_51,0.014835343050104373,0
Track_53,0.018741041637641294,0
Track_67,0.019410505820120015,0
Track_75,0.007471478141585148,0
Track_77,0.009337493102205888,0
Track_98,0.016995735151328666,0
Track_106,0.012885869929786905,0
Track_109,0.02403462853052576,0
Track_118,0.01116582072728806,0
Track_135,0.00987179462020449,0
Track_140,0.0073607563513888846,0
Track_155,0.0055567454969035,0
Track_158,0.02120403925149491,0
Track_210,0.026198109056800936,0
Track_304,0.005761647791027561,0
Track_352,0.014048435786515504,0
Track_446,0.00922406315402209,0
Track_476,0.023692697331396954,0
Track_482,0.010852882175012455,0
Track_557,0.037744290136513085,0
Track_630,0.031059143755482202,0
Track_657,0.011905054024571732,0
Track_730,0.006445283741842715,0
Track_734,0.0063417567641191564,0
Track_781,0.01646867351311872,0
Track_897,0.03390955535124743,0
Track_907,0.00926695003208443,0
Track_1020,0.021609264180222777,0
Track_1066,0.013544925987760557,0
Track_1088,0.02431433156632769,0
Track_1221,0.05002338025324486,0
Track_1328,0.01904768934191673,0
Track_1544,0.007341062094494699,0
Track_1962,0.016008186452253454,0
Track_2060,0.013143875304165378,0
Track_2168,0.03787583930956288,0
Track_2236,0.01355529216083436,0
Track_2241,0.046842545798268125,0
Track_2248,0.006332699693865316,0
Track_2304,0.02045114148352197,0
Track_2375,0.07208575967083004,0
Track_2377,0.030187096822542083,0
Track_2623,0.04476395917733715,0
Track_2653,0.04846703152128798,0
Track_2682,0.028387438702368598,0
Track_2751,0.010225091808283605,0
Track_2812,0.008117999772991949,0
Track_2924,0.04822639832099602,0
Track_3057,0.027831231486685704,0
Track_3222,0.01542890821321097,0
Track_3224,0.030070141355979876,0
Track_3417,0.014463852454201358,0
Track_3679,0.012672775532971832,0
Track_3711,0.014245857146387689,0
Track_3745,0.0462028707600834,0
Track_3803,0.038621086906895113,0
Track_3863,0.023295768054971976,0
Track_3866,0.01709747078405275,0
Track_3942,0.017078692728722582,0
Track_3965,0.03626312184543703,0
Track_4076,0.034929377581700054,0
Track_4095,0.051744480320139986,0
Track_4097,0.07334593656271725,0
Track_4160,0.03891054487388333,0
Track_4207,0.0033371220531722844,0
Track_4243,0.019687663056725098,0
Track_4272,0.02347960438079703,0
Track_4394,0.005750850679079366,0
Track_4396,0.02261732626306891,0
Track_4397,0.023070213018983984,0
Track_4467,0.01662380923076701,0
Track_4487,0.028788887148830152,0
Track_4492,0.022961807259208704,0
Track_4518,0.014782125709173935,0
Track_4646,0.027320025038022645,0
Track_4654,0.04067547246556184,0
Track_4655,0.024174783583925052,0
Track_4657,0.030925341618737737,0
Track_4742,0.043616931525434194,0
Track_4795,0.02480023659788845,0
Track_4836,0.005351596214861515,0
Track_4872,0.046677960417263346,0
Track_4935,0.062307776753444115,0
Track_5009,0.02942057460777262,0
Track_5048,0.030088954220945742,0
Track_5117,0.04781255685249587,0
Track_5121,0.015782913003974525,0
Track_5148,0.037719738781615976,0
Track_5170,0.013817731128856104,0
Track_5229,0.022098126550033886,0
Track_5241,0.022692906683884604,0
Track_5253,0.032696411246789986,0
Track_5295,0.016541573769540432,0
Track_5305,0.006922276412218323,0
Track_5425,0.017052918215504472,0
Track_5436,0.042351953392090406,0
Track_5469,0.024904126953301995,0
Track_6,0.03273148983501934,1
Track_7,0.003663255608080803,1
Track_60,0.015783654394393068,1
Track_72,0.01894516771001195,1
Track_90,0.026081918364083526,1
Track_423,0.01590788310971557,1
Track_445,0.022732936186651384,1
Track_712,0.018574349475227143,1
Track_771,0.009429900625638508,1
Track_902,0.007745872865727861,1
Track_938,0.008332793441802893,1
Track_975,0.014625246934071863,1
Track_1629,0.041501909987610226,1
Track_2031,0.011051494560940548,1
Track_2043,0.005439088003850981,1
Track_2220,0.007617743981482366,1
Track_2453,0.039624524006344246,1
