name,Tracks_min_speed,Clusters
Track_4,-0.5239179559223276,1
Track_15,-0.5668617253674245,1
Track_26,-0.1641736373916478,1
Track_31,-0.6669964564419085,1
Track_44,1.1917320185998328,1
Track_48,-0.2964146875905658,1
Track_78,-0.7544433232489757,1
Track_108,-0.4099188293377575,1
Track_121,-0.4650578846150173,1
Track_129,0.7012412434172739,1
Track_142,-0.2630553855368485,1
Track_166,0.499034080368856,1
Track_181,0.0937765403907609,1
Track_300,-0.3370930502508987,1
Track_351,-0.0400006881276646,1
Track_406,0.1077888963534107,1
Track_425,-0.0004202640945914,1
Track_563,1.0324590861557212,1
Track_584,1.4506386088091188,1
Track_731,0.5611707000472889,1
Track_786,-0.2972961099452241,1
Track_925,-0.647024277433301,1
Track_926,1.309941708045645,1
Track_958,0.2879484239245378,1
Track_1067,-0.941681211705163,1
Track_1236,-0.3070667963011494,1
Track_1567,1.2744919178750036,1
Track_1568,0.5354655123579225,1
Track_1674,-0.94168121169474,1
Track_1680,-0.0789148131315978,1
Track_1784,0.576220053617917,1
Track_1838,-0.610107238448023,1
Track_1914,-0.4634376247861907,1
Track_1984,-0.3881454733285037,1
Track_2000,-0.0205082324252701,1
Track_2113,-0.7147411247344425,1
Track_2307,-0.941681211705163,1
Track_2524,0.5343001367247152,1
Track_2561,0.4884409617960392,1
Track_2583,0.9814644625066508,1
Track_2647,-0.5738473449561198,1
Track_2667,-0.0671198471701229,1
Track_2797,1.2479895144699853,1
Track_0,-0.6141833140998314,0
Track_1,-0.4341916729862158,0
Track_6,-0.5709940296709456,0
Track_7,-0.2794444896915494,0
Track_9,-0.4845968867792777,0
Track_11,-0.5359739288164317,0
Track_14,0.1169372558556007,0
Track_20,-0.6946152624646939,0
Track_22,-0.941681211705163,0
Track_24,-0.5341669689417468,0
Track_29,0.5407287635377716,0
Track_33,0.4934122839389401,0
Track_35,0.4620181752138316,0
Track_41,0.6686995038849909,0
Track_43,-0.941681211705163,0
Track_49,-0.2680104996101073,0
Track_56,-0.0629339903483066,0
Track_64,-0.4758507289435146,0
Track_67,-0.2345799942109409,0
Track_73,-0.5315785515091453,0
Track_76,0.0918905533605128,0
Track_77,-0.2136980535159229,0
Track_81,-0.4112763294934545,0
Track_86,-0.553615006787235,0
Track_92,-0.143539241789911,0
Track_96,0.7573781881458997,0
Track_98,-0.3155790669461138,0
Track_107,-0.934356803572677,0
Track_109,0.2050200208189345,0
Track_112,0.1003010000298108,0
Track_119,0.0500268421158058,0
Track_122,-0.941681211705163,0
Track_124,0.3028335574171839,0
Track_145,0.4728658535086061,0
Track_160,0.2643910826623961,0
Track_161,0.3745345959813931,0
Track_167,2.1988290754600683,0
Track_190,-0.6839677646971752,0
Track_198,2.502498161919728,0
Track_272,3.301703839096589,0
Track_276,0.426441318844692,0
Track_284,1.1060820452608282,0
Track_299,-0.941681211705163,0
Track_306,-0.94168121170386,0
Track_359,0.9523713368500902,0
Track_381,-0.5177134144856955,0
Track_449,0.5879258464598779,0
Track_505,-0.1992877895932707,0
Track_528,1.189601142479816,0
Track_571,0.3715634533444631,0
Track_622,-0.941681211705163,0
Track_646,0.2455384434959086,0
Track_659,-0.7834130081412856,0
Track_660,0.6853522088399552,0
Track_676,-0.4231552543769004,0
Track_684,1.8451854698246597,0
Track_713,1.3409354009162433,0
Track_722,0.2621876813136264,0
Track_768,-0.8514067013773385,0
Track_772,0.1778059728438747,0
Track_805,-0.4056796577999742,0
Track_837,-0.1276777492871283,0
Track_865,-0.481464829458767,0
Track_913,-0.2217214966008398,0
Track_930,0.8762088667065221,0
Track_1022,0.1691510103316587,0
Track_1056,2.193770998335102,0
Track_1057,0.0,0
Track_1089,-0.1803023694896681,0
Track_1147,-0.2933732368318778,0
Track_1161,-0.4119016002336857,0
Track_1171,0.5276148895621067,0
Track_1184,-0.3281278642513955,0
Track_1201,-0.6069795710180068,0
Track_1242,0.0008661724247075,0
Track_1276,-0.3181205466012233,0
Track_1286,-0.7133101536073159,0
Track_1313,-0.2059057891557008,0
Track_1321,-0.105452546762331,0
Track_1367,0.8094107031198616,0
Track_1368,-0.7456115210578622,0
Track_1400,-0.9416812116928028,0
Track_1440,-0.250860972898396,0
Track_1450,0.49731728368743,0
Track_1472,2.984709020651479,0
Track_1476,-0.4558085683975116,0
Track_1512,-0.7634454434576596,0
Track_1522,-0.0155129039509479,0
Track_1592,-0.0237141139286053,0
Track_1606,0.3001111020367424,0
Track_1640,0.2568280748614141,0
Track_1659,-0.4388292999527111,0
Track_1694,-0.3973582962823927,0
Track_1695,-0.3343740101006288,0
Track_1702,-0.4981481528381666,0
Track_1774,0.4451421434254262,0
Track_1811,-0.1706389311186102,0
Track_1812,2.413298030697874,0
Track_1835,1.0004424050147052,0
Track_1905,-0.941681211705163,0
Track_1935,0.0147009304962664,0
Track_1943,-0.941681211705163,0
Track_1947,0.1060553910183714,0
Track_1954,-0.2859933518396438,0
Track_1957,1.6973617425590604,0
Track_1963,-0.0921161229830994,0
Track_2003,-0.0808482030683799,0
Track_2020,0.56951026712789,0
Track_2049,2.564236011508684,0
Track_2090,0.0894878345064654,0
Track_2099,-0.0561510681072139,0
Track_2104,0.5730590513132322,0
Track_2117,0.4466007764739865,0
Track_2120,-0.6113141717572749,0
Track_2123,2.9254524581532784,0
Track_2139,1.5993174210755527,0
Track_2235,2.012665190488028,0
Track_2243,0.1593004539484771,0
Track_2255,0.1026484394250041,0
Track_2288,0.2532428240191984,0
Track_2310,0.2142813973078125,0
Track_2313,0.5592354404433618,0
Track_2320,0.4554648002774021,0
Track_2337,0.1739376053308637,0
Track_2338,-0.9416812116973458,0
Track_2340,0.1588350478021464,0
Track_2341,1.1974054167422934,0
Track_2355,0.778995449180604,0
Track_2418,-0.723479835532723,0
Track_2420,1.3803005099156065,0
Track_2454,-0.039083312502133,0
Track_2477,0.321133698649215,0
Track_2499,1.162367165909007,0
Track_2541,-0.5049569338457579,0
Track_2544,-0.941681211705163,0
Track_2617,0.3782095575817365,0
Track_2646,0.5173857484161484,0
Track_2649,-0.5787442795158625,0
Track_2650,-0.3074310475094082,0
Track_2682,0.7885806191660999,0
Track_2683,0.6878399222590518,0
Track_2687,1.0226693744207698,0
Track_2688,0.49308910591999,0
Track_2743,-0.4291711357180843,0
Track_2750,1.2334826245827797,0
Track_2856,1.989246114786533,0
Track_2883,-0.3671166159431102,0
Track_3008,2.805737845344833,0
Track_3066,0.8558579293508487,0
Track_3074,0.277953821078807,0
Track_3118,1.474069339097429,0
Track_3221,2.693835476357006,0
Track_3283,1.363167562339488,0
Track_3318,6.6103019546065935,0
