name,CONFINEMENT_RATIO,Clusters
Track_4,1.2475780434935353,1
Track_15,1.078127481987398,1
Track_26,1.3403153138788113,1
Track_31,0.6836590758048154,1
Track_44,2.417648955338905,1
Track_48,3.3410030137644315,1
Track_78,1.3787756335864745,1
Track_108,0.8269469790353011,1
Track_121,1.752481243470114,1
Track_129,1.3913928555267678,1
Track_142,1.0048151280548094,1
Track_166,2.9922811419556794,1
Track_181,0.9753075858631036,1
Track_300,1.6505493079353537,1
Track_351,1.0809882343267112,1
Track_406,0.993059774234303,1
Track_425,0.8270039596590337,1
Track_563,1.001766035362894,1
Track_584,2.524688519577889,1
Track_731,1.1823768236158612,1
Track_786,1.2762015366949808,1
Track_925,1.5570375784746595,1
Track_926,0.7209552133044326,1
Track_958,1.1948400709638065,1
Track_1067,1.1088550205534378,1
Track_1236,1.065369415259903,1
Track_1567,0.9561442068099396,1
Track_1568,0.9258801344880916,1
Track_1674,1.068404247589949,1
Track_1680,2.3783566090207877,1
Track_1784,0.6734515356380146,1
Track_1838,1.6133860234175583,1
Track_1914,2.4366158185657225,1
Track_1984,2.053295038031541,1
Track_2000,4.662494944173216,1
Track_2113,1.7445637478333444,1
Track_2307,2.197072379821223,1
Track_2524,1.2574477798427863,1
Track_2561,0.8146615228158897,1
Track_2583,0.2934973316723478,1
Track_2647,1.409925254971211,1
Track_2667,1.0431378420854802,1
Track_2797,0.8741296785045164,1
Track_0,0.1455156796071584,0
Track_1,0.1229249826034076,0
Track_6,-0.5693892645541548,0
Track_7,0.3610718802736915,0
Track_9,-0.0492923319778032,0
Track_11,-0.3436431797147909,0
Track_14,-0.3159883511138842,0
Track_20,0.5565040396211941,0
Track_22,0.1250379522624911,0
Track_24,-0.1387402896537707,0
Track_29,-0.2055328576987457,0
Track_33,-1.0235610790588772,0
Track_35,-0.0851738622496696,0
Track_41,-0.1039414096108518,0
Track_43,-0.0985344300343319,0
Track_49,-0.5050765642637315,0
Track_56,0.3217732237839465,0
Track_64,0.1950090442367899,0
Track_67,0.5433529637600487,0
Track_73,-0.0507888772761813,0
Track_76,0.0154265872202295,0
Track_77,-0.7345922002513771,0
Track_81,-0.2645850000898668,0
Track_86,0.1117367944593713,0
Track_92,-0.4577308120959836,0
Track_96,-0.417193129365213,0
Track_98,-0.4186464014292128,0
Track_107,-1.064125511515274,0
Track_109,-0.0679612821230308,0
Track_112,0.2776621606898374,0
Track_119,-0.3293274657468988,0
Track_122,-0.0249569437828262,0
Track_124,-0.7106987094512143,0
Track_145,0.2496468932997632,0
Track_160,0.239751705429397,0
Track_161,0.4019323251964568,0
Track_167,-0.4235372013905837,0
Track_190,-0.207691264921536,0
Track_198,-0.5676755520130383,0
Track_272,-0.5685712054094245,0
Track_276,-0.2653128627184793,0
Track_284,0.1078891975067676,0
Track_299,0.677045727337951,0
Track_306,0.8213265065097342,0
Track_359,0.3899955176550791,0
Track_381,-0.158562862353962,0
Track_449,-0.9847330581161308,0
Track_505,0.0451529975470689,0
Track_528,-0.117835481633894,0
Track_571,0.1573880287900113,0
Track_622,-0.3570438257788786,0
Track_646,0.0152272923949123,0
Track_659,0.2288428498824063,0
Track_660,0.5355484930680617,0
Track_676,-0.4885471645151481,0
Track_684,0.2868740099876613,0
Track_713,-0.7247929051384857,0
Track_722,-0.087974753642714,0
Track_768,0.1052201092901128,0
Track_772,0.0,0
Track_805,-0.5831754517670622,0
Track_837,-0.4424207270891444,0
Track_865,-0.9116338224558752,0
Track_913,0.1037572307245203,0
Track_930,0.3056396415146172,0
Track_1022,0.3335933339068143,0
Track_1056,0.1388176506389626,0
Track_1057,-0.4083829146185986,0
Track_1089,0.7735345439115289,0
Track_1147,-0.175086738666432,0
Track_1161,-0.7012338725382514,0
Track_1171,0.2640441656373298,0
Track_1184,0.6518707661714955,0
Track_1201,-0.2233520120257837,0
Track_1242,-0.8096728924837913,0
Track_1276,-0.6332007600988284,0
Track_1286,-0.6293641197578342,0
Track_1313,0.0213582350668585,0
Track_1321,-1.0477469166002595,0
Track_1367,-0.302699663846887,0
Track_1368,0.1524111188157189,0
Track_1400,0.5803635404458265,0
Track_1440,-0.3149339731974713,0
Track_1450,-0.8107742976241816,0
Track_1472,0.3423088537412425,0
Track_1476,-0.2175410637640399,0
Track_1512,0.0629659814955351,0
Track_1522,-0.3662594291140891,0
Track_1592,-0.9994138796780824,0
Track_1606,0.0946750692734233,0
Track_1640,0.0723128213321263,0
Track_1659,-0.2933892079019308,0
Track_1694,0.3998267383688785,0
Track_1695,-0.0919589027887873,0
Track_1702,-0.184041652649371,0
Track_1774,-0.2758921673061328,0
Track_1811,0.1371970031023201,0
Track_1812,-0.5388895618385755,0
Track_1835,-0.833620445785183,0
Track_1905,-0.7233813250890304,0
Track_1935,-0.4570964295324908,0
Track_1943,-0.7196103486022599,0
Track_1947,0.2094161362585866,0
Track_1954,-0.5224636408866956,0
Track_1957,-0.3389364994812624,0
Track_1963,0.0279302161912522,0
Track_2003,-0.0534338446378237,0
Track_2020,-0.3364128839687145,0
Track_2049,-1.1573023000096567,0
Track_2090,0.8814040442720181,0
Track_2099,-0.924038534717188,0
Track_2104,-0.8878475773070711,0
Track_2117,-0.3556396080113487,0
Track_2120,0.2719055250765689,0
Track_2123,0.0782357132164912,0
Track_2139,-0.4566470362399513,0
Track_2235,-0.8234045102053312,0
Track_2243,0.1340092845703805,0
Track_2255,-1.1087835863200508,0
Track_2288,-0.2088285558915973,0
Track_2310,-0.5658820519290131,0
Track_2313,-0.9265138467262316,0
Track_2320,-0.3607458026233725,0
Track_2337,-0.808931502439021,0
Track_2338,0.338382517952384,0
Track_2340,-0.543667246021962,0
Track_2341,-0.0552386863989669,0
Track_2355,-0.5015535191948337,0
Track_2418,0.1401162573969129,0
Track_2420,-0.4586231572786806,0
Track_2454,0.4895874319997673,0
Track_2477,-0.9158112667022934,0
Track_2499,-0.6546884106200679,0
Track_2541,-0.091365259560818,0
Track_2544,0.1322808055996598,0
Track_2617,0.0216101723302007,0
Track_2646,-0.0688950280845518,0
Track_2649,0.4544904666865714,0
Track_2650,-0.1625118756531419,0
Track_2682,0.2312557625257417,0
Track_2683,0.2094288478453746,0
Track_2687,-0.7412388783836367,0
Track_2688,-0.7749908147965532,0
Track_2743,-0.8418725087192117,0
Track_2750,-0.9229549507621312,0
Track_2856,-0.0917025260707791,0
Track_2883,-0.5564031141900784,0
Track_3008,-0.1661813768279483,0
Track_3066,-0.3605181321461201,0
Track_3074,-0.3846482031356593,0
Track_3118,-0.8108628762245145,0
Track_3221,-0.4872425306878229,0
Track_3283,-0.4594773532097065,0
Track_3318,-0.5651297638830668,0
