name,Mean_change_rate,Clusters
Track_0,0.03124042581540915,0
Track_7,-0.26155334955171694,0
Track_9,-0.8624627039361956,0
Track_10,0.2600118840765704,0
Track_24,0.2604812900740336,0
Track_27,0.857295299450941,0
Track_28,-0.3644633686717365,0
Track_29,0.6657133940406849,0
Track_30,0.3839259475026724,0
Track_36,-0.8904426617482416,0
Track_38,-0.13543085849298678,0
Track_44,0.15757528050518319,0
Track_49,-1.2032516421258346,0
Track_50,0.0,0
Track_51,1.08637113671893,0
Track_52,-1.0046362690802997,0
Track_53,0.6946334321607117,0
Track_57,0.29389262174367076,0
Track_63,-1.0437505773336513,0
Track_66,0.6809643677586272,0
Track_72,0.6432606640677689,0
Track_74,-0.5160923161196599,0
Track_76,0.7402597757710443,0
Track_79,-0.20413960278231463,0
Track_80,0.23456610551358084,0
Track_82,0.46984256410283304,0
Track_88,-0.7385070163901386,0
Track_126,1.7829613973760037,0
Track_148,1.004071965492603,0
Track_161,-2.217607703631403,0
Track_193,-0.35592363332624677,0
Track_217,-0.2634356398897972,0
Track_218,-0.979278546153765,0
Track_226,-1.037022869290948,0
Track_229,0.2818996724789648,0
Track_275,-0.8619447647967157,0
Track_290,-0.325776780094742,0
Track_301,0.10744501680274406,0
Track_357,0.09054705884173832,0
Track_359,-0.6664593098001494,0
Track_487,2.1669901373776175,0
Track_498,0.47563399859837324,0
Track_505,-0.308655715001882,0
Track_538,-0.7980665291112766,0
Track_576,0.3832731478270992,0
Track_625,0.09147494472983307,0
Track_731,-0.6477250143931732,0
Track_755,0.3131400304095378,0
Track_872,-0.18430599362911915,0
Track_880,-0.4555008188797645,0
Track_889,1.5881200252395542,0
Track_906,1.1997982696170029,0
Track_907,-0.5417870670080334,0
Track_957,0.3027587319682177,0
Track_965,0.5569977269277803,0
Track_981,0.7568270739332682,0
Track_1324,-1.99223616078454,0
Track_1327,1.4307551398469351,0
Track_1355,1.5887174908020487,0
Track_2,-0.31669529712694783,1
Track_15,0.1925394697809794,1
Track_33,-0.5210635461285371,1
Track_35,-0.5445751552318026,1
Track_37,-0.37445930007591416,1
Track_42,-1.5483037987087513,1
Track_47,-0.06284580781735698,1
Track_55,-0.023883926890233078,1
Track_58,-0.6752041358547326,1
Track_67,-0.3704331302273032,1
Track_71,0.1380954144890973,1
Track_73,-0.22100196159156912,1
Track_75,0.5338701085377514,1
Track_78,-0.94705249068042,1
Track_85,2.6392127669659966,1
Track_261,0.11593811526151455,1
Track_761,-1.6596856827300916,1
Track_984,-0.22847846855988088,1
Track_1019,0.020253118370801987,1
Track_1187,0.46730682276059643,1
