,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TOTAL_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE,Label,cluster
0,0.19946668705089343,2.330220238558724,2.093290308009231,-1.0999372471050721,-0.47902756005820707,0.4316877940099754,-0.47902756005820796,-0.2922914128432513,0,cluster0
1,1.1191898778796816,-0.37803915247250824,-0.803748650514882,-0.4456099237121785,-1.225251699375387,-1.3199065123551235,-1.2252516993753877,0.3099654980845328,0,cluster0
2,2.1324210532945562,0.8090384187133304,-0.010225679585834976,-0.47121867220272956,-0.9989058870533694,-0.8461426579236172,-0.9989058870533698,0.9996549971130115,0,cluster0
3,1.5823224562224318,-0.20303203244900156,0.9098959230703196,-0.8016753829252343,-0.17429274697557928,-0.010776761740614317,-0.17429274697557956,0.778433337572202,0,cluster0
4,3.6747751069481205,1.248020206610523,0.8253581300558999,-1.0287276865548924,-1.125152129263352,-0.847337492667088,-1.1251521292633526,0.3490879454635329,0,cluster0
5,1.698167668446788,0.1932209162127201,-0.056724089257999114,-0.4337839419120442,-0.49697670248961523,-0.3941542368113637,-0.4969767024896161,0.7960437987912388,0,cluster0
6,-0.08667844163124064,0.6647280644200585,0.9892906266422063,-0.15082360333426986,-0.464025228474865,-0.1425546926797287,-0.46402522847486555,2.0685314649878523,0,cluster0
7,2.5734188615632156,0.503280080292371,-0.18834160221984758,-1.0262322224396094,-0.2695860304737044,-0.18345103549023106,-0.2695860304737052,-2.5509681361741867,0,cluster0
8,0.7246161250366804,2.1958986298377376,2.7702971646279337,-0.115309733365881,0.8167225436000896,2.762635017714391,0.8167225436000879,0.14360198810004893,0,cluster0
9,2.209413691630698,1.797731703079674,1.8722224629441664,-0.557128800616855,-1.3130675829666487,-0.958521121269614,-1.3130675829666492,0.11428266576295872,0,cluster0
10,0.7010671037728354,0.9560156308308342,1.1533295188927495,-0.5761790322795534,-0.14872162076111187,0.37147775122494475,-0.1487216207611116,2.5119735269748635,0,cluster0
