name,TRACK_MEAN_SPEED,Clusters
Track_11,0.15338362589365,0
Track_17,0.18839155343382816,0
Track_25,0.19743199836564296,0
Track_34,0.2138863874601083,0
Track_37,0.19933022655056898,0
Track_42,0.13777868308369878,0
Track_49,0.1849187926875039,0
Track_53,0.24268110039073665,0
Track_57,0.14021850426004592,0
Track_75,0.18696724797860736,0
Track_82,0.18463541539659342,0
Track_92,0.20134532169425193,0
Track_93,0.1829486361476194,0
Track_104,0.22152162868229655,0
Track_105,0.17676588893077255,0
Track_112,0.1820495216458362,0
Track_117,0.17398151864491485,0
Track_119,0.18848846187579069,0
Track_126,0.17401594198055634,0
Track_130,0.24500519653665434,0
Track_140,0.16760931373721213,0
Track_142,0.23197445278096668,0
Track_146,0.26077047760298017,0
Track_157,0.13123607886140323,0
Track_160,0.19771361515399735,0
Track_163,0.16052539573435165,0
Track_193,0.19540884407862247,0
Track_287,0.24235174233424064,0
Track_362,0.19655212681523923,0
Track_395,0.21796900795922378,0
Track_470,0.16344880033262932,0
Track_580,0.217394782962768,0
Track_639,0.14989189196230926,0
Track_742,0.15981526431310072,0
Track_825,0.22413354345318923,0
Track_842,0.1836734114766521,0
Track_911,0.2476010005526235,0
Track_951,0.18879639434838255,0
Track_1023,0.15610533503040755,0
Track_1038,0.20152101482304782,0
Track_1052,0.17638722241333735,0
Track_1110,0.1610054092488018,0
Track_1136,0.1488465373612079,0
Track_1183,0.16277330279941038,0
Track_1197,0.17881734099406604,0
Track_1282,0.21077783494844338,0
Track_1320,0.20040140137829127,0
Track_1389,0.16206291482785817,0
Track_1463,0.13703036127440602,0
Track_1472,0.1668286822771582,0
Track_1483,0.16676598261374626,0
Track_1489,0.2333363014534344,0
Track_1496,0.1409481543880449,0
Track_1515,0.1643605904689794,0
Track_1546,0.16534351010554968,0
Track_1548,0.27278750008206404,0
Track_1603,0.1777492971097429,0
Track_1606,0.17601423139568373,0
Track_1617,0.2075653271019877,0
Track_1619,0.11990870797510475,0
Track_1638,0.23337680193280558,0
Track_1685,0.1459676623398073,0
Track_1690,0.3482977878041986,0
Track_1713,0.14628373181632803,0
Track_1737,0.17640457102700507,0
Track_1745,0.13572291279555057,0
Track_1778,0.19369903104636238,0
Track_1805,0.12459168806830097,0
Track_1818,0.19216427971427139,0
Track_1836,0.19224056352656635,0
Track_1853,0.1709832203315296,0
Track_1861,0.1706226335459703,0
Track_1894,0.14698145887538966,0
Track_1906,0.2584199208346999,0
Track_1921,0.1361120991443089,0
Track_1947,0.24385563335761562,0
Track_1953,0.21093293538455066,0
Track_1970,0.17404566523945875,0
Track_1995,0.13892692129637635,0
Track_2006,0.11521153741028543,0
Track_2038,0.2073790039073383,0
Track_2106,0.17695329323224837,0
Track_2127,0.1459591625069479,0
Track_2140,0.14206922144324638,0
Track_2156,0.1642217363652172,0
Track_2208,0.1705389329051896,0
Track_2239,0.13085388059161718,0
Track_2253,0.204257457656615,0
Track_2257,0.1938868802161982,0
Track_2266,0.1972428204654199,0
Track_2279,0.16655721534249726,0
Track_2280,0.2648868776630811,0
Track_2289,0.1675824798086964,0
Track_2299,0.10835812091136542,0
Track_2302,0.21599939234667292,0
Track_2304,0.2221449052954868,0
Track_2356,0.14196806147227428,0
Track_2361,0.1586289019354439,0
Track_2378,0.2019504983402593,0
Track_2410,0.1346830435031872,0
Track_2414,0.19825783447255008,0
Track_2489,0.21593964307455926,0
Track_2491,0.1566042148530305,0
Track_2503,0.14159724570438265,0
Track_2554,0.18020291076842274,0
Track_2561,0.14784308327631293,0
Track_2594,0.15437329842697764,0
Track_2618,0.16999231853890703,0
Track_2627,0.17045682920472513,0
Track_2628,0.19652196117195575,0
Track_2631,0.2206533425825339,0
Track_2632,0.16276436412494807,0
Track_2635,0.18216318678322457,0
Track_2655,0.21995508881691328,0
Track_2667,0.18142179850314047,0
Track_2668,0.20309074299762925,0
Track_2704,0.25495836181800813,0
Track_2711,0.16839788471004147,0
Track_2726,0.15751279486307587,0
Track_2729,0.1398711584493949,0
Track_2735,0.16600659597791456,0
Track_2750,0.21262456177067196,0
Track_2776,0.25256760783570625,0
Track_2783,0.14854594577348323,0
Track_2798,0.22132528827153286,0
Track_2819,0.17816807435037457,0
Track_2821,0.14146385029426273,0
Track_2835,0.2337917058624453,0
Track_2855,0.17177781174473325,0
Track_2868,0.16139521668020423,0
Track_2902,0.1645027231077791,0
Track_2903,0.15660484434535724,0
Track_2963,0.1821968417076719,0
Track_2975,0.10980198072380344,0
Track_3009,0.12196774946706611,0
Track_3010,0.18379490919160957,0
Track_3064,0.20024953758989528,0
Track_3111,0.11195056036791538,0
Track_3114,0.1678638412646941,0
Track_3138,0.16319122112440917,0
Track_3220,0.24153952646870167,0
Track_3225,0.17561745841882992,0
Track_3257,0.16638036691947894,0
Track_3261,0.2028333304783253,0
Track_3341,0.17535932862304923,0
Track_3371,0.18212529432297922,0
Track_3374,0.17856371322073725,0
Track_3386,0.1674941703508202,0
Track_3421,0.22472171559243898,0
Track_3441,0.1499045723749533,0
Track_3444,0.1764199351607322,0
Track_3451,0.19076567651107518,0
Track_3545,0.125048919143752,0
Track_3547,0.23876521474833315,0
Track_3557,0.15623976292758804,0
Track_3585,0.12430107416675255,0
Track_3627,0.15052302407517051,0
Track_3639,0.2125827022481222,0
Track_3649,0.156927124549556,0
Track_3679,0.14878298204086451,0
Track_3734,0.12342509797398134,0
Track_3754,0.16043278639043995,0
Track_3782,0.1630559799018759,0
Track_3783,0.1480893157007602,0
Track_3784,0.19067165649362633,0
Track_3787,0.11985777460958612,0
Track_3802,0.14905486918932992,0
Track_3845,0.14284385291665716,0
Track_3865,0.25849641149530433,0
Track_3871,0.2277408116029627,0
Track_3878,0.257595107458438,0
Track_3884,0.16433911204267423,0
Track_3888,0.16468758483251753,0
Track_3904,0.18432216837343138,0
Track_3926,0.1264096581952826,0
Track_3958,0.15799533780151118,0
Track_3962,0.12064990191982769,0
Track_3963,0.17422983645374654,0
Track_3966,0.18179316658876027,0
Track_3967,0.17977859159759893,0
Track_3988,0.12644015867026168,0
Track_4003,0.16764254821256108,0
Track_4063,0.12655421640637013,0
Track_4100,0.19157763698672167,0
Track_4115,0.15960238680062247,0
Track_4131,0.14116414810882735,0
Track_4176,0.17845211732153918,0
Track_4196,0.23009866866039896,0
Track_4219,0.22094960235289762,0
Track_4248,0.1757459539547886,0
Track_4253,0.13816422748291843,0
Track_4272,0.2748577831517779,0
Track_4302,0.1302531247681043,0
Track_4309,0.12057552206708515,0
Track_4337,0.14876734141936251,0
Track_4342,0.19485463209552029,0
Track_4343,0.1282074880803041,0
Track_4344,0.2145251494837535,0
Track_4345,0.24377228089272898,0
Track_4375,0.18929625147827772,0
Track_4420,0.16508055129174368,0
Track_4423,0.1374924987594334,0
Track_4436,0.15061906299547972,0
Track_4476,0.2070563323299629,0
Track_4493,0.2324427413965259,0
Track_4494,0.2500289889478634,0
Track_4586,0.2596174263250072,0
Track_4636,0.1568509949204027,0
Track_4689,0.18458846421953068,0
Track_4716,0.18191174652636544,0
Track_4753,0.2345250231661246,0
Track_4815,0.20165400998467278,0
Track_4862,0.20618231424608696,0
Track_4883,0.3270433616160331,0
Track_4907,0.20373693948374869,0
Track_5126,0.263733587050572,0
Track_5140,0.30146761882232265,0
Track_5157,0.26020636741573805,0
Track_5178,0.3058432559963461,0
Track_31,0.24956006416183965,1
Track_936,0.24205229175733745,1
Track_1283,0.2146119721563231,1
Track_1838,0.24105711282959655,1
Track_2019,0.22764804522832735,1
