name,MEAN_STRAIGHT_LINE_SPEED,Clusters
Track_11,-0.27708702373810845,0
Track_17,0.06577603353020299,0
Track_25,-0.4386804942303468,0
Track_34,0.9954825484497873,0
Track_37,0.8282136060684995,0
Track_42,0.9823744759229136,0
Track_49,0.7820123881671751,0
Track_53,1.3849020678448796,0
Track_57,-0.8004293606264138,0
Track_75,0.3650138470495082,0
Track_82,0.03225393279775169,0
Track_92,0.6115863878365152,0
Track_93,0.3632439210669243,0
Track_104,-0.029091751395190553,0
Track_105,-0.1897100347741826,0
Track_112,0.642662076595948,0
Track_117,-0.6085920866952829,0
Track_119,0.7709164920208269,0
Track_126,-0.44920701355301057,0
Track_130,1.6113380629021548,0
Track_140,-0.6225073737016431,0
Track_142,1.1213843309175262,0
Track_146,0.5847180000158552,0
Track_157,0.07579148255323537,0
Track_160,0.7611776363263029,0
Track_163,-0.18035911232324045,0
Track_193,1.236900684437755,0
Track_287,-0.2769971887280723,0
Track_362,0.5569760497829906,0
Track_395,1.7696300720171514,0
Track_470,-0.1236662241204842,0
Track_580,1.1831364984841453,0
Track_639,-0.03208499909752131,0
Track_742,-0.3397794548508342,0
Track_825,-0.2370711358019547,0
Track_842,0.32895257974500347,0
Track_911,2.4952783181245937,0
Track_951,1.6394226166991739,0
Track_1023,-0.5673939833125566,0
Track_1038,-0.6301866291474639,0
Track_1052,-1.0209298181066035,0
Track_1110,0.17338382514180015,0
Track_1136,-0.7059038150472318,0
Track_1183,0.5082076596062343,0
Track_1197,1.3347652979450166,0
Track_1282,2.1186117112982115,0
Track_1320,0.9005758018397699,0
Track_1389,-0.9045417864166042,0
Track_1463,-0.0789752132677935,0
Track_1472,-0.8529742348023399,0
Track_1483,2.0218227343110793,0
Track_1489,1.8755866033884783,0
Track_1496,-0.11456369708389312,0
Track_1515,-0.5922856250397344,0
Track_1546,0.6934908585044874,0
Track_1548,0.823998350942929,0
Track_1603,0.5635495681427394,0
Track_1606,0.7559848857228685,0
Track_1617,0.5797744452575342,0
Track_1619,0.024385767231590187,0
Track_1638,-0.503479067382643,0
Track_1685,0.6706060488928596,0
Track_1690,0.8836777015520701,0
Track_1713,0.17945639206569386,0
Track_1737,-0.5559774980036019,0
Track_1745,-0.09713046180040959,0
Track_1778,0.3872421260126791,0
Track_1805,8.290016506566105e-05,0
Track_1818,-0.7061313605021932,0
Track_1836,0.16567567647550152,0
Track_1853,-0.8251929737431445,0
Track_1861,-0.026712751903102516,0
Track_1894,0.3347247771918999,0
Track_1906,0.5839649437047035,0
Track_1921,-0.029804155835441586,0
Track_1947,1.1175020613623725,0
Track_1953,0.8613763247069126,0
Track_1970,-0.7519398679537271,0
Track_1995,-0.34441878459354086,0
Track_2006,0.3980970412959661,0
Track_2038,1.236303248886492,0
Track_2106,-0.15518222894546113,0
Track_2127,-0.31819292714226116,0
Track_2140,-0.19211231932092016,0
Track_2156,0.33176633615941176,0
Track_2208,-0.2674752261630832,0
Track_2239,0.2741376243324657,0
Track_2253,0.7079766664263658,0
Track_2257,-0.2592969300803196,0
Track_2266,0.25642430596326626,0
Track_2279,0.37498540956465054,0
Track_2280,2.72257408712618,0
Track_2289,1.2679175983652116,0
Track_2299,-0.9626323533976129,0
Track_2302,1.4565763686383209,0
Track_2304,0.2810486559858361,0
Track_2356,0.062205631590566836,0
Track_2361,0.09652150589474312,0
Track_2378,2.5167182434242337,0
Track_2410,-0.5766076694438049,0
Track_2414,-0.7400076370596868,0
Track_2489,1.354404042334889,0
Track_2491,0.23685498802366678,0
Track_2503,-0.6448852317721839,0
Track_2554,0.39406014844372267,0
Track_2561,-0.5551941458479788,0
Track_2594,0.19293014814084863,0
Track_2618,0.07614397590454733,0
Track_2627,-0.37856879696104007,0
Track_2628,-0.22536493864320917,0
Track_2631,0.5976432458249149,0
Track_2632,0.015428458024048646,0
Track_2635,0.6618314101220167,0
Track_2655,-0.11932532245281831,0
Track_2667,2.162053377392793,0
Track_2668,-0.325222891937467,0
Track_2704,-0.5545219344426485,0
Track_2711,0.2090538849233158,0
Track_2726,-0.24541787551913422,0
Track_2729,-0.08049827733620596,0
Track_2735,-0.7517259671189486,0
Track_2750,-0.8372988054152192,0
Track_2776,-0.5854666656326751,0
Track_2783,-0.4212654696634617,0
Track_2798,-0.0862323254546002,0
Track_2819,-0.03953690442214952,0
Track_2821,-1.0452236148974328,0
Track_2835,-0.8638443862234516,0
Track_2855,-1.0733767378112835,0
Track_2868,0.10353594048839602,0
Track_2902,-0.22168366564844832,0
Track_2903,-0.7772548501229563,0
Track_2963,-0.29197999067262553,0
Track_2975,-0.2316935414029005,0
Track_3009,-0.39114988672633283,0
Track_3010,-0.06424708976620751,0
Track_3064,-0.08766466320857179,0
Track_3111,-0.8875499437306347,0
Track_3114,0.7493155879583228,0
Track_3138,-0.11659863629151748,0
Track_3220,-0.12294448347101056,0
Track_3225,-0.48412422363475477,0
Track_3257,0.011334888289248848,0
Track_3261,-0.8702317869223315,0
Track_3341,-8.290016506566105e-05,0
Track_3371,-0.249144827655044,0
Track_3374,0.0665969724272706,0
Track_3386,0.011195597447902201,0
Track_3421,-1.0200915122769763,0
Track_3441,-0.2886540495912148,0
Track_3444,-0.03225963525963318,0
Track_3451,-0.3033981671749238,0
Track_3545,-0.47531284446625327,0
Track_3547,-0.7722548809012194,0
Track_3557,0.6267257184702277,0
Track_3585,0.1984884916325198,0
Track_3627,1.0181065369740652,0
Track_3639,-0.4506222842192213,0
Track_3649,-0.9208416976749869,0
Track_3679,-0.09303368558302218,0
Track_3734,-0.9945302926858052,0
Track_3754,0.5612856547963831,0
Track_3782,0.214471889570811,0
Track_3783,-0.9412418761296137,0
Track_3784,0.4359934228516866,0
Track_3787,-0.23349506085620167,0
Track_3802,-0.38199178871200573,0
Track_3845,-0.9713983071851133,0
Track_3865,3.197591351827148,0
Track_3871,-0.8905708698474851,0
Track_3878,0.1416105866857063,0
Track_3884,-0.6982528514260739,0
Track_3888,-0.03288640844317098,0
Track_3904,-0.13711064726886485,0
Track_3926,-0.16751953891523377,0
Track_3958,-0.7190601725161406,0
Track_3962,-0.41848208361974415,0
Track_3963,-0.26170205554406273,0
Track_3966,-1.0203009050270746,0
Track_3967,0.05985435788693335,0
Track_3988,0.4248653150119595,0
Track_4003,-0.09613954212640886,0
Track_4063,0.08184344531300997,0
Track_4100,-0.8763361499980294,0
Track_4115,-0.4548563126826141,0
Track_4131,0.37762626649840675,0
Track_4176,0.006316055949308001,0
Track_4196,-0.14771868994265716,0
Track_4219,1.5884499920320905,0
Track_4248,-0.1808275417078431,0
Track_4253,0.20893027610001455,0
Track_4272,-1.0028737867620192,0
Track_4302,0.8414727729710536,0
Track_4309,0.343449668084753,0
Track_4337,-0.14801224453274145,0
Track_4342,0.4832078992275698,0
Track_4343,0.8116170937295828,0
Track_4344,-0.5660732776764437,0
