,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TOTAL_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE,Label,cluster
0,-1.1226862185242958,-1.548468620422868,-1.5855939257935596,1.618733024848644,-0.7054479162202042,-0.9340982265250274,-0.7054479162202049,-0.15213164737322996,0,cluster_0
1,-0.08990367244150287,-0.7692811345726662,-0.5100053836027749,-0.2334721887027409,-0.4185539872964396,-0.5297724411149823,-0.4185539872964391,0.6300923893014287,0,cluster_0
2,-0.9040190796986246,-1.3859961870684452,-1.2484922859333767,2.2107112059054046,-0.08819663223016912,-0.446191414058496,-0.08819663223016912,-0.5713019139717156,0,cluster_0
3,-0.4999232511542183,-0.8670220166026268,-1.1952796347062173,2.717127522310346,-0.6671392473867447,-0.7996385064881651,-0.6671392473867456,0.8874791153079565,0,cluster_0
4,-1.016818472595741,-1.8892978517106753,-0.9907144112602867,2.0703740787027325,-0.2547799295422912,-0.5970887244570837,-0.2547799295422907,-1.4525803933185486,0,cluster_0
5,-0.5264995844357835,-1.4800036994545296,-0.5475489158281485,-0.9025823272708169,-0.6383946473780631,-0.8464682083894327,-0.6383946473780628,0.5709804411612486,0,cluster_0
6,-0.7496250025603115,-0.14045953627378194,-0.6899228454868594,0.2428170074348139,-1.2541105445706064,-1.2554535592957896,-1.254110544570607,1.0557376044304958,0,cluster_0
7,-0.6808570976951469,-0.097794424135817,-0.17431147206884887,1.1662816271513414,-1.2021650658588323,-1.201455662622409,-1.2021650658588323,-0.5480138130973914,0,cluster_0
8,-0.8147150945856285,-1.9144282348677413,-1.4469341470308068,1.4713906938529386,0.21443790104515956,-0.35430711405770066,0.21443790104516056,-0.5368228731755836,0,cluster_0
9,-0.8050040990745566,0.0020261294103544616,-0.4659641491888189,2.385114577818359,-1.1333592582468812,-1.1337474295149148,-1.1333592582468817,0.5893280848808281,0,cluster_0
10,-0.8073886502447098,-0.6701008886765945,-1.4831118118045055,2.654641856215481,0.3764292309571247,0.03138988728432034,0.3764292309571271,-0.24777837261840563,0,cluster_0
11,-0.4054267436896409,-0.06782544660517847,-0.26930784206447456,2.7270244033752653,-1.0325554351210549,-1.029054315487147,-1.0325554351210553,-0.7694895228890396,0,cluster_0
12,-1.065831889583307,-0.06839196719538664,-0.5126073264930505,2.656106308386426,-0.455814191950099,-0.508012536445806,-0.45581419195009765,0.44412786846828,0,cluster_0
13,-0.8748804475926373,-1.2376546003741675,-1.6551591024321586,2.172342257229322,-0.6613387186795882,-0.8710843480881739,-0.661338718679589,0.9304745310072505,0,cluster_0
14,-0.7316727413567902,-0.26732355430580457,-0.6665830108486391,-0.15027149067696718,-1.2434644549566596,-1.2479441560013498,-1.2434644549566598,-0.4026695322601719,0,cluster_0
15,-1.2032284640677315,-1.639905613678367,-0.1474380518528971,2.1985587931866286,0.287770016434592,-0.17457883095259819,0.28777001643459066,0.17242256445732296,0,cluster_0
16,-1.1681627783043507,-1.4679336982453468,-1.0317927801508906,2.1750047787126707,0.5728218188250777,0.025454258592048286,0.572821818825078,-0.5808359533659568,0,cluster_0
17,-0.7055502799414042,0.05780114484913572,-0.32538609276163705,-0.659436958160636,-0.5812159644745206,-0.6116943590219689,-0.5812159644745212,-0.022305568697970877,0,cluster_0
18,-1.2032284640677315,-1.5117078789083314,-0.31088026557316445,-0.5086799146168529,-1.2507529063808418,-1.2966272395439435,-1.250752906380842,-0.2160307477320596,0,cluster_0
19,-0.7772463604912593,-1.2735279799821468,-1.3338326839010086,1.9848998826386117,0.6224006406180292,0.02841840945809952,0.6224006406180304,0.9657839626211606,0,cluster_0
20,-0.7076715827682932,-0.6906837841401188,-0.6821527219529852,2.6095658660039054,-0.9841116297937199,-1.0523460759075167,-0.9841116297937206,0.6259130994658081,0,cluster_0
21,-0.7085663559654329,-0.26894287802584144,-0.4489594225112278,0.28897552484378214,-1.3651767470746594,-1.3505463736704035,-1.3651767470746596,0.6360003985048114,0,cluster_0
22,-0.9293995541028596,-0.7253779958985914,-0.932178430846984,-0.5982548434945747,-0.4272772642532211,-0.5555558689961511,-0.4272772642532209,0.20356428883440544,0,cluster_0
23,-1.1232676751109563,-0.688732941946123,-0.791834284326726,1.9556493017761403,0.3381612292917355,0.00774650202346532,0.3381612292917372,-1.2227587288211885,0,cluster_0
24,-0.5007993025587495,-0.21112602132482858,0.020914395119953626,-0.6321283038375274,-0.5787668588797595,-0.5745791913829669,-0.5787668588797594,0.01714544864538909,0,cluster_0
25,-0.22107644568977705,0.6138341117606814,-0.10813544872774562,2.572178802350066,-0.01614725724016854,0.0875041016812408,-0.016147257240169723,0.3024698781616851,0,cluster_0
26,-1.2032284640677315,-0.7002418669806784,0.26782702335828107,-0.5254570891340661,-1.2412583600305318,-1.2417459610890613,-1.2412583600305322,0.35494573765244014,0,cluster_0
27,-0.5868470338702372,-1.4975110896941701,-1.7002809928371598,1.0199461151899432,-1.0900236704921398,-1.2022793513023666,-1.0900236704921398,0.2660637768265645,0,cluster_0
28,-0.20222635091783647,-0.5759197525579526,0.8466230213033615,0.49665718720917473,-1.3389740150855671,-1.3180709706899256,-1.3389740150855676,-1.014137258168404,0,cluster_0
29,-0.8917559700648379,0.09243246315494018,0.35281156629224797,2.232632030086046,-0.9564190677640778,-0.9317947655042728,-0.9564190677640779,0.26839762718360266,0,cluster_0
30,-0.09825471066082878,0.9754522817001955,0.5213134831973427,2.061365085410728,-1.1967262750233623,-1.1182818701096793,-1.1967262750233627,0.014627939991092744,0,cluster_0
31,-0.15795146690738562,0.5743166042527815,0.43157980604233037,2.394887716016863,-0.013632297009016739,0.17911801253302947,-0.013632297009016909,0.37857407237534274,0,cluster_0
32,-0.9589322164148762,-1.1416184966729896,-1.1436746743779644,0.921012145441754,-0.4145509066463397,-0.6518051017904656,-0.4145509066463402,0.9819947013217896,0,cluster_0
33,1.3480116392914134,0.5410057117911264,-0.5764589288282639,2.0126298058791376,-0.7402327417818269,-0.6831032891812262,-0.7402327417818269,0.8299288894668989,0,cluster_0
34,-1.2032284640677315,-2.2816396932767526,-2.009715641610022,-0.03629668853914191,-0.743218626871709,-1.049645717820519,-0.7432186268717096,0.5916391651877476,0,cluster_0
35,-0.07531128941406387,-0.7650443921178153,-1.0666846513145074,0.5771549436170073,-0.3391114820784483,-0.5272970822838761,-0.3391114820784478,0.3559711749369331,0,cluster_0
36,-0.09973686560394315,-1.2529723639372208,-1.433740181644399,0.3969907363073748,-0.8547706940726142,-0.9822662645558797,-0.8547706940726142,0.32317002779872733,0,cluster_0
37,-0.8415330743263152,-0.4905429999597228,-0.7818410568692256,0.669590955680796,-1.2015056167552998,-1.2104942798127583,-1.2015056167553002,0.9821607919345468,0,cluster_0
38,-0.9758541241737383,-1.895562420319053,-1.0737661505718326,-0.07702847884947338,-0.028346344714890604,-0.4783989544645805,-0.028346344714890094,-0.660784989679476,0,cluster_0
39,-0.7152727861669759,-1.9788534767341206,-1.755300551460193,-0.35557297868766197,-1.3745365715998912,-1.4042333226197599,-1.3745365715998914,1.8293573253415896,0,cluster_0
40,-0.4277361282966102,0.46584217662798877,-0.44191057493719427,-0.9090755107800099,-0.6593861866031244,-0.5731503411619226,-0.6593861866031244,0.29085369378618503,0,cluster_0
41,-0.401270266998137,-1.1488744889486018,-1.5616874185925096,-0.08926048516125519,0.058584282287824196,-0.2925693621413526,0.05858428228782487,0.46927838901887536,0,cluster_0
42,-0.6056647875287346,-0.24879883684779294,-0.39609073764471187,-0.6470371859477292,-0.8942087433641566,-0.9412695939830222,-0.8942087433641576,1.1221671730645015,0,cluster_0
43,-1.2032284640677315,-0.6454860930263817,-0.8351397808392108,-0.06711423621221436,-0.9250339358046057,-0.9941915993174366,-0.925033935804606,-0.44757895373644524,0,cluster_0
44,-0.7150117465091844,-0.6208715465814472,-1.36559175688887,-0.7782602138810082,-0.4371412677071893,-0.6317592778389254,-0.437141267707189,0.03959279159062192,0,cluster_0
45,-0.11160411680137496,-0.64077147025108,-1.08146228114195,-0.7508343326299435,-0.9384145673667457,-1.0034014398769984,-0.9384145673667457,0.30554906962087336,0,cluster_0
46,0.09291904808617552,-0.39083168212491476,-1.123522264927443,-0.750845122494727,0.002504983249584686,-0.1630031640089027,0.0025049832495841785,0.7958393999785464,0,cluster_0
47,-0.8687436728540882,0.11681368653193368,-0.2607242984602868,-0.8698257118749956,-0.3186114993238594,-0.4909523721550109,-0.31861149932385957,-2.107362992417801,1,cluster_1
48,0.251092806968923,0.23891698483546384,1.165229107404577,-0.4118134622874122,-0.35481018834864053,-0.19235519424286526,-0.35481018834864153,-1.083416966553914,1,cluster_1
49,-0.46797311597367236,0.8260729592165873,-0.04823940244207237,-0.8083238941543996,0.43675513900750695,0.45558400621870454,0.4367551390075066,0.28482615961548224,1,cluster_1
50,-0.2853554651378925,0.9322239979123211,0.4617106025751129,-0.5548787013926015,-0.11091265004157638,0.038224634396424435,-0.11091265004157672,0.9631080425812033,1,cluster_1
51,-0.6440957926566143,0.046473590478637555,0.7160337328062868,0.43279626727111303,0.2470301378177542,0.2879991673509109,0.2470301378177542,-0.6814429347236469,1,cluster_1
52,0.6542531622039413,0.2800825851364814,-0.7375985185736541,-0.47379733907151567,-0.022771164597979215,0.0015407945584045156,-0.02277116459797972,0.24606367178661953,1,cluster_1
53,0.9718714366841738,0.20478989755411983,-0.2472481313589981,0.7302977530500844,-0.14290106015797413,-0.11082765980724468,-0.14290106015797516,0.553883542942165,1,cluster_1
54,0.32121206610187353,0.6548985634354353,-0.34549905745535353,-0.6679047125924268,-0.2267953196597634,-0.045365305446632295,-0.22679531965976357,-0.06457481771515107,1,cluster_1
55,-0.3163906665983516,-0.7702547509043939,0.4513132227241444,0.16337113553695196,0.16872035915624925,0.07484646400096824,0.16872035915624822,-0.2687171956046279,1,cluster_1
56,0.14680304497099603,-0.5284000943710351,-0.5706964954268241,-0.4209238768130447,0.33258368481307554,0.12392785284072483,0.33258368481307654,-1.9083212932815834,1,cluster_1
57,-0.20832203846312466,0.14261478278113215,0.20320350648177554,-0.8218498676940958,-0.03626128120128832,0.047804001135637174,-0.036261281201289,0.05017083686769926,1,cluster_1
58,-0.039050757814247494,-0.6890769925407738,0.2720616017201661,0.40653200600965034,-0.4597511086141541,-0.4820357953797453,-0.4597511086141539,-1.5078097680539153,1,cluster_1
59,0.25035417422411643,-0.06708493529210871,-0.47806838766342397,-0.26544172405343364,0.10831148694867543,0.012884475124274094,0.10831148694867543,-1.273753181569748,1,cluster_1
60,-0.8350190129303152,-0.42064470980407337,-0.061470836132249684,0.06487007285737044,0.0869294841060376,-0.04130652916931554,0.08692948410603657,0.10852100674922607,1,cluster_1
61,0.3214596930932585,0.6278594386222114,-0.606311108697012,-0.13814424646160825,0.06469530416097813,0.21089212700654608,0.06469530416097846,-1.1702709124954,1,cluster_1
62,-0.18448201950452092,-0.26436976928540756,-0.7048678049332635,-0.34369802572717245,0.5912147244750191,0.4384033829185832,0.5912147244750194,0.03191522926227,1,cluster_1
63,-0.11906252836353015,-1.1093701289000806,-0.989869149005446,-0.05556901614113108,0.573674929575808,0.14532219490544196,0.5736749295758063,-1.1857100915606966,1,cluster_1
64,-1.017312994785106,1.0011456874608102,0.981620510526666,-0.9541604234540285,0.0795472898028007,0.32025565747778467,0.07954728980280001,-1.4293230760531286,1,cluster_1
65,0.9728206572305631,0.03666323353605737,-0.3786525629288588,-0.7853287566238271,-0.7599228826492335,-0.7565186628319608,-0.7599228826492335,-0.927889427554997,1,cluster_1
66,-0.03936346968849834,0.11825526715666526,0.2570730783235497,0.3778376625319477,-0.4585531195267602,-0.39568066048893413,-0.4585531195267607,-0.1327987962037551,1,cluster_1
67,0.20648504269432763,0.5520579105675503,0.12882537458022397,-0.35806055796753367,-0.039590531423860986,0.14763097692244948,-0.03959053142386149,-0.03590315146851898,1,cluster_1
68,-0.05883389115974343,-0.2330332455764994,0.3081519009600238,-0.6792573176388494,-0.05991342466788444,-0.04438863529525664,-0.05991342466788529,1.198805798441972,1,cluster_1
